time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9717,26.9808,-0.0119,0.2470,-1,27,-0.0122,0.2472
0.0021,-0.9687,24.4050,-0.0118,0.2234,-1,-1,-0.0122,-0.0092
0.0042,-0.9657,21.8669,-0.0118,0.2002,-1,-1,-0.0122,-0.0092
0.0063,-0.9628,19.3996,-0.0118,0.1776,-1,-1,-0.0122,-0.0092
0.0083,-0.9600,17.0300,-0.0117,0.1559,-1,-1,-0.0122,-0.0092
0.0104,-0.9573,14.7787,-0.0117,0.1353,-1,-1,-0.0122,-0.0092
0.0125,-0.9549,12.6613,-0.0117,0.1159,-1,-1,-0.0122,-0.0092
0.0146,-0.9528,10.6885,-0.0116,0.0979,-1,-1,-0.0122,-0.0092
0.0167,-0.9512,8.8671,-0.0116,0.0812,-1,-1,-0.0122,-0.0092
0.0187,-0.9503,7.2001,-0.0116,0.0659,-1,-1,-0.0122,-0.0092
0.0208,-0.9500,5.6881,-0.0116,0.0521,-1,-1,-0.0122,-0.0092
0.0229,-0.9507,4.3287,-0.0116,0.0396,-1,-1,-0.0122,-0.0092
0.0250,-0.9524,3.1180,-0.0116,0.0285,-1,-1,-0.0122,-0.0092
0.0271,-0.9554,2.0500,-0.0117,0.0188,-1,-1,-0.0122,-0.0092
0.0292,-0.9598,1.1179,-0.0117,0.0102,-1,-1,-0.0122,-0.0092
0.0312,-0.9659,0.3133,-0.0118,0.0029,-1,-28,-0.0122,-0.2563
0.0333,-0.9738,-0.3744,-0.0119,-0.0034,-1,27,-0.0122,0.2472
0.0354,-0.9838,-0.9570,-0.0120,-0.0088,-1,-1,-0.0122,-0.0092
0.0375,-0.9962,-1.4454,-0.0122,-0.0132,-1,-1,-0.0122,-0.0092
0.0396,-1.0112,-1.8490,-0.0123,-0.0169,-1,-1,-0.0122,-0.0092
0.0417,-1.0291,-2.1766,-0.0126,-0.0199,-1,-1,-0.0122,-0.0092
0.0437,-1.0500,-2.4367,-0.0128,-0.0223,-1,-1,-0.0122,-0.0092
0.0458,-1.0742,-2.6375,-0.0131,-0.0241,-1,-1,-0.0122,-0.0092
0.0479,-1.1019,-2.7867,-0.0135,-0.0255,-1,-1,-0.0122,-0.0092
0.0500,-1.1334,-2.8917,-0.0138,-0.0265,-1,-1,-0.0122,-0.0092
0.0521,-1.1687,-2.9592,-0.0143,-0.0271,-1,-1,-0.0122,-0.0092
0.0542,-1.2081,-2.9953,-0.0147,-0.0274,-1,-1,-0.0122,-0.0092
0.0563,-1.2515,-3.0059,-0.0153,-0.0275,-1,-1,-0.0122,-0.0092
0.0583,-1.2991,-2.9958,-0.0159,-0.0274,-1,-1,-0.0122,-0.0092
0.0604,-1.3506,-2.9697,-0.0165,-0.0272,-1,-1,-0.0122,-0.0092
0.0625,-1.4060,-2.9313,-0.0172,-0.0268,-1,-1,-0.0122,-0.0092
0.0646,-1.4651,-2.8844,-0.0179,-0.0264,-2,-28,-0.0244,-0.2563
0.0667,-1.5275,-2.8338,-0.0186,-0.0259,-1,27,-0.0122,0.2472
0.0688,-1.5930,-2.7846,-0.0194,-0.0255,-2,-1,-0.0244,-0.0092
0.0708,-1.6613,-2.7401,-0.0203,-0.0251,-2,-1,-0.0244,-0.0092
0.0729,-1.7320,-2.7017,-0.0211,-0.0247,-2,-2,-0.0244,-0.0183
0.0750,-1.8052,-2.6698,-0.0220,-0.0244,-2,-2,-0.0244,-0.0183
0.0771,-1.8807,-2.6446,-0.0230,-0.0242,-2,-2,-0.0244,-0.0183
0.0792,-1.9584,-2.6258,-0.0239,-0.0240,-2,-2,-0.0244,-0.0183
0.0813,-2.0385,-2.6133,-0.0249,-0.0239,-2,-2,-0.0244,-0.0183
0.0833,-2.1208,-2.6064,-0.0259,-0.0239,-2,-2,-0.0244,-0.0183
0.0854,-2.2055,-2.6046,-0.0269,-0.0238,-2,-2,-0.0244,-0.0183
0.0875,-2.2926,-2.6070,-0.0280,-0.0239,-2,-2,-0.0244,-0.0183
0.0896,-2.3818,-2.6126,-0.0291,-0.0239,-2,-3,-0.0244,-0.0275
0.0917,-2.4731,-2.6203,-0.0302,-0.0240,-2,-3,-0.0244,-0.0275
0.0938,-2.5662,-2.6290,-0.0313,-0.0241,-2,-3,-0.0244,-0.0275
0.0958,-2.6607,-2.6377,-0.0325,-0.0241,-3,-3,-0.0366,-0.0275
0.0979,-2.7560,-2.6460,-0.0336,-0.0242,-3,-30,-0.0366,-0.2747
0.1000,-2.8518,-2.6552,-0.0348,-0.0243,-3,26,-0.0366,0.2380
0.1021,-2.9476,-2.6674,-0.0360,-0.0244,-3,-3,-0.0366,-0.0275
0.1042,-3.0431,-2.6836,-0.0371,-0.0246,-4,-3,-0.0488,-0.0275
0.1062,-3.1379,-2.7033,-0.0383,-0.0247,-4,-3,-0.0488,-0.0275
0.1083,-3.2321,-2.7255,-0.0395,-0.0250,-3,-3,-0.0366,-0.0275
0.1104,-3.3257,-2.7494,-0.0406,-0.0252,-3,-3,-0.0366,-0.0275
0.1125,-3.4188,-2.7741,-0.0417,-0.0254,-3,-3,-0.0366,-0.0275
0.1146,-3.5114,-2.7990,-0.0429,-0.0256,-3,-4,-0.0366,-0.0366
0.1167,-3.6033,-2.8236,-0.0440,-0.0259,-3,-4,-0.0366,-0.0366
0.1187,-3.6945,-2.8474,-0.0451,-0.0261,-3,-3,-0.0366,-0.0275
0.1208,-3.7843,-2.8705,-0.0462,-0.0263,-4,-3,-0.0488,-0.0275
0.1229,-3.8723,-2.8930,-0.0473,-0.0265,-4,-3,-0.0488,-0.0275
0.1250,-3.9579,-2.9149,-0.0483,-0.0267,-4,-2,-0.0488,-0.0183
0.1271,-4.0406,-2.9364,-0.0493,-0.0269,-4,-2,-0.0488,-0.0183
0.1292,-4.1199,-2.9572,-0.0503,-0.0271,-4,-2,-0.0488,-0.0183
0.1313,-4.1952,-2.9776,-0.0512,-0.0273,-4,-30,-0.0488,-0.2747
0.1333,-4.2659,-2.9988,-0.0521,-0.0275,-5,26,-0.0610,0.2380
0.1354,-4.3315,-3.0232,-0.0529,-0.0277,-5,-3,-0.0610,-0.0275
0.1375,-4.3917,-3.0516,-0.0536,-0.0279,-5,-3,-0.0610,-0.0275
0.1396,-4.4463,-3.0833,-0.0543,-0.0282,-5,-3,-0.0610,-0.0275
0.1417,-4.4951,-3.1171,-0.0549,-0.0285,-5,-4,-0.0610,-0.0366
0.1437,-4.5383,-3.1517,-0.0554,-0.0289,-5,-4,-0.0610,-0.0366
0.1458,-4.5763,-3.1862,-0.0559,-0.0292,-4,-4,-0.0488,-0.0366
0.1479,-4.6092,-3.2198,-0.0563,-0.0295,-5,-4,-0.0610,-0.0366
0.1500,-4.6374,-3.2518,-0.0566,-0.0298,-5,-4,-0.0610,-0.0366
0.1521,-4.6614,-3.2821,-0.0569,-0.0300,-4,-3,-0.0488,-0.0275
0.1542,-4.6814,-3.3103,-0.0571,-0.0303,-4,-3,-0.0488,-0.0275
0.1562,-4.6978,-3.3364,-0.0573,-0.0305,-5,-3,-0.0610,-0.0275
0.1583,-4.7107,-3.3599,-0.0575,-0.0308,-5,-3,-0.0610,-0.0275
0.1604,-4.7203,-3.3806,-0.0576,-0.0310,-4,-3,-0.0488,-0.0275
0.1625,-4.7267,-3.3980,-0.0577,-0.0311,-5,-3,-0.0610,-0.0275
0.1646,-4.7301,-3.4120,-0.0577,-0.0312,-5,-30,-0.0610,-0.2747
0.1667,-4.7306,-3.4239,-0.0577,-0.0313,-5,25,-0.0610,0.2289
0.1688,-4.7285,-3.4358,-0.0577,-0.0315,-5,-4,-0.0610,-0.0366
0.1708,-4.7239,-3.4485,-0.0577,-0.0316,-5,-4,-0.0610,-0.0366
0.1729,-4.7173,-3.4617,-0.0576,-0.0317,-5,-4,-0.0610,-0.0366
0.1750,-4.7091,-3.4743,-0.0575,-0.0318,-5,-4,-0.0610,-0.0366
0.1771,-4.6999,-3.4856,-0.0574,-0.0319,-5,-4,-0.0610,-0.0366
0.1792,-4.6901,-3.4951,-0.0573,-0.0320,-5,-4,-0.0610,-0.0366
0.1812,-4.6806,-3.5022,-0.0571,-0.0321,-4,-4,-0.0488,-0.0366
0.1833,-4.6720,-3.5067,-0.0570,-0.0321,-4,-4,-0.0488,-0.0366
0.1854,-4.6648,-3.5084,-0.0569,-0.0321,-4,-4,-0.0488,-0.0366
0.1875,-4.6596,-3.5073,-0.0569,-0.0321,-4,-4,-0.0488,-0.0366
0.1896,-4.6563,-3.5036,-0.0568,-0.0321,-4,-4,-0.0488,-0.0366
0.1917,-4.6552,-3.4975,-0.0568,-0.0320,-4,-3,-0.0488,-0.0275
0.1938,-4.6559,-3.4894,-0.0568,-0.0319,-4,-3,-0.0488,-0.0275
0.1958,-4.6581,-3.4795,-0.0569,-0.0319,-5,-3,-0.0610,-0.0275
0.1979,-4.6613,-3.4684,-0.0569,-0.0318,-5,-30,-0.0610,-0.2747
0.2000,-4.6651,-3.4582,-0.0569,-0.0317,-5,26,-0.0610,0.2380
0.2021,-4.6691,-3.4515,-0.0570,-0.0316,-5,-3,-0.0610,-0.0275
0.2042,-4.6730,-3.4496,-0.0570,-0.0316,-5,-3,-0.0610,-0.0275
0.2062,-4.6766,-3.4520,-0.0571,-0.0316,-5,-3,-0.0610,-0.0275
0.2083,-4.6798,-3.4576,-0.0571,-0.0317,-5,-3,-0.0610,-0.0275
0.2104,-4.6827,-3.4652,-0.0572,-0.0317,-5,-4,-0.0610,-0.0366
0.2125,-4.6853,-3.4735,-0.0572,-0.0318,-5,-4,-0.0610,-0.0366
0.2146,-4.6879,-3.4813,-0.0572,-0.0319,-5,-4,-0.0610,-0.0366
0.2167,-4.6907,-3.4874,-0.0573,-0.0319,-5,-4,-0.0610,-0.0366
0.2188,-4.6941,-3.4910,-0.0573,-0.0320,-4,-4,-0.0488,-0.0366
0.2208,-4.6984,-3.4912,-0.0574,-0.0320,-4,-4,-0.0488,-0.0366
0.2229,-4.7039,-3.4874,-0.0574,-0.0319,-4,-4,-0.0488,-0.0366
0.2250,-4.7107,-3.4792,-0.0575,-0.0319,-4,-4,-0.0488,-0.0366
0.2271,-4.7187,-3.4662,-0.0576,-0.0317,-4,-3,-0.0488,-0.0275
0.2292,-4.7274,-3.4482,-0.0577,-0.0316,-5,-4,-0.0610,-0.0366
0.2312,-4.7364,-3.4253,-0.0578,-0.0314,-5,-30,-0.0610,-0.2747
