time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0195,26.9608,-0.0124,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0226,24.3826,-0.0125,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-1.0260,21.8421,-0.0125,0.2000,-1,-1,-0.0122,-0.0092
0.0063,-1.0296,19.3723,-0.0126,0.1774,-1,-1,-0.0122,-0.0092
0.0083,-1.0333,17.0002,-0.0126,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-1.0372,14.7466,-0.0127,0.1350,-1,-1,-0.0122,-0.0092
0.0125,-1.0411,12.6269,-0.0127,0.1156,-1,-1,-0.0122,-0.0092
0.0146,-1.0451,10.6520,-0.0128,0.0975,-1,-1,-0.0122,-0.0092
0.0167,-1.0490,8.8287,-0.0128,0.0808,-1,-1,-0.0122,-0.0092
0.0187,-1.0528,7.1603,-0.0129,0.0656,-1,-1,-0.0122,-0.0092
0.0208,-1.0563,5.6471,-0.0129,0.0517,-1,-1,-0.0122,-0.0092
0.0229,-1.0596,4.2873,-0.0129,0.0393,-1,-1,-0.0122,-0.0092
0.0250,-1.0624,3.0767,-0.0130,0.0282,-1,-1,-0.0122,-0.0092
0.0271,-1.0645,2.0098,-0.0130,0.0184,-1,-1,-0.0122,-0.0092
0.0292,-1.0659,1.0797,-0.0130,0.0099,-1,-1,-0.0122,-0.0092
0.0312,-1.0663,0.2781,-0.0130,0.0025,-1,-28,-0.0122,-0.2563
0.0333,-1.0656,-0.4052,-0.0130,-0.0037,-1,27,-0.0122,0.2472
0.0354,-1.0635,-0.9819,-0.0130,-0.0090,-1,-1,-0.0122,-0.0092
0.0375,-1.0597,-1.4628,-0.0129,-0.0134,-1,-1,-0.0122,-0.0092
0.0396,-1.0541,-1.8571,-0.0129,-0.0170,-1,-1,-0.0122,-0.0092
0.0417,-1.0463,-2.1733,-0.0128,-0.0199,-1,-1,-0.0122,-0.0092
0.0437,-1.0360,-2.4197,-0.0126,-0.0222,-1,-1,-0.0122,-0.0092
0.0458,-1.0230,-2.6043,-0.0125,-0.0238,-1,-1,-0.0122,-0.0092
0.0479,-1.0068,-2.7348,-0.0123,-0.0250,-1,-1,-0.0122,-0.0092
0.0500,-0.9873,-2.8181,-0.0121,-0.0258,-1,-1,-0.0122,-0.0092
0.0521,-0.9640,-2.8609,-0.0118,-0.0262,-1,-1,-0.0122,-0.0092
0.0542,-0.9367,-2.8692,-0.0114,-0.0263,-1,-1,-0.0122,-0.0092
0.0563,-0.9051,-2.8487,-0.0110,-0.0261,-1,-1,-0.0122,-0.0092
0.0583,-0.8687,-2.8042,-0.0106,-0.0257,-1,-1,-0.0122,-0.0092
0.0604,-0.8275,-2.7402,-0.0101,-0.0251,-1,-2,-0.0122,-0.0183
0.0625,-0.7811,-2.6606,-0.0095,-0.0244,-1,-1,-0.0122,-0.0092
0.0646,-0.7294,-2.5697,-0.0089,-0.0235,-1,-28,-0.0122,-0.2563
0.0667,-0.6723,-2.4725,-0.0082,-0.0226,-1,27,-0.0122,0.2472
0.0688,-0.6098,-2.3747,-0.0074,-0.0217,-1,-1,-0.0122,-0.0092
0.0708,-0.5419,-2.2804,-0.0066,-0.0209,-1,-1,-0.0122,-0.0092
0.0729,-0.4689,-2.1917,-0.0057,-0.0201,-1,-1,-0.0122,-0.0092
0.0750,-0.3910,-2.1097,-0.0048,-0.0193,-1,-1,-0.0122,-0.0092
0.0771,-0.3087,-2.0354,-0.0038,-0.0186,-1,-1,-0.0122,-0.0092
0.0792,-0.2228,-1.9693,-0.0027,-0.0180,-1,-1,-0.0122,-0.0092
0.0813,-0.1340,-1.9117,-0.0016,-0.0175,-1,-1,-0.0122,-0.0092
0.0833,-0.0435,-1.8624,-0.0005,-0.0171,-1,-1,-0.0122,-0.0092
0.0854,0.0474,-1.8212,0.0006,-0.0167,-1,-1,-0.0122,-0.0092
0.0875,0.1371,-1.7875,0.0017,-0.0164,-1,-1,-0.0122,-0.0092
0.0896,0.2235,-1.7604,0.0027,-0.0161,-1,-1,-0.0122,-0.0092
0.0917,0.3044,-1.7389,0.0037,-0.0159,-1,-1,-0.0122,-0.0092
0.0938,0.3772,-1.7218,0.0046,-0.0158,-1,-2,-0.0122,-0.0183
0.0958,0.4389,-1.7075,0.0054,-0.0156,-1,-2,-0.0122,-0.0183
0.0979,0.4860,-1.6953,0.0059,-0.0155,-1,-28,-0.0122,-0.2563
0.1000,0.5146,-1.6856,0.0063,-0.0154,-1,27,-0.0122,0.2472
0.1021,0.5205,-1.6797,0.0064,-0.0154,0,-2,0.0000,-0.0183
0.1042,0.4991,-1.6780,0.0061,-0.0154,-1,-2,-0.0122,-0.0183
0.1062,0.4454,-1.6788,0.0054,-0.0154,-1,-2,-0.0122,-0.0183
0.1083,0.3540,-1.6804,0.0043,-0.0154,-1,-2,-0.0122,-0.0183
0.1104,0.2192,-1.6811,0.0027,-0.0154,-1,-2,-0.0122,-0.0183
0.1125,0.0348,-1.6791,0.0004,-0.0154,0,-2,0.0000,-0.0183
0.1146,-0.2054,-1.6729,-0.0025,-0.0153,0,-2,0.0000,-0.0183
0.1167,-0.5080,-1.6610,-0.0062,-0.0152,0,-2,0.0000,-0.0183
0.1187,-0.8794,-1.6421,-0.0107,-0.0150,0,-2,0.0000,-0.0183
0.1208,-1.3258,-1.6148,-0.0162,-0.0148,0,-1,0.0000,-0.0092
0.1229,-1.8533,-1.5780,-0.0226,-0.0144,-1,-1,-0.0122,-0.0092
0.1250,-2.4676,-1.5301,-0.0301,-0.0140,-1,-1,-0.0122,-0.0092
0.1271,-3.1739,-1.4697,-0.0387,-0.0135,-1,-2,-0.0122,-0.0183
0.1292,-3.9772,-1.3953,-0.0486,-0.0128,0,-2,0.0000,-0.0183
0.1313,-4.8816,-1.3059,-0.0596,-0.0120,-1,-29,-0.0122,-0.2655
0.1333,-5.8902,-1.2020,-0.0719,-0.0110,-1,27,-0.0122,0.2472
0.1354,-7.0048,-1.0854,-0.0855,-0.0099,-1,-2,-0.0122,-0.0183
0.1375,-8.2260,-0.9568,-0.1004,-0.0088,-1,-2,-0.0122,-0.0183
0.1396,-9.5523,-0.8154,-0.1166,-0.0075,-1,-2,-0.0122,-0.0183
0.1417,-10.9801,-0.6605,-0.1340,-0.0060,-1,-2,-0.0122,-0.0183
0.1437,-12.5034,-0.4914,-0.1526,-0.0045,-1,-2,-0.0122,-0.0183
0.1458,-14.1133,-0.3081,-0.1723,-0.0028,-2,-2,-0.0244,-0.0183
0.1479,-15.7973,-0.1107,-0.1928,-0.0010,-3,-2,-0.0366,-0.0183
0.1500,-17.5396,0.0998,-0.2141,0.0009,-7,-2,-0.0854,-0.0183
0.1521,-19.3211,0.3222,-0.2359,0.0029,-13,-2,-0.1587,-0.0183
0.1542,-21.1197,0.5544,-0.2578,0.0051,-23,0,-0.2808,0.0000
0.1562,-22.9119,0.7941,-0.2797,0.0073,-31,1,-0.3784,0.0092
0.1583,-24.6748,1.0385,-0.3012,0.0095,-37,2,-0.4517,0.0183
0.1604,-26.3872,1.2851,-0.3221,0.0118,-40,2,-0.4883,0.0183
0.1625,-28.0315,1.5313,-0.3422,0.0140,-41,2,-0.5005,0.0183
0.1646,-29.5937,1.7743,-0.3613,0.0162,-40,-25,-0.4883,-0.2289
0.1667,-31.0632,2.0102,-0.3792,0.0184,-41,30,-0.5005,0.2747
0.1688,-32.4331,2.2338,-0.3959,0.0205,-41,4,-0.5005,0.0366
