time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9669,26.9532,-0.0118,0.2468,-1,27,-0.0122,0.2472
0.0021,-0.9834,24.3681,-0.0120,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0035,21.8194,-0.0122,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-1.0276,19.3402,-0.0125,0.1771,-1,-1,-0.0122,-0.0092
0.0083,-1.0561,16.9574,-0.0129,0.1552,-1,-1,-0.0122,-0.0092
0.0104,-1.0894,14.6917,-0.0133,0.1345,-1,-1,-0.0122,-0.0092
0.0125,-1.1277,12.5586,-0.0138,0.1150,-1,-1,-0.0122,-0.0092
0.0146,-1.1715,10.5687,-0.0143,0.0968,-1,-1,-0.0122,-0.0092
0.0167,-1.2208,8.7290,-0.0149,0.0799,-1,-1,-0.0122,-0.0092
0.0187,-1.2761,7.0428,-0.0156,0.0645,-1,-1,-0.0122,-0.0092
0.0208,-1.3374,5.5104,-0.0163,0.0504,-1,-1,-0.0122,-0.0092
0.0229,-1.4048,4.1300,-0.0171,0.0378,-1,-1,-0.0122,-0.0092
0.0250,-1.4783,2.8976,-0.0180,0.0265,-1,-1,-0.0122,-0.0092
0.0271,-1.5577,1.8077,-0.0190,0.0166,-1,-1,-0.0122,-0.0092
0.0292,-1.6428,0.8539,-0.0201,0.0078,-1,-1,-0.0122,-0.0092
0.0312,-1.7330,0.0280,-0.0212,0.0003,-1,-28,-0.0122,-0.2563
0.0333,-1.8278,-0.6798,-0.0223,-0.0062,-1,27,-0.0122,0.2472
0.0354,-1.9262,-1.2808,-0.0235,-0.0117,-1,-1,-0.0122,-0.0092
0.0375,-2.0272,-1.7854,-0.0247,-0.0163,-1,-1,-0.0122,-0.0092
0.0396,-2.1293,-2.2020,-0.0260,-0.0202,-1,-1,-0.0122,-0.0092
0.0417,-2.2310,-2.5386,-0.0272,-0.0232,-2,0,-0.0244,0.0000
0.0437,-2.3302,-2.8026,-0.0284,-0.0257,-1,-1,-0.0122,-0.0092
0.0458,-2.4249,-3.0009,-0.0296,-0.0275,-1,-1,-0.0122,-0.0092
0.0479,-2.5124,-3.1397,-0.0307,-0.0287,-1,-1,-0.0122,-0.0092
0.0500,-2.5900,-3.2248,-0.0316,-0.0295,-1,-1,-0.0122,-0.0092
0.0521,-2.6542,-3.2613,-0.0324,-0.0299,-1,-1,-0.0122,-0.0092
0.0542,-2.7012,-3.2535,-0.0330,-0.0298,-1,-1,-0.0122,-0.0092
0.0563,-2.7268,-3.2051,-0.0333,-0.0293,-1,-1,-0.0122,-0.0092
