time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.1449,26.8927,-0.0140,0.2462,-1,27,-0.0122,0.2472
0.0021,-1.1539,24.3126,-0.0141,0.2226,-1,-1,-0.0122,-0.0092
0.0042,-1.1617,21.7711,-0.0142,0.1993,-1,-1,-0.0122,-0.0092
0.0063,-1.1681,19.3015,-0.0143,0.1767,-1,-1,-0.0122,-0.0092
0.0083,-1.1727,16.9309,-0.0143,0.1550,-1,-1,-0.0122,-0.0092
0.0104,-1.1749,14.6803,-0.0143,0.1344,-1,-1,-0.0122,-0.0092
0.0125,-1.1743,12.5657,-0.0143,0.1150,-1,-1,-0.0122,-0.0092
0.0146,-1.1702,10.5980,-0.0143,0.0970,-1,-1,-0.0122,-0.0092
0.0167,-1.1622,8.7843,-0.0142,0.0804,-1,-1,-0.0122,-0.0092
0.0187,-1.1494,7.1284,-0.0140,0.0653,-1,-1,-0.0122,-0.0092
0.0208,-1.1312,5.6309,-0.0138,0.0516,-1,-1,-0.0122,-0.0092
0.0229,-1.1069,4.2902,-0.0135,0.0393,-1,-1,-0.0122,-0.0092
0.0250,-1.0756,3.1025,-0.0131,0.0284,-1,-1,-0.0122,-0.0092
0.0271,-1.0365,2.0627,-0.0127,0.0189,-1,-1,-0.0122,-0.0092
0.0292,-0.9887,1.1642,-0.0121,0.0107,-1,-1,-0.0122,-0.0092
0.0312,-0.9315,0.3991,-0.0114,0.0037,-1,-28,-0.0122,-0.2563
0.0333,-0.8639,-0.2426,-0.0105,-0.0022,-1,27,-0.0122,0.2472
0.0354,-0.7851,-0.7723,-0.0096,-0.0071,-1,-1,-0.0122,-0.0092
0.0375,-0.6944,-1.2006,-0.0085,-0.0110,-1,-1,-0.0122,-0.0092
0.0396,-0.5909,-1.5365,-0.0072,-0.0141,-1,-1,-0.0122,-0.0092
0.0417,-0.4742,-1.7886,-0.0058,-0.0164,-1,-1,-0.0122,-0.0092
0.0437,-0.3436,-1.9650,-0.0042,-0.0180,-1,-1,-0.0122,-0.0092
0.0458,-0.1988,-2.0740,-0.0024,-0.0190,-1,-1,-0.0122,-0.0092
0.0479,-0.0397,-2.1234,-0.0005,-0.0194,-1,-1,-0.0122,-0.0092
0.0500,0.1337,-2.1208,0.0016,-0.0194,-1,-1,-0.0122,-0.0092
0.0521,0.3210,-2.0733,0.0039,-0.0190,-1,-1,-0.0122,-0.0092
0.0542,0.5214,-1.9878,0.0064,-0.0182,-1,-1,-0.0122,-0.0092
0.0563,0.7339,-1.8709,0.0090,-0.0171,-1,-1,-0.0122,-0.0092
0.0583,0.9570,-1.7290,0.0117,-0.0158,-1,-1,-0.0122,-0.0092
0.0604,1.1885,-1.5680,0.0145,-0.0144,-1,-1,-0.0122,-0.0092
0.0625,1.4260,-1.3936,0.0174,-0.0128,5,2,0.0610,0.0183
0.0646,1.6668,-1.2118,0.0203,-0.0111,5,-25,0.0610,-0.2289
0.0667,1.9087,-1.0292,0.0233,-0.0094,4,28,0.0488,0.2563
0.0688,2.1505,-0.8524,0.0263,-0.0078,4,2,0.0488,0.0183
0.0708,2.3914,-0.6866,0.0292,-0.0063,4,2,0.0488,0.0183
0.0729,2.6314,-0.5345,0.0321,-0.0049,3,1,0.0366,0.0092
0.0750,2.8708,-0.3977,0.0350,-0.0036,3,1,0.0366,0.0092
0.0771,3.1099,-0.2771,0.0380,-0.0025,3,1,0.0366,0.0092
0.0792,3.3494,-0.1735,0.0409,-0.0016,3,1,0.0366,0.0092
0.0813,3.5898,-0.0870,0.0438,-0.0008,3,1,0.0366,0.0092
0.0833,3.8314,-0.0175,0.0468,-0.0002,3,1,0.0366,0.0092
0.0854,4.0746,0.0355,0.0497,0.0003,3,1,0.0366,0.0092
0.0875,4.3191,0.0726,0.0527,0.0007,3,0,0.0366,0.0000
0.0896,4.5648,0.0949,0.0557,0.0009,3,-1,0.0366,-0.0092
0.0917,4.8109,0.1032,0.0587,0.0009,3,-1,0.0366,-0.0092
0.0938,5.0563,0.0982,0.0617,0.0009,3,-1,0.0366,-0.0092
0.0958,5.2992,0.0803,0.0647,0.0007,9,2,0.1099,0.0183
0.0979,5.5380,0.0495,0.0676,0.0005,9,-25,0.1099,-0.2289
0.1000,5.7717,0.0043,0.0705,0.0000,8,28,0.0977,0.2563
0.1021,5.9998,-0.0571,0.0732,-0.0005,8,1,0.0977,0.0092
0.1042,6.2228,-0.1351,0.0760,-0.0012,7,1,0.0854,0.0092
0.1062,6.4416,-0.2286,0.0786,-0.0021,7,0,0.0854,0.0000
0.1083,6.6574,-0.3355,0.0813,-0.0031,6,0,0.0732,0.0000
0.1104,6.8715,-0.4535,0.0839,-0.0042,6,0,0.0732,0.0000
0.1125,7.0853,-0.5804,0.0865,-0.0053,6,0,0.0732,0.0000
0.1146,7.2995,-0.7137,0.0891,-0.0065,6,-1,0.0732,-0.0092
0.1167,7.5150,-0.8509,0.0917,-0.0078,6,-2,0.0732,-0.0183
0.1187,7.7320,-0.9895,0.0944,-0.0091,6,-2,0.0732,-0.0183
0.1208,7.9502,-1.1275,0.0970,-0.0103,6,-3,0.0732,-0.0275
0.1229,8.1692,-1.2630,0.0997,-0.0116,7,-3,0.0854,-0.0275
0.1250,8.3876,-1.3947,0.1024,-0.0128,7,-3,0.0854,-0.0275
0.1271,8.6039,-1.5218,0.1050,-0.0139,7,-3,0.0854,-0.0275
0.1292,8.8163,-1.6437,0.1076,-0.0150,13,-1,0.1587,-0.0092
0.1313,9.0228,-1.7610,0.1101,-0.0161,12,-28,0.1465,-0.2563
0.1333,9.2223,-1.8753,0.1126,-0.0172,12,27,0.1465,0.2472
0.1354,9.4142,-1.9893,0.1149,-0.0182,11,-2,0.1343,-0.0183
0.1375,9.5990,-2.1043,0.1172,-0.0193,10,-2,0.1221,-0.0183
0.1396,9.7774,-2.2199,0.1194,-0.0203,10,-2,0.1221,-0.0183
0.1417,9.9505,-2.3352,0.1215,-0.0214,10,-3,0.1221,-0.0275
0.1437,10.1193,-2.4493,0.1235,-0.0224,10,-3,0.1221,-0.0275
0.1458,10.2850,-2.5615,0.1255,-0.0235,10,-3,0.1221,-0.0275
0.1479,10.4487,-2.6711,0.1275,-0.0245,10,-3,0.1221,-0.0275
0.1500,10.6113,-2.7775,0.1295,-0.0254,10,-3,0.1221,-0.0275
0.1521,10.7737,-2.8806,0.1315,-0.0264,10,-3,0.1221,-0.0275
0.1542,10.9367,-2.9798,0.1335,-0.0273,10,-4,0.1221,-0.0366
0.1562,11.1007,-3.0749,0.1355,-0.0282,9,-4,0.1099,-0.0366
0.1583,11.2657,-3.1662,0.1375,-0.0290,9,-5,0.1099,-0.0458
0.1604,11.4312,-3.2538,0.1395,-0.0298,9,-5,0.1099,-0.0458
0.1625,11.5964,-3.3387,0.1416,-0.0306,14,-2,0.1709,-0.0183
0.1646,11.7599,-3.4223,0.1436,-0.0313,14,-29,0.1709,-0.2655
0.1667,11.9206,-3.5074,0.1455,-0.0321,14,27,0.1709,0.2472
0.1688,12.0782,-3.5974,0.1474,-0.0329,14,-3,0.1709,-0.0275
0.1708,12.2328,-3.6940,0.1493,-0.0338,13,-3,0.1587,-0.0275
0.1729,12.3849,-3.7971,0.1512,-0.0348,13,-3,0.1587,-0.0275
0.1750,12.5356,-3.9059,0.1530,-0.0358,13,-4,0.1587,-0.0366
0.1771,12.6860,-4.0192,0.1549,-0.0368,12,-4,0.1465,-0.0366
0.1792,12.8372,-4.1360,0.1567,-0.0379,12,-4,0.1465,-0.0366
0.1812,12.9903,-4.2553,0.1586,-0.0390,12,-4,0.1465,-0.0366
0.1833,13.1461,-4.3757,0.1605,-0.0401,11,-5,0.1343,-0.0458
0.1854,13.3050,-4.4963,0.1624,-0.0412,12,-5,0.1465,-0.0458
0.1875,13.4670,-4.6160,0.1644,-0.0423,12,-6,0.1465,-0.0549
0.1896,13.6317,-4.7339,0.1664,-0.0433,12,-6,0.1465,-0.0549
0.1917,13.7982,-4.8498,0.1684,-0.0444,12,-6,0.1465,-0.0549
0.1938,13.9650,-4.9633,0.1705,-0.0454,12,-6,0.1465,-0.0549
0.1958,14.1303,-5.0748,0.1725,-0.0465,17,-4,0.2075,-0.0366
0.1979,14.2921,-5.1849,0.1745,-0.0475,17,-31,0.2075,-0.2838
0.2000,14.4490,-5.2960,0.1764,-0.0485,17,23,0.2075,0.2106
0.2021,14.5999,-5.4107,0.1782,-0.0495,17,-5,0.2075,-0.0458
0.2042,14.7448,-5.5309,0.1800,-0.0506,16,-5,0.1953,-0.0458
0.2062,14.8842,-5.6562,0.1817,-0.0518,15,-5,0.1831,-0.0458
0.2083,15.0188,-5.7859,0.1833,-0.0530,15,-6,0.1831,-0.0549
0.2104,15.1498,-5.9192,0.1849,-0.0542,15,-6,0.1831,-0.0549
0.2125,15.2780,-6.0551,0.1865,-0.0554,15,-6,0.1831,-0.0549
0.2146,15.4044,-6.1927,0.1880,-0.0567,15,-6,0.1831,-0.0549
0.2167,15.5300,-6.3310,0.1896,-0.0580,15,-6,0.1831,-0.0549
0.2188,15.6554,-6.4692,0.1911,-0.0592,14,-7,0.1709,-0.0641
0.2208,15.7812,-6.6063,0.1926,-0.0605,14,-7,0.1709,-0.0641
0.2229,15.9074,-6.7413,0.1942,-0.0617,14,-7,0.1709,-0.0641
0.2250,16.0337,-6.8734,0.1957,-0.0629,14,-8,0.1709,-0.0732
0.2271,16.1589,-7.0021,0.1973,-0.0641,14,-8,0.1709,-0.0732
0.2292,16.2818,-7.1269,0.1988,-0.0652,19,-5,0.2319,-0.0458
0.2312,16.4005,-7.2478,0.2002,-0.0664,19,-33,0.2319,-0.3021
0.2333,16.5138,-7.3663,0.2016,-0.0674,19,20,0.2319,0.1831
0.2354,16.6210,-7.4843,0.2029,-0.0685,18,-8,0.2197,-0.0732
0.2375,16.7221,-7.6028,0.2041,-0.0696,18,-8,0.2197,-0.0732
