time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0212,26.9551,-0.0125,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0239,24.3745,-0.0125,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-1.0266,21.8312,-0.0125,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-1.0295,19.3584,-0.0126,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-1.0323,16.9828,-0.0126,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-1.0351,14.7254,-0.0126,0.1348,-1,-1,-0.0122,-0.0092
0.0125,-1.0378,12.6015,-0.0127,0.1154,-1,-1,-0.0122,-0.0092
0.0146,-1.0404,10.6220,-0.0127,0.0972,-1,-1,-0.0122,-0.0092
0.0167,-1.0427,8.7938,-0.0127,0.0805,-1,-1,-0.0122,-0.0092
0.0187,-1.0447,7.1201,-0.0128,0.0652,-1,-1,-0.0122,-0.0092
0.0208,-1.0462,5.6014,-0.0128,0.0513,-1,-1,-0.0122,-0.0092
0.0229,-1.0472,4.2357,-0.0128,0.0388,-1,-1,-0.0122,-0.0092
0.0250,-1.0475,3.0190,-0.0128,0.0276,-1,-1,-0.0122,-0.0092
0.0271,-1.0470,1.9458,-0.0128,0.0178,-1,-1,-0.0122,-0.0092
0.0292,-1.0454,1.0094,-0.0128,0.0092,-1,-1,-0.0122,-0.0092
0.0312,-1.0427,0.2016,-0.0127,0.0018,-1,-28,-0.0122,-0.2563
0.0333,-1.0387,-0.4878,-0.0127,-0.0045,-1,27,-0.0122,0.2472
0.0354,-1.0331,-1.0703,-0.0126,-0.0098,-1,-1,-0.0122,-0.0092
0.0375,-1.0257,-1.5565,-0.0125,-0.0142,-1,-1,-0.0122,-0.0092
0.0396,-1.0163,-1.9553,-0.0124,-0.0179,-1,-1,-0.0122,-0.0092
0.0417,-1.0048,-2.2752,-0.0123,-0.0208,-1,-1,-0.0122,-0.0092
0.0437,-0.9908,-2.5241,-0.0121,-0.0231,-1,-1,-0.0122,-0.0092
0.0458,-0.9741,-2.7097,-0.0119,-0.0248,-1,-1,-0.0122,-0.0092
0.0479,-0.9545,-2.8394,-0.0117,-0.0260,-1,-1,-0.0122,-0.0092
0.0500,-0.9318,-2.9198,-0.0114,-0.0267,-1,-1,-0.0122,-0.0092
0.0521,-0.9056,-2.9573,-0.0111,-0.0271,2,-2,0.0244,-0.0183
0.0542,-0.8757,-2.9575,-0.0107,-0.0271,-1,-1,-0.0122,-0.0092
0.0563,-0.8411,-2.9257,-0.0103,-0.0268,-1,-1,-0.0122,-0.0092
0.0583,-0.8009,-2.8667,-0.0098,-0.0262,-1,-1,-0.0122,-0.0092
0.0604,-0.7543,-2.7849,-0.0092,-0.0255,-1,-1,-0.0122,-0.0092
0.0625,-0.7001,-2.6838,-0.0085,-0.0246,-1,-1,-0.0122,-0.0092
0.0646,-0.6378,-2.5671,-0.0078,-0.0235,-1,-28,-0.0122,-0.2563
0.0667,-0.5664,-2.4396,-0.0069,-0.0223,-1,27,-0.0122,0.2472
0.0688,-0.4854,-2.3062,-0.0059,-0.0211,-1,-1,-0.0122,-0.0092
0.0708,-0.3943,-2.1707,-0.0048,-0.0199,-1,-1,-0.0122,-0.0092
0.0729,-0.2927,-2.0345,-0.0036,-0.0186,-1,-1,-0.0122,-0.0092
0.0750,-0.1805,-1.8986,-0.0022,-0.0174,-1,-1,-0.0122,-0.0092
0.0771,-0.0578,-1.7633,-0.0007,-0.0161,-1,-1,-0.0122,-0.0092
0.0792,0.0753,-1.6288,0.0009,-0.0149,-1,-1,-0.0122,-0.0092
0.0813,0.2181,-1.4951,0.0027,-0.0137,-1,-1,-0.0122,-0.0092
0.0833,0.3697,-1.3620,0.0045,-0.0125,-1,-1,-0.0122,-0.0092
0.0854,0.5290,-1.2292,0.0065,-0.0113,2,-2,0.0244,-0.0183
0.0875,0.6946,-1.0962,0.0085,-0.0100,2,-2,0.0244,-0.0183
0.0896,0.8653,-0.9629,0.0106,-0.0088,2,-2,0.0244,-0.0183
0.0917,1.0404,-0.8293,0.0127,-0.0076,2,-1,0.0244,-0.0092
0.0938,1.2192,-0.6956,0.0149,-0.0064,2,0,0.0244,0.0000
0.0958,1.4017,-0.5620,0.0171,-0.0051,2,0,0.0244,0.0000
0.0979,1.5878,-0.4291,0.0194,-0.0039,2,-28,0.0244,-0.2563
0.1000,1.7776,-0.2992,0.0217,-0.0027,2,27,0.0244,0.2472
0.1021,1.9716,-0.1752,0.0241,-0.0016,1,0,0.0122,0.0000
0.1042,2.1699,-0.0593,0.0265,-0.0005,2,0,0.0244,0.0000
0.1062,2.3727,0.0481,0.0290,0.0004,3,0,0.0366,0.0000
0.1083,2.5803,0.1469,0.0315,0.0013,2,0,0.0244,0.0000
0.1104,2.7927,0.2371,0.0341,0.0022,2,0,0.0244,0.0000
0.1125,3.0099,0.3186,0.0367,0.0029,2,2,0.0244,0.0183
0.1146,3.2318,0.3915,0.0395,0.0036,2,1,0.0244,0.0092
0.1167,3.4580,0.4562,0.0422,0.0042,4,2,0.0488,0.0183
0.1187,3.6877,0.5132,0.0450,0.0047,5,0,0.0610,0.0000
0.1208,3.9206,0.5632,0.0479,0.0052,5,0,0.0610,0.0000
0.1229,4.1561,0.6072,0.0507,0.0056,4,1,0.0488,0.0092
0.1250,4.3944,0.6459,0.0536,0.0059,5,1,0.0610,0.0092
0.1271,4.6354,0.6802,0.0566,0.0062,4,0,0.0488,0.0000
0.1292,4.8792,0.7107,0.0596,0.0065,5,1,0.0610,0.0092
0.1313,5.1258,0.7379,0.0626,0.0068,4,-26,0.0488,-0.2380
0.1333,5.3752,0.7604,0.0656,0.0070,6,27,0.0732,0.2472
0.1354,5.6272,0.7762,0.0687,0.0071,5,1,0.0610,0.0092
0.1375,5.8816,0.7839,0.0718,0.0072,6,1,0.0732,0.0092
0.1396,6.1381,0.7837,0.0749,0.0072,7,1,0.0854,0.0092
0.1417,6.3967,0.7765,0.0781,0.0071,6,2,0.0732,0.0183
0.1437,6.6570,0.7632,0.0813,0.0070,6,1,0.0732,0.0092
0.1458,6.9190,0.7449,0.0845,0.0068,6,1,0.0732,0.0092
0.1479,7.1823,0.7228,0.0877,0.0066,6,1,0.0732,0.0092
0.1500,7.4463,0.6983,0.0909,0.0064,9,1,0.1099,0.0092
0.1521,7.7103,0.6728,0.0941,0.0062,8,-1,0.0977,-0.0092
0.1542,7.9738,0.6475,0.0973,0.0059,10,0,0.1221,0.0000
0.1562,8.2365,0.6237,0.1005,0.0057,8,0,0.0977,0.0000
0.1583,8.4984,0.6022,0.1037,0.0055,9,1,0.1099,0.0092
0.1604,8.7596,0.5836,0.1069,0.0053,8,2,0.0977,0.0183
0.1625,9.0203,0.5690,0.1101,0.0052,8,1,0.0977,0.0092
0.1646,9.2805,0.5589,0.1133,0.0051,9,-26,0.1099,-0.2380
0.1667,9.5401,0.5526,0.1165,0.0051,9,27,0.1099,0.2472
0.1688,9.7986,0.5484,0.1196,0.0050,11,0,0.1343,0.0000
0.1708,10.0558,0.5457,0.1228,0.0050,10,1,0.1221,0.0092
0.1729,10.3115,0.5451,0.1259,0.0050,13,1,0.1587,0.0092
0.1750,10.5658,0.5478,0.1290,0.0050,11,1,0.1343,0.0092
0.1771,10.8190,0.5554,0.1321,0.0051,9,0,0.1099,0.0000
0.1792,11.0717,0.5691,0.1352,0.0052,10,1,0.1221,0.0092
0.1812,11.3242,0.5904,0.1382,0.0054,10,-1,0.1221,-0.0092
0.1833,11.5762,0.6207,0.1413,0.0057,13,2,0.1587,0.0183
0.1854,11.8278,0.6611,0.1444,0.0061,12,-1,0.1465,-0.0092
0.1875,12.0787,0.7128,0.1474,0.0065,13,-1,0.1587,-0.0092
0.1896,12.3290,0.7767,0.1505,0.0071,13,1,0.1587,0.0092
0.1917,12.5789,0.8534,0.1536,0.0078,13,-1,0.1587,-0.0092
0.1938,12.8288,0.9432,0.1566,0.0086,6,0,0.0732,0.0000
0.1958,13.0785,1.0461,0.1596,0.0096,12,-1,0.1465,-0.0092
0.1979,13.3271,1.1611,0.1627,0.0106,16,-26,0.1953,-0.2380
0.2000,13.5735,1.2856,0.1657,0.0118,12,27,0.1465,0.2472
0.2021,13.8162,1.4153,0.1687,0.0130,20,-4,0.2441,-0.0366
0.2042,14.0547,1.5465,0.1716,0.0142,16,-2,0.1953,-0.0183
0.2062,14.2890,1.6758,0.1744,0.0153,13,0,0.1587,0.0000
0.2083,14.5197,1.7996,0.1772,0.0165,19,8,0.2319,0.0732
0.2104,14.7477,1.9142,0.1800,0.0175,11,0,0.1343,0.0000
0.2125,14.9745,2.0162,0.1828,0.0185,16,3,0.1953,0.0275
0.2146,15.2009,2.1024,0.1856,0.0192,12,2,0.1465,0.0183
0.2167,15.4278,2.1700,0.1883,0.0199,11,4,0.1343,0.0366
0.2188,15.6549,2.2166,0.1911,0.0203,-1,33,-0.0122,0.3021
0.2208,15.8801,2.2423,0.1938,0.0205,18,-3,0.2197,-0.0275
0.2229,16.0990,2.2504,0.1965,0.0206,15,-2,0.1831,-0.0183
0.2250,16.3062,2.2456,0.1990,0.0206,14,3,0.1709,0.0275
0.2271,16.4958,2.2322,0.2014,0.0204,20,9,0.2441,0.0824
0.2292,16.6620,2.2151,0.2034,0.0203,14,0,0.1709,0.0000
0.2312,16.7988,2.1988,0.2051,0.0201,15,-24,0.1831,-0.2197
