time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9826,26.9755,-0.0120,0.2470,-1,27,-0.0122,0.2472
0.0021,-0.9800,24.3977,-0.0120,0.2234,-1,-1,-0.0122,-0.0092
0.0042,-0.9773,21.8572,-0.0119,0.2001,-1,-1,-0.0122,-0.0092
0.0063,-0.9745,19.3873,-0.0119,0.1775,-1,-1,-0.0122,-0.0092
0.0083,-0.9715,17.0147,-0.0119,0.1558,-1,-1,-0.0122,-0.0092
0.0104,-0.9685,14.7602,-0.0118,0.1351,-1,-1,-0.0122,-0.0092
0.0125,-0.9655,12.6392,-0.0118,0.1157,-1,-1,-0.0122,-0.0092
0.0146,-0.9625,10.6626,-0.0117,0.0976,-1,-1,-0.0122,-0.0092
0.0167,-0.9596,8.8369,-0.0117,0.0809,-1,-1,-0.0122,-0.0092
0.0187,-0.9569,7.1656,-0.0117,0.0656,-1,-1,-0.0122,-0.0092
0.0208,-0.9544,5.6488,-0.0117,0.0517,-1,-1,-0.0122,-0.0092
0.0229,-0.9523,4.2845,-0.0116,0.0392,-1,-1,-0.0122,-0.0092
0.0250,-0.9506,3.0686,-0.0116,0.0281,-1,-1,-0.0122,-0.0092
0.0271,-0.9496,1.9955,-0.0116,0.0183,-1,-1,-0.0122,-0.0092
0.0292,-0.9493,1.0581,-0.0116,0.0097,-1,-1,-0.0122,-0.0092
0.0312,-0.9499,0.2483,-0.0116,0.0023,-1,-28,-0.0122,-0.2563
0.0333,-0.9516,-0.4444,-0.0116,-0.0041,-1,27,-0.0122,0.2472
0.0354,-0.9545,-1.0317,-0.0117,-0.0094,-1,-1,-0.0122,-0.0092
0.0375,-0.9588,-1.5244,-0.0117,-0.0140,-1,-1,-0.0122,-0.0092
0.0396,-0.9648,-1.9316,-0.0118,-0.0177,-1,-1,-0.0122,-0.0092
0.0417,-0.9727,-2.2621,-0.0119,-0.0207,-1,-1,-0.0122,-0.0092
0.0437,-0.9828,-2.5240,-0.0120,-0.0231,-1,-1,-0.0122,-0.0092
0.0458,-0.9952,-2.7253,-0.0121,-0.0250,-1,-1,-0.0122,-0.0092
0.0479,-1.0102,-2.8735,-0.0123,-0.0263,-1,-1,-0.0122,-0.0092
0.0500,-1.0280,-2.9756,-0.0125,-0.0272,-1,-1,-0.0122,-0.0092
0.0521,-1.0490,-3.0380,-0.0128,-0.0278,0,-1,0.0000,-0.0092
0.0542,-1.0732,-3.0666,-0.0131,-0.0281,-1,0,-0.0122,0.0000
0.0563,-1.1006,-3.0665,-0.0134,-0.0281,-1,0,-0.0122,0.0000
