time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9988,26.9471,-0.0122,0.2467,-1,27,-0.0122,0.2472
0.0021,-0.9974,24.3649,-0.0122,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-0.9957,21.8199,-0.0122,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-0.9937,19.3453,-0.0121,0.1771,-1,-1,-0.0122,-0.0092
0.0083,-0.9915,16.9677,-0.0121,0.1553,-1,-1,-0.0122,-0.0092
0.0104,-0.9889,14.7081,-0.0121,0.1347,-1,-1,-0.0122,-0.0092
0.0125,-0.9861,12.5820,-0.0120,0.1152,-1,-1,-0.0122,-0.0092
0.0146,-0.9829,10.6003,-0.0120,0.0970,-1,-1,-0.0122,-0.0092
0.0167,-0.9794,8.7697,-0.0120,0.0803,-1,-1,-0.0122,-0.0092
0.0187,-0.9756,7.0936,-0.0119,0.0649,-1,-1,-0.0122,-0.0092
0.0208,-0.9715,5.5726,-0.0119,0.0510,-1,-1,-0.0122,-0.0092
0.0229,-0.9670,4.2046,-0.0118,0.0385,-1,-1,-0.0122,-0.0092
0.0250,-0.9623,2.9857,-0.0117,0.0273,-1,-1,-0.0122,-0.0092
0.0271,-0.9573,1.9105,-0.0117,0.0175,-1,-1,-0.0122,-0.0092
0.0292,-0.9522,0.9724,-0.0116,0.0089,-1,-1,-0.0122,-0.0092
0.0312,-0.9468,0.1632,-0.0116,0.0015,-1,-28,-0.0122,-0.2563
0.0333,-0.9414,-0.5271,-0.0115,-0.0048,-1,27,-0.0122,0.2472
0.0354,-0.9360,-1.1100,-0.0114,-0.0102,-1,-3,-0.0122,-0.0275
0.0375,-0.9308,-1.5962,-0.0114,-0.0146,-1,-3,-0.0122,-0.0275
0.0396,-0.9257,-1.9951,-0.0113,-0.0183,-1,-1,-0.0122,-0.0092
0.0417,-0.9210,-2.3159,-0.0112,-0.0212,-1,-1,-0.0122,-0.0092
0.0437,-0.9169,-2.5676,-0.0112,-0.0235,-1,-1,-0.0122,-0.0092
0.0458,-0.9134,-2.7589,-0.0112,-0.0253,-1,-1,-0.0122,-0.0092
0.0479,-0.9109,-2.8981,-0.0111,-0.0265,-1,-1,-0.0122,-0.0092
0.0500,-0.9096,-2.9929,-0.0111,-0.0274,-1,-1,-0.0122,-0.0092
0.0521,-0.9097,-3.0506,-0.0111,-0.0279,-1,-1,-0.0122,-0.0092
0.0542,-0.9116,-3.0776,-0.0111,-0.0282,-1,-1,-0.0122,-0.0092
0.0563,-0.9155,-3.0800,-0.0112,-0.0282,-1,-1,-0.0122,-0.0092
0.0583,-0.9217,-3.0633,-0.0113,-0.0280,-1,-1,-0.0122,-0.0092
