time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0884,26.9620,-0.0133,0.2468,-1,27,-0.0122,0.2472
0.0021,-0.9735,26.6929,-0.0119,0.2444,-1,-1,-0.0122,-0.0092
0.0042,-0.8585,26.4237,-0.0105,0.2419,-1,-1,-0.0122,-0.0092
0.0063,-0.7435,26.1546,-0.0091,0.2395,-1,-1,-0.0122,-0.0092
0.0083,-0.6285,25.8855,-0.0077,0.2370,-1,-1,-0.0122,-0.0092
0.0104,-0.5135,25.6163,-0.0063,0.2345,-1,-1,-0.0122,-0.0092
0.0125,-0.3985,25.3472,-0.0049,0.2321,-1,-1,-0.0122,-0.0092
0.0146,-0.2836,25.0781,-0.0035,0.2296,-1,-1,-0.0122,-0.0092
0.0167,-0.1686,24.8089,-0.0021,0.2271,-1,-1,-0.0122,-0.0092
0.0187,-0.0536,24.5398,-0.0007,0.2247,-1,-1,-0.0122,-0.0092
0.0208,0.0614,24.2707,0.0007,0.2222,-1,-1,-0.0122,-0.0092
0.0229,0.1764,24.0016,0.0022,0.2197,-1,-1,-0.0122,-0.0092
0.0250,0.2913,23.7324,0.0036,0.2173,-1,-1,-0.0122,-0.0092
0.0271,0.4063,23.4633,0.0050,0.2148,-1,-1,-0.0122,-0.0092
0.0292,0.5213,23.1942,0.0064,0.2123,-1,-1,-0.0122,-0.0092
0.0312,0.6363,22.9250,0.0078,0.2099,-1,-28,-0.0122,-0.2563
0.0333,0.7513,22.6559,0.0092,0.2074,-1,27,-0.0122,0.2472
0.0354,0.8663,22.3868,0.0106,0.2050,-1,-1,-0.0122,-0.0092
0.0375,0.9812,22.1176,0.0120,0.2025,-1,-1,-0.0122,-0.0092
0.0396,1.0962,21.8485,0.0134,0.2000,-1,-1,-0.0122,-0.0092
0.0417,1.2112,21.5794,0.0148,0.1976,-1,-1,-0.0122,-0.0092
0.0437,1.3262,21.3103,0.0162,0.1951,-1,-1,-0.0122,-0.0092
0.0458,1.4412,21.0411,0.0176,0.1926,-1,-1,-0.0122,-0.0092
0.0479,1.5561,20.7720,0.0190,0.1902,-1,-1,-0.0122,-0.0092
0.0500,1.6711,20.5029,0.0204,0.1877,-1,-1,-0.0122,-0.0092
0.0521,1.7861,20.2337,0.0218,0.1852,-1,-1,-0.0122,-0.0092
0.0542,1.9011,19.9646,0.0232,0.1828,-1,-1,-0.0122,-0.0092
0.0563,2.0161,19.6955,0.0246,0.1803,-1,-1,-0.0122,-0.0092
0.0583,2.1311,19.4263,0.0260,0.1779,-1,-1,-0.0122,-0.0092
0.0604,2.2460,19.1572,0.0274,0.1754,-1,-1,-0.0122,-0.0092
0.0625,2.3610,18.8881,0.0288,0.1729,-1,-1,-0.0122,-0.0092
0.0646,2.4760,18.6190,0.0302,0.1705,1,-29,0.0122,-0.2655
0.0667,2.5910,18.3498,0.0316,0.1680,1,27,0.0122,0.2472
0.0688,2.7060,18.0807,0.0330,0.1655,2,-3,0.0244,-0.0275
0.0708,2.8210,17.8116,0.0344,0.1631,2,-3,0.0244,-0.0275
0.0729,2.9359,17.5424,0.0358,0.1606,12,25,0.1465,0.2289
0.0750,3.0509,17.2733,0.0372,0.1581,-5,-19,-0.0610,-0.1740
0.0771,3.1659,17.0042,0.0386,0.1557,8,13,0.0977,0.1190
0.0792,3.2809,16.7350,0.0400,0.1532,4,19,0.0488,0.1740
0.0813,3.3959,16.4659,0.0415,0.1507,14,-20,0.1709,-0.1831
0.0833,3.5108,16.1968,0.0429,0.1483,-1,-24,-0.0122,-0.2197
