time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0025,26.9884,-0.0122,0.2471,-1,27,-0.0122,0.2472
0.0021,-1.0045,24.4105,-0.0123,0.2235,-1,-1,-0.0122,-0.0092
0.0042,-1.0069,21.8699,-0.0123,0.2002,-1,-1,-0.0122,-0.0092
0.0063,-1.0096,19.3995,-0.0123,0.1776,-1,-1,-0.0122,-0.0092
0.0083,-1.0126,17.0260,-0.0124,0.1559,-1,-1,-0.0122,-0.0092
0.0104,-1.0161,14.7703,-0.0124,0.1352,-1,-1,-0.0122,-0.0092
0.0125,-1.0199,12.6477,-0.0125,0.1158,-1,-1,-0.0122,-0.0092
0.0146,-1.0242,10.6688,-0.0125,0.0977,-1,-1,-0.0122,-0.0092
0.0167,-1.0289,8.8405,-0.0126,0.0809,-1,-1,-0.0122,-0.0092
0.0187,-1.0339,7.1658,-0.0126,0.0656,-1,-1,-0.0122,-0.0092
0.0208,-1.0394,5.6450,-0.0127,0.0517,-1,-1,-0.0122,-0.0092
0.0229,-1.0452,4.2760,-0.0128,0.0391,-1,-1,-0.0122,-0.0092
0.0250,-1.0514,3.0545,-0.0128,0.0280,-1,-1,-0.0122,-0.0092
0.0271,-1.0578,1.9750,-0.0129,0.0181,-1,-1,-0.0122,-0.0092
0.0292,-1.0645,1.0303,-0.0130,0.0094,-1,-1,-0.0122,-0.0092
0.0312,-1.0713,0.2122,-0.0131,0.0019,-1,-28,-0.0122,-0.2563
0.0333,-1.0782,-0.4899,-0.0132,-0.0045,-1,27,-0.0122,0.2472
0.0354,-1.0849,-1.0875,-0.0132,-0.0100,-1,-1,-0.0122,-0.0092
0.0375,-1.0915,-1.5916,-0.0133,-0.0146,-1,-1,-0.0122,-0.0092
0.0396,-1.0976,-2.0113,-0.0134,-0.0184,-1,-1,-0.0122,-0.0092
