time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0018,26.9480,-0.0122,0.2467,-1,27,-0.0122,0.2472
0.0021,-1.0021,24.3688,-0.0122,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0025,21.8274,-0.0122,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-1.0028,19.3569,-0.0122,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-1.0032,16.9841,-0.0122,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-1.0036,14.7300,-0.0123,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-1.0039,12.6100,-0.0123,0.1154,-1,-1,-0.0122,-0.0092
0.0146,-1.0043,10.6352,-0.0123,0.0974,-1,-1,-0.0122,-0.0092
0.0167,-1.0047,8.8122,-0.0123,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-1.0051,7.1445,-0.0123,0.0654,-1,-1,-0.0122,-0.0092
0.0208,-1.0055,5.6325,-0.0123,0.0516,-1,-1,-0.0122,-0.0092
0.0229,-1.0058,4.2743,-0.0123,0.0391,-1,-1,-0.0122,-0.0092
0.0250,-1.0061,3.0659,-0.0123,0.0281,-1,-1,-0.0122,-0.0092
0.0271,-1.0063,2.0019,-0.0123,0.0183,-1,-1,-0.0122,-0.0092
0.0292,-1.0065,1.0754,-0.0123,0.0098,-1,-1,-0.0122,-0.0092
0.0312,-1.0066,0.2783,-0.0123,0.0025,-1,-28,-0.0122,-0.2563
0.0333,-1.0066,-0.3997,-0.0123,-0.0037,-1,27,-0.0122,0.2472
0.0354,-1.0064,-0.9701,-0.0123,-0.0089,-1,-1,-0.0122,-0.0092
0.0375,-1.0061,-1.4436,-0.0123,-0.0132,-1,-1,-0.0122,-0.0092
0.0396,-1.0056,-1.8293,-0.0123,-0.0167,-1,-1,-0.0122,-0.0092
0.0417,-1.0049,-2.1358,-0.0123,-0.0196,-1,-1,-0.0122,-0.0092
0.0437,-1.0040,-2.3712,-0.0123,-0.0217,-1,-1,-0.0122,-0.0092
0.0458,-1.0028,-2.5435,-0.0122,-0.0233,-1,-1,-0.0122,-0.0092
0.0479,-1.0013,-2.6602,-0.0122,-0.0244,-1,-1,-0.0122,-0.0092
0.0500,-0.9995,-2.7285,-0.0122,-0.0250,-1,-1,-0.0122,-0.0092
0.0521,-0.9973,-2.7548,-0.0122,-0.0252,-1,-1,-0.0122,-0.0092
0.0542,-0.9947,-2.7454,-0.0121,-0.0251,-1,-1,-0.0122,-0.0092
0.0563,-0.9917,-2.7057,-0.0121,-0.0248,-1,-1,-0.0122,-0.0092
0.0583,-0.9883,-2.6410,-0.0121,-0.0242,-1,-1,-0.0122,-0.0092
0.0604,-0.9844,-2.5556,-0.0120,-0.0234,-1,-1,-0.0122,-0.0092
0.0625,-0.9799,-2.4538,-0.0120,-0.0225,-1,-1,-0.0122,-0.0092
0.0646,-0.9750,-2.3396,-0.0119,-0.0214,-1,-28,-0.0122,-0.2563
0.0667,-0.9695,-2.2183,-0.0118,-0.0203,-1,27,-0.0122,0.2472
0.0688,-0.9635,-2.0956,-0.0118,-0.0192,-1,-1,-0.0122,-0.0092
0.0708,-0.9569,-1.9756,-0.0117,-0.0181,-1,-1,-0.0122,-0.0092
0.0729,-0.9499,-1.8608,-0.0116,-0.0170,-1,-1,-0.0122,-0.0092
0.0750,-0.9423,-1.7527,-0.0115,-0.0160,-1,-1,-0.0122,-0.0092
0.0771,-0.9343,-1.6526,-0.0114,-0.0151,-1,0,-0.0122,0.0000
0.0792,-0.9258,-1.5614,-0.0113,-0.0143,-1,0,-0.0122,0.0000
0.0813,-0.9171,-1.4796,-0.0112,-0.0135,-1,0,-0.0122,0.0000
0.0833,-0.9082,-1.4075,-0.0111,-0.0129,-1,0,-0.0122,0.0000
0.0854,-0.8991,-1.3447,-0.0110,-0.0123,0,-1,0.0000,-0.0092
0.0875,-0.8900,-1.2905,-0.0109,-0.0118,-1,-1,-0.0122,-0.0092
0.0896,-0.8809,-1.2441,-0.0108,-0.0114,-1,-1,-0.0122,-0.0092
0.0917,-0.8716,-1.2047,-0.0106,-0.0110,-1,-1,-0.0122,-0.0092
0.0938,-0.8621,-1.1712,-0.0105,-0.0107,-1,-1,-0.0122,-0.0092
0.0958,-0.8525,-1.1425,-0.0104,-0.0105,-1,-1,-0.0122,-0.0092
0.0979,-0.8427,-1.1180,-0.0103,-0.0102,-1,-28,-0.0122,-0.2563
0.1000,-0.8328,-1.0986,-0.0102,-0.0101,-1,27,-0.0122,0.2472
0.1021,-0.8230,-1.0859,-0.0100,-0.0099,0,-2,0.0000,-0.0183
0.1042,-0.8132,-1.0807,-0.0099,-0.0099,0,-2,0.0000,-0.0183
0.1062,-0.8035,-1.0822,-0.0098,-0.0099,-1,-2,-0.0122,-0.0183
0.1083,-0.7937,-1.0894,-0.0097,-0.0100,-1,-2,-0.0122,-0.0183
0.1104,-0.7834,-1.1017,-0.0096,-0.0101,-1,-1,-0.0122,-0.0092
0.1125,-0.7725,-1.1184,-0.0094,-0.0102,-1,-1,-0.0122,-0.0092
0.1146,-0.7608,-1.1390,-0.0093,-0.0104,-1,-1,-0.0122,-0.0092
0.1167,-0.7484,-1.1632,-0.0091,-0.0106,-1,-1,-0.0122,-0.0092
0.1187,-0.7352,-1.1902,-0.0090,-0.0109,0,-1,0.0000,-0.0092
0.1208,-0.7212,-1.2195,-0.0088,-0.0112,-1,-1,-0.0122,-0.0092
0.1229,-0.7064,-1.2506,-0.0086,-0.0114,-1,-1,-0.0122,-0.0092
0.1250,-0.6906,-1.2825,-0.0084,-0.0117,-2,-1,-0.0244,-0.0092
0.1271,-0.6742,-1.3146,-0.0082,-0.0120,-2,-1,-0.0244,-0.0092
