time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0001,26.9472,-0.0122,0.2467,-1,27,-0.0122,0.2472
0.0021,-1.0002,24.3684,-0.0122,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0002,21.8275,-0.0122,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-1.0003,19.3575,-0.0122,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-1.0004,16.9854,-0.0122,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-1.0005,14.7320,-0.0122,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-1.0006,12.6129,-0.0122,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-1.0008,10.6390,-0.0122,0.0974,-1,-1,-0.0122,-0.0092
0.0167,-1.0009,8.8172,-0.0122,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-1.0011,7.1507,-0.0122,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-1.0013,5.6401,-0.0122,0.0516,-1,-1,-0.0122,-0.0092
0.0229,-1.0014,4.2835,-0.0122,0.0392,-1,-1,-0.0122,-0.0092
0.0250,-1.0016,3.0768,-0.0122,0.0282,-1,-1,-0.0122,-0.0092
0.0271,-1.0018,2.0146,-0.0122,0.0184,-1,-1,-0.0122,-0.0092
0.0292,-1.0020,1.0900,-0.0122,0.0100,-1,-1,-0.0122,-0.0092
0.0312,-1.0023,0.2950,-0.0122,0.0027,-1,-28,-0.0122,-0.2563
0.0333,-1.0025,-0.3808,-0.0122,-0.0035,-1,27,-0.0122,0.2472
0.0354,-1.0027,-0.9490,-0.0122,-0.0087,-1,-1,-0.0122,-0.0092
0.0375,-1.0029,-1.4201,-0.0122,-0.0130,-1,-1,-0.0122,-0.0092
0.0396,-1.0031,-1.8035,-0.0122,-0.0165,-1,-1,-0.0122,-0.0092
0.0417,-1.0032,-2.1077,-0.0122,-0.0193,-1,-1,-0.0122,-0.0092
0.0437,-1.0034,-2.3408,-0.0122,-0.0214,-1,-1,-0.0122,-0.0092
0.0458,-1.0035,-2.5109,-0.0122,-0.0230,-1,-1,-0.0122,-0.0092
0.0479,-1.0035,-2.6257,-0.0123,-0.0240,-1,-1,-0.0122,-0.0092
0.0500,-1.0035,-2.6922,-0.0123,-0.0246,-1,-1,-0.0122,-0.0092
0.0521,-1.0035,-2.7171,-0.0122,-0.0249,-1,-1,-0.0122,-0.0092
