time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9972,26.9424,-0.0122,0.2467,-1,27,-0.0122,0.2472
0.0021,-0.9986,24.3652,-0.0122,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0003,21.8262,-0.0122,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-1.0023,19.3586,-0.0122,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-1.0047,16.9894,-0.0123,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-1.0074,14.7394,-0.0123,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-1.0106,12.6242,-0.0123,0.1156,-1,-1,-0.0122,-0.0092
0.0146,-1.0143,10.6548,-0.0124,0.0975,-1,-1,-0.0122,-0.0092
0.0167,-1.0184,8.8380,-0.0124,0.0809,-1,-1,-0.0122,-0.0092
0.0187,-1.0230,7.1773,-0.0125,0.0657,-1,-1,-0.0122,-0.0092
0.0208,-1.0281,5.6732,-0.0126,0.0519,-1,-1,-0.0122,-0.0092
0.0229,-1.0338,4.3236,-0.0126,0.0396,-1,-1,-0.0122,-0.0092
0.0250,-1.0399,3.1247,-0.0127,0.0286,-1,-1,-0.0122,-0.0092
0.0271,-1.0466,2.0709,-0.0128,0.0190,-1,-1,-0.0122,-0.0092
0.0292,-1.0537,1.1555,-0.0129,0.0106,-1,-1,-0.0122,-0.0092
0.0312,-1.0612,0.3702,-0.0130,0.0034,-1,-28,-0.0122,-0.2563
0.0333,-1.0691,-0.2953,-0.0131,-0.0027,-1,27,-0.0122,0.2472
0.0354,-1.0773,-0.8527,-0.0132,-0.0078,-1,-1,-0.0122,-0.0092
0.0375,-1.0858,-1.3127,-0.0133,-0.0120,-1,-1,-0.0122,-0.0092
0.0396,-1.0943,-1.6847,-0.0134,-0.0154,-2,1,-0.0244,0.0092
0.0417,-1.1030,-1.9770,-0.0135,-0.0181,-2,1,-0.0244,0.0092
0.0437,-1.1119,-2.1977,-0.0136,-0.0201,-1,-1,-0.0122,-0.0092
0.0458,-1.1212,-2.3539,-0.0137,-0.0216,-1,-1,-0.0122,-0.0092
0.0479,-1.1314,-2.4523,-0.0138,-0.0225,-1,-1,-0.0122,-0.0092
0.0500,-1.1428,-2.4994,-0.0139,-0.0229,-1,-1,-0.0122,-0.0092
0.0521,-1.1555,-2.5009,-0.0141,-0.0229,-1,-1,-0.0122,-0.0092
0.0542,-1.1700,-2.4624,-0.0143,-0.0225,-1,-1,-0.0122,-0.0092
0.0563,-1.1864,-2.3888,-0.0145,-0.0219,-1,-1,-0.0122,-0.0092
0.0583,-1.2048,-2.2847,-0.0147,-0.0209,-1,-1,-0.0122,-0.0092
