time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0037,27.0938,-0.0123,0.2481,-1,27,-0.0122,0.2472
0.0021,-0.9983,24.5419,-0.0122,0.2247,-1,-1,-0.0122,-0.0092
0.0042,-0.9918,22.0300,-0.0121,0.2017,-1,-1,-0.0122,-0.0092
0.0063,-0.9842,19.5912,-0.0120,0.1794,-1,-1,-0.0122,-0.0092
0.0083,-0.9753,17.2521,-0.0119,0.1579,-1,-1,-0.0122,-0.0092
0.0104,-0.9651,15.0335,-0.0118,0.1376,-1,-1,-0.0122,-0.0092
0.0125,-0.9535,12.9506,-0.0116,0.1186,-1,-1,-0.0122,-0.0092
0.0146,-0.9404,11.0138,-0.0115,0.1008,-1,-1,-0.0122,-0.0092
0.0167,-0.9258,9.2295,-0.0113,0.0845,-1,-1,-0.0122,-0.0092
0.0187,-0.9095,7.6006,-0.0111,0.0696,-1,-1,-0.0122,-0.0092
0.0208,-0.8917,6.1266,-0.0109,0.0561,-1,-1,-0.0122,-0.0092
0.0229,-0.8723,4.8049,-0.0106,0.0440,-1,-1,-0.0122,-0.0092
0.0250,-0.8514,3.6303,-0.0104,0.0332,-1,-1,-0.0122,-0.0092
0.0271,-0.8289,2.5964,-0.0101,0.0238,-1,-1,-0.0122,-0.0092
0.0292,-0.8052,1.6949,-0.0098,0.0155,-1,-1,-0.0122,-0.0092
0.0312,-0.7803,0.9162,-0.0095,0.0084,-1,-28,-0.0122,-0.2563
0.0333,-0.7545,0.2483,-0.0092,0.0023,-1,27,-0.0122,0.2472
0.0354,-0.7281,-0.3221,-0.0089,-0.0029,-1,-1,-0.0122,-0.0092
0.0375,-0.7014,-0.8078,-0.0086,-0.0074,-1,-1,-0.0122,-0.0092
0.0396,-0.6749,-1.2203,-0.0082,-0.0112,-1,-1,-0.0122,-0.0092
0.0417,-0.6492,-1.5704,-0.0079,-0.0144,-1,-1,-0.0122,-0.0092
0.0437,-0.6248,-1.8690,-0.0076,-0.0171,-1,-1,-0.0122,-0.0092
0.0458,-0.6026,-2.1268,-0.0074,-0.0195,-1,-1,-0.0122,-0.0092
0.0479,-0.5833,-2.3543,-0.0071,-0.0216,-1,-1,-0.0122,-0.0092
