time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9912,26.9540,-0.0121,0.2468,-1,27,-0.0122,0.2472
0.0021,-0.9897,24.3752,-0.0121,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-0.9881,21.8341,-0.0121,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-0.9864,19.3638,-0.0120,0.1773,-1,-1,-0.0122,-0.0092
0.0083,-0.9846,16.9911,-0.0120,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-0.9827,14.7370,-0.0120,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-0.9807,12.6169,-0.0120,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-0.9787,10.6417,-0.0119,0.0974,-1,-1,-0.0122,-0.0092
0.0167,-0.9767,8.8182,-0.0119,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-0.9748,7.1499,-0.0119,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-0.9729,5.6370,-0.0119,0.0516,-1,-1,-0.0122,-0.0092
0.0229,-0.9711,4.2776,-0.0119,0.0392,-1,-1,-0.0122,-0.0092
0.0250,-0.9696,3.0677,-0.0118,0.0281,-1,-1,-0.0122,-0.0092
0.0271,-0.9683,2.0019,-0.0118,0.0183,-1,-1,-0.0122,-0.0092
0.0292,-0.9673,1.0731,-0.0118,0.0098,-1,-1,-0.0122,-0.0092
0.0312,-0.9667,0.2734,-0.0118,0.0025,-1,-28,-0.0122,-0.2563
0.0333,-0.9667,-0.4076,-0.0118,-0.0037,-1,27,-0.0122,0.2472
0.0354,-0.9673,-0.9815,-0.0118,-0.0090,-1,-1,-0.0122,-0.0092
0.0375,-0.9686,-1.4591,-0.0118,-0.0134,-1,-1,-0.0122,-0.0092
0.0396,-0.9707,-1.8493,-0.0118,-0.0169,-1,-1,-0.0122,-0.0092
0.0417,-0.9739,-2.1609,-0.0119,-0.0198,-1,-1,-0.0122,-0.0092
0.0437,-0.9782,-2.4020,-0.0119,-0.0220,-1,-1,-0.0122,-0.0092
0.0458,-0.9837,-2.5805,-0.0120,-0.0236,-1,-1,-0.0122,-0.0092
0.0479,-0.9907,-2.7041,-0.0121,-0.0248,-1,-1,-0.0122,-0.0092
0.0500,-0.9994,-2.7797,-0.0122,-0.0254,-1,-1,-0.0122,-0.0092
0.0521,-1.0097,-2.8140,-0.0123,-0.0258,-1,-1,-0.0122,-0.0092
0.0542,-1.0220,-2.8129,-0.0125,-0.0258,-1,-1,-0.0122,-0.0092
0.0563,-1.0364,-2.7821,-0.0127,-0.0255,-1,-1,-0.0122,-0.0092
0.0583,-1.0530,-2.7265,-0.0129,-0.0250,-1,-1,-0.0122,-0.0092
0.0604,-1.0720,-2.6506,-0.0131,-0.0243,-1,-1,-0.0122,-0.0092
0.0625,-1.0936,-2.5584,-0.0133,-0.0234,-4,-1,-0.0488,-0.0092
0.0646,-1.1181,-2.4538,-0.0136,-0.0225,-1,-28,-0.0122,-0.2563
0.0667,-1.1463,-2.3418,-0.0140,-0.0214,-1,27,-0.0122,0.2472
0.0688,-1.1789,-2.2280,-0.0144,-0.0204,-1,-1,-0.0122,-0.0092
0.0708,-1.2169,-2.1162,-0.0149,-0.0194,-1,-1,-0.0122,-0.0092
0.0729,-1.2612,-2.0087,-0.0154,-0.0184,-1,-1,-0.0122,-0.0092
0.0750,-1.3124,-1.9065,-0.0160,-0.0175,-1,-1,-0.0122,-0.0092
0.0771,-1.3713,-1.8107,-0.0167,-0.0166,-1,-1,-0.0122,-0.0092
0.0792,-1.4384,-1.7217,-0.0176,-0.0158,-1,-1,-0.0122,-0.0092
0.0813,-1.5142,-1.6401,-0.0185,-0.0150,-1,-1,-0.0122,-0.0092
0.0833,-1.5992,-1.5661,-0.0195,-0.0143,-1,-1,-0.0122,-0.0092
0.0854,-1.6934,-1.4995,-0.0207,-0.0137,-1,-1,-0.0122,-0.0092
0.0875,-1.7970,-1.4403,-0.0219,-0.0132,-1,-1,-0.0122,-0.0092
0.0896,-1.9096,-1.3882,-0.0233,-0.0127,-1,-1,-0.0122,-0.0092
0.0917,-2.0310,-1.3426,-0.0248,-0.0123,-1,-1,-0.0122,-0.0092
0.0938,-2.1604,-1.3031,-0.0264,-0.0119,-1,-1,-0.0122,-0.0092
0.0958,-2.2968,-1.2689,-0.0280,-0.0116,-4,-1,-0.0488,-0.0092
0.0979,-2.4392,-1.2398,-0.0298,-0.0114,-4,-28,-0.0488,-0.2563
0.1000,-2.5869,-1.2170,-0.0316,-0.0111,-3,27,-0.0366,0.2472
0.1021,-2.7394,-1.2023,-0.0334,-0.0110,-3,0,-0.0366,0.0000
0.1042,-2.8964,-1.1966,-0.0354,-0.0110,-3,-1,-0.0366,-0.0092
0.1062,-3.0576,-1.1987,-0.0373,-0.0110,-3,-1,-0.0366,-0.0092
0.1083,-3.2230,-1.2072,-0.0393,-0.0111,-3,-1,-0.0366,-0.0092
0.1104,-3.3923,-1.2201,-0.0414,-0.0112,-3,-2,-0.0366,-0.0183
0.1125,-3.5654,-1.2358,-0.0435,-0.0113,-3,-2,-0.0366,-0.0183
0.1146,-3.7419,-1.2528,-0.0457,-0.0115,-4,-2,-0.0488,-0.0183
0.1167,-3.9214,-1.2697,-0.0479,-0.0116,-4,-2,-0.0488,-0.0183
0.1187,-4.1034,-1.2854,-0.0501,-0.0118,-4,-2,-0.0488,-0.0183
0.1208,-4.2876,-1.2989,-0.0523,-0.0119,-4,-2,-0.0488,-0.0183
0.1229,-4.4734,-1.3096,-0.0546,-0.0120,-4,-2,-0.0488,-0.0183
0.1250,-4.6605,-1.3170,-0.0569,-0.0121,-4,-1,-0.0488,-0.0092
0.1271,-4.8480,-1.3205,-0.0592,-0.0121,-4,-1,-0.0488,-0.0092
0.1292,-5.0351,-1.3200,-0.0615,-0.0121,-6,-2,-0.0732,-0.0183
0.1313,-5.2209,-1.3154,-0.0637,-0.0120,-6,-29,-0.0732,-0.2655
0.1333,-5.4048,-1.3084,-0.0660,-0.0120,-7,27,-0.0854,0.2472
0.1354,-5.5860,-1.3019,-0.0682,-0.0119,-6,-1,-0.0732,-0.0092
0.1375,-5.7645,-1.2974,-0.0704,-0.0119,-6,-2,-0.0732,-0.0183
0.1396,-5.9401,-1.2949,-0.0725,-0.0119,-7,-1,-0.0854,-0.0092
0.1417,-6.1131,-1.2941,-0.0746,-0.0118,-7,-1,-0.0854,-0.0092
0.1437,-6.2839,-1.2944,-0.0767,-0.0119,-7,-1,-0.0854,-0.0092
0.1458,-6.4530,-1.2955,-0.0788,-0.0119,-7,-1,-0.0854,-0.0092
0.1479,-6.6213,-1.2966,-0.0808,-0.0119,-6,-1,-0.0732,-0.0092
0.1500,-6.7898,-1.2970,-0.0829,-0.0119,-6,-1,-0.0732,-0.0092
0.1521,-6.9591,-1.2960,-0.0850,-0.0119,-6,-1,-0.0732,-0.0092
0.1542,-7.1300,-1.2928,-0.0870,-0.0118,-6,-2,-0.0732,-0.0183
0.1562,-7.3026,-1.2865,-0.0891,-0.0118,-6,-2,-0.0732,-0.0183
0.1583,-7.4770,-1.2763,-0.0913,-0.0117,-6,-2,-0.0732,-0.0183
0.1604,-7.6527,-1.2617,-0.0934,-0.0116,-7,-1,-0.0854,-0.0092
0.1625,-7.8291,-1.2424,-0.0956,-0.0114,-9,-1,-0.1099,-0.0092
0.1646,-8.0054,-1.2183,-0.0977,-0.0112,-9,-28,-0.1099,-0.2563
0.1667,-8.1809,-1.1909,-0.0999,-0.0109,-9,27,-0.1099,0.2472
0.1688,-8.3552,-1.1627,-0.1020,-0.0106,-9,-2,-0.1099,-0.0183
0.1708,-8.5281,-1.1350,-0.1041,-0.0104,-9,-2,-0.1099,-0.0183
0.1729,-8.6997,-1.1077,-0.1062,-0.0101,-9,-2,-0.1099,-0.0183
0.1750,-8.8702,-1.0803,-0.1083,-0.0099,-9,-1,-0.1099,-0.0092
0.1771,-9.0397,-1.0527,-0.1103,-0.0096,-9,-1,-0.1099,-0.0092
0.1792,-9.2086,-1.0246,-0.1124,-0.0094,-9,-1,-0.1099,-0.0092
0.1812,-9.3772,-0.9960,-0.1145,-0.0091,-9,-1,-0.1099,-0.0092
0.1833,-9.5457,-0.9667,-0.1165,-0.0089,-9,-1,-0.1099,-0.0092
0.1854,-9.7141,-0.9364,-0.1186,-0.0086,-9,-1,-0.1099,-0.0092
0.1875,-9.8826,-0.9051,-0.1206,-0.0083,-9,-1,-0.1099,-0.0092
0.1896,-10.0507,-0.8727,-0.1227,-0.0080,-9,-1,-0.1099,-0.0092
0.1917,-10.2180,-0.8389,-0.1247,-0.0077,-9,-1,-0.1099,-0.0092
0.1938,-10.3837,-0.8038,-0.1268,-0.0074,-11,-1,-0.1343,-0.0092
0.1958,-10.5468,-0.7673,-0.1287,-0.0070,-12,-1,-0.1465,-0.0092
0.1979,-10.7065,-0.7299,-0.1307,-0.0067,-11,-28,-0.1343,-0.2563
0.2000,-10.8620,-0.6939,-0.1326,-0.0064,-11,27,-0.1343,0.2472
0.2021,-11.0129,-0.6621,-0.1344,-0.0061,-12,0,-0.1465,0.0000
0.2042,-11.1589,-0.6366,-0.1362,-0.0058,-12,0,-0.1465,0.0000
0.2062,-11.2998,-0.6176,-0.1379,-0.0057,-12,0,-0.1465,0.0000
0.2083,-11.4357,-0.6048,-0.1396,-0.0055,-12,0,-0.1465,0.0000
0.2104,-11.5668,-0.5976,-0.1412,-0.0055,-12,0,-0.1465,0.0000
0.2125,-11.6938,-0.5951,-0.1427,-0.0054,-12,0,-0.1465,0.0000
0.2146,-11.8171,-0.5965,-0.1443,-0.0055,-12,0,-0.1465,0.0000
0.2167,-11.9374,-0.6006,-0.1457,-0.0055,-12,-1,-0.1465,-0.0092
0.2188,-12.0555,-0.6064,-0.1472,-0.0056,-11,-1,-0.1343,-0.0092
0.2208,-12.1720,-0.6125,-0.1486,-0.0056,-11,-1,-0.1343,-0.0092
