time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9732,26.9323,-0.0119,0.2466,-1,27,-0.0122,0.2472
0.0021,-0.9646,24.3429,-0.0118,0.2229,-1,-1,-0.0122,-0.0092
0.0042,-0.9549,21.7897,-0.0117,0.1995,-1,-1,-0.0122,-0.0092
0.0063,-0.9440,19.3056,-0.0115,0.1767,-1,-1,-0.0122,-0.0092
0.0083,-0.9320,16.9175,-0.0114,0.1549,-1,-1,-0.0122,-0.0092
0.0104,-0.9189,14.6461,-0.0112,0.1341,-1,-1,-0.0122,-0.0092
0.0125,-0.9046,12.5071,-0.0110,0.1145,-1,-1,-0.0122,-0.0092
0.0146,-0.8893,10.5111,-0.0109,0.0962,-1,-1,-0.0122,-0.0092
0.0167,-0.8728,8.6651,-0.0107,0.0793,-1,-1,-0.0122,-0.0092
0.0187,-0.8555,6.9724,-0.0104,0.0638,-1,-1,-0.0122,-0.0092
0.0208,-0.8373,5.4337,-0.0102,0.0497,-1,-1,-0.0122,-0.0092
0.0229,-0.8185,4.0470,-0.0100,0.0371,-1,-1,-0.0122,-0.0092
0.0250,-0.7993,2.8087,-0.0098,0.0257,-1,-1,-0.0122,-0.0092
0.0271,-0.7800,1.7134,-0.0095,0.0157,-1,-1,-0.0122,-0.0092
0.0292,-0.7609,0.7548,-0.0093,0.0069,-1,-1,-0.0122,-0.0092
0.0312,-0.7424,-0.0749,-0.0091,-0.0007,-1,-28,-0.0122,-0.2563
0.0333,-0.7250,-0.7855,-0.0089,-0.0072,0,27,0.0000,0.2472
0.0354,-0.7091,-1.3879,-0.0087,-0.0127,0,-2,0.0000,-0.0183
0.0375,-0.6951,-1.8921,-0.0085,-0.0173,0,-2,0.0000,-0.0183
0.0396,-0.6830,-2.3068,-0.0083,-0.0211,0,-2,0.0000,-0.0183
0.0417,-0.6728,-2.6400,-0.0082,-0.0242,0,-2,0.0000,-0.0183
0.0437,-0.6642,-2.8997,-0.0081,-0.0265,0,-2,0.0000,-0.0183
0.0458,-0.6568,-3.0938,-0.0080,-0.0283,0,-2,0.0000,-0.0183
0.0479,-0.6498,-3.2298,-0.0079,-0.0296,-1,-2,-0.0122,-0.0183
0.0500,-0.6425,-3.3151,-0.0078,-0.0304,-1,-2,-0.0122,-0.0183
0.0521,-0.6341,-3.3564,-0.0077,-0.0307,-1,-2,-0.0122,-0.0183
