time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0131,26.9603,-0.0124,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0165,24.3809,-0.0124,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-1.0204,21.8391,-0.0125,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-1.0247,19.3677,-0.0125,0.1773,-1,-1,-0.0122,-0.0092
0.0083,-1.0293,16.9938,-0.0126,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-1.0344,14.7381,-0.0126,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-1.0399,12.6162,-0.0127,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-1.0457,10.6387,-0.0128,0.0974,-1,-1,-0.0122,-0.0092
0.0167,-1.0518,8.8126,-0.0128,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-1.0582,7.1411,-0.0129,0.0654,-1,-1,-0.0122,-0.0092
0.0208,-1.0648,5.6246,-0.0130,0.0515,-1,-1,-0.0122,-0.0092
0.0229,-1.0715,4.2611,-0.0131,0.0390,-1,-1,-0.0122,-0.0092
0.0250,-1.0782,3.0467,-0.0132,0.0279,-1,-1,-0.0122,-0.0092
0.0271,-1.0848,1.9757,-0.0132,0.0181,-1,-1,-0.0122,-0.0092
0.0292,-1.0912,1.0413,-0.0133,0.0095,-1,-1,-0.0122,-0.0092
0.0312,-1.0972,0.2353,-0.0134,0.0022,-1,-28,-0.0122,-0.2563
0.0333,-1.1025,-0.4525,-0.0135,-0.0041,-2,27,-0.0244,0.2472
0.0354,-1.1072,-1.0338,-0.0135,-0.0095,-2,-1,-0.0244,-0.0092
0.0375,-1.1111,-1.5191,-0.0136,-0.0139,-1,-1,-0.0122,-0.0092
0.0396,-1.1146,-1.9177,-0.0136,-0.0176,-1,-1,-0.0122,-0.0092
0.0417,-1.1178,-2.2380,-0.0136,-0.0205,-1,-1,-0.0122,-0.0092
0.0437,-1.1210,-2.4881,-0.0137,-0.0228,-1,-1,-0.0122,-0.0092
0.0458,-1.1244,-2.6758,-0.0137,-0.0245,-1,-1,-0.0122,-0.0092
0.0479,-1.1282,-2.8087,-0.0138,-0.0257,-1,-1,-0.0122,-0.0092
0.0500,-1.1325,-2.8935,-0.0138,-0.0265,-1,-1,-0.0122,-0.0092
0.0521,-1.1373,-2.9367,-0.0139,-0.0269,-1,-1,-0.0122,-0.0092
0.0542,-1.1428,-2.9441,-0.0140,-0.0270,-1,-1,-0.0122,-0.0092
0.0563,-1.1490,-2.9210,-0.0140,-0.0267,-1,-1,-0.0122,-0.0092
0.0583,-1.1557,-2.8720,-0.0141,-0.0263,-1,-1,-0.0122,-0.0092
0.0604,-1.1630,-2.8014,-0.0142,-0.0256,-1,-1,-0.0122,-0.0092
0.0625,-1.1707,-2.7126,-0.0143,-0.0248,-1,-1,-0.0122,-0.0092
0.0646,-1.1786,-2.6092,-0.0144,-0.0239,-1,-28,-0.0122,-0.2563
0.0667,-1.1866,-2.4959,-0.0145,-0.0229,-2,27,-0.0244,0.2472
0.0688,-1.1944,-2.3774,-0.0146,-0.0218,-2,-1,-0.0244,-0.0092
0.0708,-1.2021,-2.2574,-0.0147,-0.0207,-1,-2,-0.0122,-0.0183
0.0729,-1.2097,-2.1372,-0.0148,-0.0196,-1,-2,-0.0122,-0.0183
0.0750,-1.2174,-2.0179,-0.0149,-0.0185,-1,-2,-0.0122,-0.0183
0.0771,-1.2253,-1.9003,-0.0150,-0.0174,-1,-2,-0.0122,-0.0183
0.0792,-1.2333,-1.7851,-0.0151,-0.0163,-1,-2,-0.0122,-0.0183
0.0813,-1.2414,-1.6731,-0.0152,-0.0153,-1,-1,-0.0122,-0.0092
0.0833,-1.2495,-1.5653,-0.0153,-0.0143,-1,-1,-0.0122,-0.0092
0.0854,-1.2575,-1.4622,-0.0153,-0.0134,-1,0,-0.0122,0.0000
0.0875,-1.2650,-1.3642,-0.0154,-0.0125,-1,0,-0.0122,0.0000
0.0896,-1.2717,-1.2715,-0.0155,-0.0116,-2,0,-0.0244,0.0000
