time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9767,26.9524,-0.0119,0.2468,-1,27,-0.0122,0.2472
0.0021,-0.9764,24.3740,-0.0119,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-0.9765,21.8334,-0.0119,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-0.9771,19.3637,-0.0119,0.1773,-1,-1,-0.0122,-0.0092
0.0083,-0.9781,16.9918,-0.0119,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-0.9799,14.7386,-0.0120,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-0.9823,12.6196,-0.0120,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-0.9856,10.6457,-0.0120,0.0975,-1,-1,-0.0122,-0.0092
0.0167,-0.9898,8.8237,-0.0121,0.0808,-1,-1,-0.0122,-0.0092
0.0187,-0.9951,7.1569,-0.0121,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-1.0015,5.6459,-0.0122,0.0517,-1,-1,-0.0122,-0.0092
0.0229,-1.0092,4.2885,-0.0123,0.0393,-1,-1,-0.0122,-0.0092
0.0250,-1.0183,3.0809,-0.0124,0.0282,-1,-1,-0.0122,-0.0092
0.0271,-1.0289,2.0174,-0.0126,0.0185,-1,-1,-0.0122,-0.0092
0.0292,-1.0411,1.0914,-0.0127,0.0100,-1,-1,-0.0122,-0.0092
0.0312,-1.0550,0.2945,-0.0129,0.0027,-1,-28,-0.0122,-0.2563
0.0333,-1.0707,-0.3835,-0.0131,-0.0035,-1,27,-0.0122,0.2472
0.0354,-1.0883,-0.9542,-0.0133,-0.0087,-1,-1,-0.0122,-0.0092
0.0375,-1.1078,-1.4285,-0.0135,-0.0131,-1,-1,-0.0122,-0.0092
0.0396,-1.1292,-1.8154,-0.0138,-0.0166,-1,-1,-0.0122,-0.0092
0.0417,-1.1525,-2.1235,-0.0141,-0.0194,-1,-1,-0.0122,-0.0092
0.0437,-1.1777,-2.3611,-0.0144,-0.0216,-1,-1,-0.0122,-0.0092
0.0458,-1.2047,-2.5362,-0.0147,-0.0232,-1,-1,-0.0122,-0.0092
0.0479,-1.2333,-2.6565,-0.0151,-0.0243,-1,-1,-0.0122,-0.0092
0.0500,-1.2634,-2.7292,-0.0154,-0.0250,-1,-1,-0.0122,-0.0092
0.0521,-1.2946,-2.7608,-0.0158,-0.0253,-1,-1,-0.0122,-0.0092
0.0542,-1.3266,-2.7575,-0.0162,-0.0252,-4,0,-0.0488,0.0000
0.0563,-1.3593,-2.7249,-0.0166,-0.0249,-4,-1,-0.0488,-0.0092
0.0583,-1.3932,-2.6680,-0.0170,-0.0244,-1,-1,-0.0122,-0.0092
0.0604,-1.4289,-2.5912,-0.0174,-0.0237,-1,-1,-0.0122,-0.0092
0.0625,-1.4674,-2.4982,-0.0179,-0.0229,-1,-1,-0.0122,-0.0092
0.0646,-1.5097,-2.3929,-0.0184,-0.0219,-1,-28,-0.0122,-0.2563
0.0667,-1.5564,-2.2804,-0.0190,-0.0209,-1,27,-0.0122,0.2472
0.0688,-1.6081,-2.1659,-0.0196,-0.0198,-1,-1,-0.0122,-0.0092
0.0708,-1.6654,-2.0536,-0.0203,-0.0188,-1,-1,-0.0122,-0.0092
0.0729,-1.7283,-1.9453,-0.0211,-0.0178,-1,-1,-0.0122,-0.0092
0.0750,-1.7971,-1.8424,-0.0219,-0.0169,-1,-1,-0.0122,-0.0092
0.0771,-1.8714,-1.7457,-0.0228,-0.0160,-1,-1,-0.0122,-0.0092
0.0792,-1.9510,-1.6559,-0.0238,-0.0152,-1,-1,-0.0122,-0.0092
0.0813,-2.0351,-1.5736,-0.0248,-0.0144,-1,-1,-0.0122,-0.0092
0.0833,-2.1228,-1.4988,-0.0259,-0.0137,-1,-1,-0.0122,-0.0092
0.0854,-2.2129,-1.4318,-0.0270,-0.0131,-1,-1,-0.0122,-0.0092
0.0875,-2.3038,-1.3725,-0.0281,-0.0126,-4,0,-0.0488,0.0000
0.0896,-2.3940,-1.3205,-0.0292,-0.0121,-4,-1,-0.0488,-0.0092
0.0917,-2.4820,-1.2755,-0.0303,-0.0117,-4,-1,-0.0488,-0.0092
0.0938,-2.5669,-1.2367,-0.0313,-0.0113,-4,-1,-0.0488,-0.0092
0.0958,-2.6482,-1.2033,-0.0323,-0.0110,-4,-1,-0.0488,-0.0092
0.0979,-2.7257,-1.1750,-0.0333,-0.0108,-3,-28,-0.0366,-0.2563
0.1000,-2.7998,-1.1529,-0.0342,-0.0106,-3,27,-0.0366,0.2472
0.1021,-2.8706,-1.1389,-0.0350,-0.0104,-3,-1,-0.0366,-0.0092
0.1042,-2.9388,-1.1339,-0.0359,-0.0104,-3,-1,-0.0366,-0.0092
0.1062,-3.0047,-1.1370,-0.0367,-0.0104,-3,-1,-0.0366,-0.0092
0.1083,-3.0690,-1.1467,-0.0375,-0.0105,-3,-1,-0.0366,-0.0092
0.1104,-3.1320,-1.1618,-0.0382,-0.0106,-2,-2,-0.0244,-0.0183
0.1125,-3.1942,-1.1809,-0.0390,-0.0108,-2,-2,-0.0244,-0.0183
0.1146,-3.2557,-1.2028,-0.0397,-0.0110,-2,-2,-0.0244,-0.0183
0.1167,-3.3162,-1.2264,-0.0405,-0.0112,-2,-1,-0.0244,-0.0092
0.1187,-3.3753,-1.2509,-0.0412,-0.0115,-2,-1,-0.0244,-0.0092
0.1208,-3.4320,-1.2756,-0.0419,-0.0117,-5,-1,-0.0610,-0.0092
0.1229,-3.4853,-1.2995,-0.0425,-0.0119,-5,-1,-0.0610,-0.0092
0.1250,-3.5343,-1.3216,-0.0431,-0.0121,-5,-1,-0.0610,-0.0092
0.1271,-3.5786,-1.3410,-0.0437,-0.0123,-4,-2,-0.0488,-0.0183
0.1292,-3.6181,-1.3565,-0.0442,-0.0124,-4,-2,-0.0488,-0.0183
0.1313,-3.6527,-1.3679,-0.0446,-0.0125,-4,-28,-0.0488,-0.2563
0.1333,-3.6829,-1.3760,-0.0450,-0.0126,-4,27,-0.0488,0.2472
0.1354,-3.7087,-1.3830,-0.0453,-0.0127,-3,-2,-0.0366,-0.0183
0.1375,-3.7307,-1.3899,-0.0455,-0.0127,-4,-2,-0.0488,-0.0183
0.1396,-3.7490,-1.3960,-0.0458,-0.0128,-4,-2,-0.0488,-0.0183
0.1417,-3.7639,-1.4004,-0.0459,-0.0128,-3,-2,-0.0366,-0.0183
0.1437,-3.7758,-1.4024,-0.0461,-0.0128,-3,-2,-0.0366,-0.0183
0.1458,-3.7848,-1.4015,-0.0462,-0.0128,-3,-2,-0.0366,-0.0183
0.1479,-3.7906,-1.3972,-0.0463,-0.0128,-3,-2,-0.0366,-0.0183
0.1500,-3.7931,-1.3894,-0.0463,-0.0127,-3,-2,-0.0366,-0.0183
0.1521,-3.7916,-1.3781,-0.0463,-0.0126,-3,-2,-0.0366,-0.0183
0.1542,-3.7855,-1.3633,-0.0462,-0.0125,-6,-1,-0.0732,-0.0092
0.1562,-3.7740,-1.3454,-0.0461,-0.0123,-5,-1,-0.0610,-0.0092
0.1583,-3.7567,-1.3245,-0.0459,-0.0121,-5,-1,-0.0610,-0.0092
0.1604,-3.7336,-1.3008,-0.0456,-0.0119,-5,-1,-0.0610,-0.0092
0.1625,-3.7049,-1.2743,-0.0452,-0.0117,-4,-1,-0.0488,-0.0092
0.1646,-3.6715,-1.2454,-0.0448,-0.0114,-4,-28,-0.0488,-0.2563
0.1667,-3.6340,-1.2161,-0.0444,-0.0111,-4,27,-0.0488,0.2472
0.1688,-3.5933,-1.1890,-0.0439,-0.0109,-3,-1,-0.0366,-0.0092
0.1708,-3.5504,-1.1655,-0.0433,-0.0107,-3,-1,-0.0366,-0.0092
0.1729,-3.5062,-1.1458,-0.0428,-0.0105,-3,-1,-0.0366,-0.0092
0.1750,-3.4612,-1.1289,-0.0423,-0.0103,-3,-1,-0.0366,-0.0092
0.1771,-3.4162,-1.1143,-0.0417,-0.0102,-3,-1,-0.0366,-0.0092
0.1792,-3.3714,-1.1012,-0.0412,-0.0101,-2,-2,-0.0244,-0.0183
0.1812,-3.3270,-1.0890,-0.0406,-0.0100,-2,-1,-0.0244,-0.0092
0.1833,-3.2829,-1.0769,-0.0401,-0.0099,-2,-2,-0.0244,-0.0183
0.1854,-3.2385,-1.0647,-0.0395,-0.0097,-2,-2,-0.0244,-0.0183
0.1875,-3.1931,-1.0519,-0.0390,-0.0096,-5,-1,-0.0610,-0.0092
0.1896,-3.1458,-1.0386,-0.0384,-0.0095,-5,-1,-0.0610,-0.0092
0.1917,-3.0958,-1.0246,-0.0378,-0.0094,-5,-1,-0.0610,-0.0092
0.1938,-3.0430,-1.0100,-0.0371,-0.0092,-4,-1,-0.0488,-0.0092
0.1958,-2.9876,-0.9946,-0.0365,-0.0091,-4,0,-0.0488,0.0000
0.1979,-2.9303,-0.9789,-0.0358,-0.0090,-3,-27,-0.0366,-0.2472
0.2000,-2.8719,-0.9646,-0.0351,-0.0088,-3,27,-0.0366,0.2472
0.2021,-2.8135,-0.9539,-0.0343,-0.0087,-2,0,-0.0244,0.0000
0.2042,-2.7558,-0.9480,-0.0336,-0.0087,-3,-1,-0.0366,-0.0092
0.2062,-2.6999,-0.9463,-0.0330,-0.0087,-2,-1,-0.0244,-0.0092
0.2083,-2.6465,-0.9477,-0.0323,-0.0087,-2,-1,-0.0244,-0.0092
0.2104,-2.5961,-0.9509,-0.0317,-0.0087,-2,-1,-0.0244,-0.0092
0.2125,-2.5493,-0.9550,-0.0311,-0.0087,-1,-2,-0.0122,-0.0183
0.2146,-2.5063,-0.9589,-0.0306,-0.0088,-1,-1,-0.0122,-0.0092
0.2167,-2.4667,-0.9616,-0.0301,-0.0088,-1,-2,-0.0122,-0.0183
0.2188,-2.4301,-0.9625,-0.0297,-0.0088,-1,-2,-0.0122,-0.0183
0.2208,-2.3955,-0.9611,-0.0292,-0.0088,-4,-1,-0.0488,-0.0092
0.2229,-2.3616,-0.9570,-0.0288,-0.0088,-4,-1,-0.0488,-0.0092
0.2250,-2.3275,-0.9501,-0.0284,-0.0087,-3,-1,-0.0366,-0.0092
0.2271,-2.2927,-0.9402,-0.0280,-0.0086,-3,-1,-0.0366,-0.0092
0.2292,-2.2567,-0.9272,-0.0275,-0.0085,-3,0,-0.0366,0.0000
0.2312,-2.2194,-0.9113,-0.0271,-0.0083,-2,-28,-0.0244,-0.2563
0.2333,-2.1809,-0.8942,-0.0266,-0.0082,-2,27,-0.0244,0.2472
0.2354,-2.1412,-0.8784,-0.0261,-0.0080,-2,-1,-0.0244,-0.0092
0.2375,-2.1002,-0.8653,-0.0256,-0.0079,-2,-1,-0.0244,-0.0092
0.2396,-2.0579,-0.8550,-0.0251,-0.0078,-2,-1,-0.0244,-0.0092
0.2417,-2.0143,-0.8467,-0.0246,-0.0078,-2,-1,-0.0244,-0.0092
0.2437,-1.9693,-0.8401,-0.0240,-0.0077,-2,-1,-0.0244,-0.0092
0.2458,-1.9227,-0.8345,-0.0235,-0.0076,-1,-1,-0.0122,-0.0092
0.2479,-1.8743,-0.8296,-0.0229,-0.0076,-1,-1,-0.0122,-0.0092
0.2500,-1.8238,-0.8251,-0.0223,-0.0076,-1,-1,-0.0122,-0.0092
0.2521,-1.7705,-0.8204,-0.0216,-0.0075,-1,-1,-0.0122,-0.0092
0.2542,-1.7136,-0.8155,-0.0209,-0.0075,-4,-1,-0.0488,-0.0092
0.2562,-1.6524,-0.8100,-0.0202,-0.0074,-3,-1,-0.0366,-0.0092
0.2583,-1.5864,-0.8038,-0.0194,-0.0074,-3,-1,-0.0366,-0.0092
0.2604,-1.5156,-0.7967,-0.0185,-0.0073,-2,-1,-0.0244,-0.0092
0.2625,-1.4402,-0.7887,-0.0176,-0.0072,-2,0,-0.0244,0.0000
0.2646,-1.3607,-0.7802,-0.0166,-0.0071,-2,-27,-0.0244,-0.2472
0.2667,-1.2780,-0.7729,-0.0156,-0.0071,-1,27,-0.0122,0.2472
0.2687,-1.1926,-0.7694,-0.0146,-0.0070,-1,0,-0.0122,0.0000
0.2708,-1.1056,-0.7708,-0.0135,-0.0071,-1,-1,-0.0122,-0.0092
0.2729,-1.0175,-0.7771,-0.0124,-0.0071,-1,-1,-0.0122,-0.0092
0.2750,-0.9292,-0.7872,-0.0113,-0.0072,0,-1,0.0000,-0.0092
0.2771,-0.8413,-0.8005,-0.0103,-0.0073,0,-1,0.0000,-0.0092
0.2792,-0.7542,-0.8162,-0.0092,-0.0075,0,-1,0.0000,-0.0092
0.2812,-0.6680,-0.8336,-0.0082,-0.0076,0,-1,0.0000,-0.0092
0.2833,-0.5829,-0.8522,-0.0071,-0.0078,1,-1,0.0122,-0.0092
0.2854,-0.4983,-0.8713,-0.0061,-0.0080,1,-1,0.0122,-0.0092
0.2875,-0.4138,-0.8904,-0.0051,-0.0082,-2,-1,-0.0244,-0.0092
0.2896,-0.3285,-0.9091,-0.0040,-0.0083,-1,-1,-0.0122,-0.0092
0.2917,-0.2416,-0.9269,-0.0029,-0.0085,-1,-1,-0.0122,-0.0092
0.2938,-0.1528,-0.9434,-0.0019,-0.0086,-1,-1,-0.0122,-0.0092
0.2958,-0.0617,-0.9582,-0.0008,-0.0088,-1,-1,-0.0122,-0.0092
0.2979,0.0316,-0.9714,0.0004,-0.0089,0,-28,0.0000,-0.2563
0.3000,0.1270,-0.9846,0.0016,-0.0090,0,27,0.0000,0.2472
0.3021,0.2241,-1.0003,0.0027,-0.0092,0,-1,0.0000,-0.0092
0.3042,0.3227,-1.0200,0.0039,-0.0093,0,-1,0.0000,-0.0092
0.3063,0.4222,-1.0436,0.0052,-0.0096,0,-1,0.0000,-0.0092
0.3083,0.5223,-1.0703,0.0064,-0.0098,1,-1,0.0122,-0.0092
0.3104,0.6224,-1.0995,0.0076,-0.0101,1,-1,0.0122,-0.0092
0.3125,0.7220,-1.1305,0.0088,-0.0103,2,-1,0.0244,-0.0092
0.3146,0.8209,-1.1626,0.0100,-0.0106,2,-1,0.0244,-0.0092
0.3167,0.9191,-1.1950,0.0112,-0.0109,2,-2,0.0244,-0.0183
0.3187,1.0170,-1.2270,0.0124,-0.0112,2,-2,0.0244,-0.0183
0.3208,1.1152,-1.2582,0.0136,-0.0115,-1,-1,-0.0122,-0.0092
0.3229,1.2142,-1.2879,0.0148,-0.0118,0,-1,0.0000,-0.0092
0.3250,1.3146,-1.3157,0.0160,-0.0120,0,-1,0.0000,-0.0092
0.3271,1.4163,-1.3413,0.0173,-0.0123,1,-1,0.0122,-0.0092
0.3292,1.5189,-1.3639,0.0185,-0.0125,1,-1,0.0122,-0.0092
0.3312,1.6221,-1.3833,0.0198,-0.0127,1,-28,0.0122,-0.2563
0.3333,1.7251,-1.4008,0.0211,-0.0128,2,27,0.0244,0.2472
0.3354,1.8272,-1.4182,0.0223,-0.0130,2,-2,0.0244,-0.0183
0.3375,1.9275,-1.4366,0.0235,-0.0132,2,-2,0.0244,-0.0183
0.3396,2.0254,-1.4552,0.0247,-0.0133,2,-2,0.0244,-0.0183
0.3417,2.1202,-1.4731,0.0259,-0.0135,3,-2,0.0366,-0.0183
0.3438,2.2111,-1.4894,0.0270,-0.0136,3,-2,0.0366,-0.0183
0.3458,2.2979,-1.5035,0.0281,-0.0138,3,-2,0.0366,-0.0183
0.3479,2.3802,-1.5148,0.0291,-0.0139,4,-2,0.0488,-0.0183
0.3500,2.4582,-1.5229,0.0300,-0.0139,4,-2,0.0488,-0.0183
0.3521,2.5323,-1.5276,0.0309,-0.0140,4,-2,0.0488,-0.0183
0.3542,2.6034,-1.5288,0.0318,-0.0140,1,-2,0.0122,-0.0183
0.3563,2.6725,-1.5266,0.0326,-0.0140,2,-2,0.0244,-0.0183
0.3583,2.7406,-1.5212,0.0335,-0.0139,2,-2,0.0244,-0.0183
0.3604,2.8083,-1.5128,0.0343,-0.0138,2,-1,0.0244,-0.0092
0.3625,2.8760,-1.5017,0.0351,-0.0137,2,-1,0.0244,-0.0092
0.3646,2.9441,-1.4889,0.0359,-0.0136,2,-28,0.0244,-0.2563
0.3667,3.0125,-1.4764,0.0368,-0.0135,3,27,0.0366,0.2472
0.3688,3.0809,-1.4672,0.0376,-0.0134,3,-1,0.0366,-0.0092
0.3708,3.1491,-1.4629,0.0384,-0.0134,3,-1,0.0366,-0.0092
0.3729,3.2167,-1.4636,0.0393,-0.0134,3,-2,0.0366,-0.0183
0.3750,3.2833,-1.4685,0.0401,-0.0134,4,-1,0.0488,-0.0092
0.3771,3.3486,-1.4772,0.0409,-0.0135,4,-2,0.0488,-0.0183
0.3792,3.4124,-1.4890,0.0417,-0.0136,5,-2,0.0610,-0.0183
0.3812,3.4748,-1.5034,0.0424,-0.0138,5,-2,0.0610,-0.0183
0.3833,3.5361,-1.5201,0.0432,-0.0139,5,-2,0.0610,-0.0183
0.3854,3.5972,-1.5389,0.0439,-0.0141,5,-2,0.0610,-0.0183
0.3875,3.6595,-1.5596,0.0447,-0.0143,1,-1,0.0122,-0.0092
0.3896,3.7240,-1.5823,0.0455,-0.0145,2,-1,0.0244,-0.0092
0.3917,3.7919,-1.6067,0.0463,-0.0147,2,-1,0.0244,-0.0092
0.3937,3.8636,-1.6326,0.0472,-0.0149,3,-1,0.0366,-0.0092
0.3958,3.9390,-1.6595,0.0481,-0.0152,3,-1,0.0366,-0.0092
0.3979,4.0179,-1.6873,0.0490,-0.0154,3,-28,0.0366,-0.2563
0.4000,4.0995,-1.7172,0.0500,-0.0157,4,27,0.0488,0.2472
0.4021,4.1832,-1.7509,0.0511,-0.0160,5,-1,0.0610,-0.0092
0.4042,4.2679,-1.7891,0.0521,-0.0164,4,-2,0.0488,-0.0183
0.4062,4.3529,-1.8305,0.0531,-0.0168,4,-2,0.0488,-0.0183
0.4083,4.4374,-1.8735,0.0542,-0.0172,5,-2,0.0610,-0.0183
0.4104,4.5206,-1.9165,0.0552,-0.0175,5,-3,0.0610,-0.0275
0.4125,4.6017,-1.9579,0.0562,-0.0179,6,-3,0.0732,-0.0275
0.4146,4.6803,-1.9964,0.0571,-0.0183,6,-3,0.0732,-0.0275
0.4167,4.7561,-2.0311,0.0581,-0.0186,6,-3,0.0732,-0.0275
