time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0011,26.9515,-0.0122,0.2467,-1,27,-0.0122,0.2472
0.0021,-1.0012,24.3723,-0.0122,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0013,21.8308,-0.0122,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-1.0014,19.3600,-0.0122,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-1.0015,16.9869,-0.0122,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-1.0015,14.7323,-0.0122,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-1.0016,12.6117,-0.0122,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-1.0016,10.6361,-0.0122,0.0974,-1,-1,-0.0122,-0.0092
0.0167,-1.0016,8.8121,-0.0122,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-1.0016,7.1433,-0.0122,0.0654,-1,-1,-0.0122,-0.0092
0.0208,-1.0015,5.6300,-0.0122,0.0515,-1,-1,-0.0122,-0.0092
0.0229,-1.0014,4.2702,-0.0122,0.0391,-1,-1,-0.0122,-0.0092
0.0250,-1.0013,3.0601,-0.0122,0.0280,-1,-1,-0.0122,-0.0092
0.0271,-1.0011,1.9940,-0.0122,0.0183,-1,-1,-0.0122,-0.0092
0.0292,-1.0008,1.0651,-0.0122,0.0098,-1,-1,-0.0122,-0.0092
0.0312,-1.0005,0.2654,-0.0122,0.0024,-1,-28,-0.0122,-0.2563
0.0333,-1.0001,-0.4154,-0.0122,-0.0038,-1,27,-0.0122,0.2472
0.0354,-0.9996,-0.9890,-0.0122,-0.0091,-1,-1,-0.0122,-0.0092
0.0375,-0.9990,-1.4660,-0.0122,-0.0134,-1,-1,-0.0122,-0.0092
0.0396,-0.9983,-1.8555,-0.0122,-0.0170,-1,-1,-0.0122,-0.0092
0.0417,-0.9975,-2.1660,-0.0122,-0.0198,-1,-1,-0.0122,-0.0092
0.0437,-0.9966,-2.4057,-0.0122,-0.0220,-1,-1,-0.0122,-0.0092
0.0458,-0.9956,-2.5825,-0.0122,-0.0236,-1,-1,-0.0122,-0.0092
0.0479,-0.9944,-2.7040,-0.0121,-0.0248,-1,-1,-0.0122,-0.0092
0.0500,-0.9932,-2.7770,-0.0121,-0.0254,-1,-1,-0.0122,-0.0092
0.0521,-0.9917,-2.8083,-0.0121,-0.0257,0,-1,0.0000,-0.0092
0.0542,-0.9901,-2.8037,-0.0121,-0.0257,-1,-1,-0.0122,-0.0092
0.0563,-0.9879,-2.7688,-0.0121,-0.0253,-1,-1,-0.0122,-0.0092
0.0583,-0.9851,-2.7086,-0.0120,-0.0248,-1,-1,-0.0122,-0.0092
0.0604,-0.9813,-2.6274,-0.0120,-0.0241,-1,-1,-0.0122,-0.0092
0.0625,-0.9762,-2.5293,-0.0119,-0.0232,-1,-1,-0.0122,-0.0092
0.0646,-0.9695,-2.4182,-0.0118,-0.0221,-1,-28,-0.0122,-0.2563
0.0667,-0.9610,-2.2990,-0.0117,-0.0210,-1,27,-0.0122,0.2472
0.0688,-0.9504,-2.1773,-0.0116,-0.0199,-1,-1,-0.0122,-0.0092
0.0708,-0.9375,-2.0571,-0.0114,-0.0188,-1,-1,-0.0122,-0.0092
0.0729,-0.9220,-1.9405,-0.0113,-0.0178,-1,-1,-0.0122,-0.0092
0.0750,-0.9038,-1.8286,-0.0110,-0.0167,-1,-1,-0.0122,-0.0092
0.0771,-0.8825,-1.7226,-0.0108,-0.0158,-1,-1,-0.0122,-0.0092
0.0792,-0.8582,-1.6231,-0.0105,-0.0149,-1,-1,-0.0122,-0.0092
0.0813,-0.8305,-1.5307,-0.0101,-0.0140,-1,-1,-0.0122,-0.0092
0.0833,-0.7996,-1.4456,-0.0098,-0.0132,-1,-1,-0.0122,-0.0092
0.0854,-0.7652,-1.3681,-0.0093,-0.0125,0,-1,0.0000,-0.0092
0.0875,-0.7274,-1.2983,-0.0089,-0.0119,-1,-1,-0.0122,-0.0092
0.0896,-0.6860,-1.2359,-0.0084,-0.0113,-1,-1,-0.0122,-0.0092
0.0917,-0.6409,-1.1809,-0.0078,-0.0108,-1,-1,-0.0122,-0.0092
0.0938,-0.5922,-1.1331,-0.0072,-0.0104,-1,-1,-0.0122,-0.0092
0.0958,-0.5398,-1.0922,-0.0066,-0.0100,-1,0,-0.0122,0.0000
0.0979,-0.4840,-1.0581,-0.0059,-0.0097,-1,-27,-0.0122,-0.2472
0.1000,-0.4252,-1.0324,-0.0052,-0.0095,0,27,0.0000,0.2472
0.1021,-0.3636,-1.0169,-0.0044,-0.0093,0,-1,0.0000,-0.0092
0.1042,-0.2997,-1.0126,-0.0037,-0.0093,-1,-1,-0.0122,-0.0092
0.1062,-0.2338,-1.0186,-0.0029,-0.0093,-1,-1,-0.0122,-0.0092
0.1083,-0.1665,-1.0338,-0.0020,-0.0095,0,-1,0.0000,-0.0092
0.1104,-0.0982,-1.0568,-0.0012,-0.0097,0,0,0.0000,0.0000
0.1125,-0.0296,-1.0862,-0.0004,-0.0099,0,-1,0.0000,-0.0092
0.1146,0.0387,-1.1205,0.0005,-0.0103,0,-1,0.0000,-0.0092
0.1167,0.1060,-1.1581,0.0013,-0.0106,0,-2,0.0000,-0.0183
0.1187,0.1718,-1.1975,0.0021,-0.0110,1,-2,0.0122,-0.0183
0.1208,0.2356,-1.2372,0.0029,-0.0113,1,-2,0.0122,-0.0183
0.1229,0.2969,-1.2761,0.0036,-0.0117,1,-2,0.0122,-0.0183
0.1250,0.3556,-1.3132,0.0043,-0.0120,1,-2,0.0122,-0.0183
