time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0276,26.7095,-0.0125,0.2445,-1,27,-0.0122,0.2472
0.0021,-1.0903,24.0175,-0.0133,0.2199,-1,-1,-0.0122,-0.0092
0.0042,-1.1642,21.3471,-0.0142,0.1954,-1,-1,-0.0122,-0.0092
0.0063,-1.2499,18.7302,-0.0153,0.1715,-1,-1,-0.0122,-0.0092
0.0083,-1.3484,16.1932,-0.0165,0.1483,-1,-1,-0.0122,-0.0092
0.0104,-1.4604,13.7564,-0.0178,0.1259,-1,-1,-0.0122,-0.0092
0.0125,-1.5864,11.4349,-0.0194,0.1047,-1,-1,-0.0122,-0.0092
0.0146,-1.7270,9.2397,-0.0211,0.0846,-1,-1,-0.0122,-0.0092
0.0167,-1.8825,7.1778,-0.0230,0.0657,-1,-1,-0.0122,-0.0092
0.0187,-2.0530,5.2535,-0.0251,0.0481,-1,-1,-0.0122,-0.0092
0.0208,-2.2383,3.4684,-0.0273,0.0318,-1,-1,-0.0122,-0.0092
0.0229,-2.4379,1.8223,-0.0298,0.0167,-1,-1,-0.0122,-0.0092
0.0250,-2.6511,0.3136,-0.0324,0.0029,-1,-1,-0.0122,-0.0092
0.0271,-2.8764,-1.0598,-0.0351,-0.0097,-1,-1,-0.0122,-0.0092
0.0292,-3.1122,-2.3010,-0.0380,-0.0211,-1,-1,-0.0122,-0.0092
0.0312,-3.3562,-3.4131,-0.0410,-0.0312,-1,-28,-0.0122,-0.2563
0.0333,-3.6053,-4.4005,-0.0440,-0.0403,0,27,0.0000,0.2472
0.0354,-3.8562,-5.2683,-0.0471,-0.0482,-17,-20,-0.2075,-0.1831
0.0375,-4.1058,-6.0203,-0.0501,-0.0551,-7,12,-0.0854,0.1099
0.0396,-4.3525,-6.6595,-0.0531,-0.0610,-3,-18,-0.0366,-0.1648
0.0417,-4.5956,-7.1880,-0.0561,-0.0658,-6,-27,-0.0732,-0.2472
0.0437,-4.8351,-7.6105,-0.0590,-0.0697,-8,-26,-0.0977,-0.2380
0.0458,-5.0713,-7.9355,-0.0619,-0.0727,-3,-27,-0.0366,-0.2472
0.0479,-5.3046,-8.1771,-0.0648,-0.0749,-1,-3,-0.0122,-0.0275
0.0500,-5.5350,-8.3523,-0.0676,-0.0765,-1,-2,-0.0122,-0.0183
0.0521,-5.7616,-8.4789,-0.0703,-0.0776,-2,1,-0.0244,0.0092
0.0542,-5.9825,-8.5725,-0.0730,-0.0785,-15,25,-0.1831,0.2289
0.0563,-6.1957,-8.6445,-0.0756,-0.0791,-1,-2,-0.0122,-0.0183
0.0583,-6.3990,-8.7011,-0.0781,-0.0797,-3,-2,-0.0366,-0.0183
0.0604,-6.5903,-8.7448,-0.0804,-0.0801,-1,-3,-0.0122,-0.0275
0.0625,-6.7662,-8.7753,-0.0826,-0.0803,-2,-3,-0.0244,-0.0275
