time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0666,26.9660,-0.0130,0.2469,-1,27,-0.0122,0.2472
0.0021,-1.0646,24.3875,-0.0130,0.2233,-1,-1,-0.0122,-0.0092
0.0042,-1.0610,21.8465,-0.0130,0.2000,-1,-1,-0.0122,-0.0092
0.0063,-1.0555,19.3761,-0.0129,0.1774,-1,-1,-0.0122,-0.0092
0.0083,-1.0479,17.0032,-0.0128,0.1557,-1,-1,-0.0122,-0.0092
0.0104,-1.0378,14.7484,-0.0127,0.1350,-1,-1,-0.0122,-0.0092
0.0125,-1.0249,12.6274,-0.0125,0.1156,-1,-1,-0.0122,-0.0092
0.0146,-1.0089,10.6509,-0.0123,0.0975,-1,-1,-0.0122,-0.0092
0.0167,-0.9896,8.8256,-0.0121,0.0808,-1,-1,-0.0122,-0.0092
0.0187,-0.9664,7.1550,-0.0118,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-0.9393,5.6392,-0.0115,0.0516,-1,-1,-0.0122,-0.0092
0.0229,-0.9077,4.2764,-0.0111,0.0392,-1,-1,-0.0122,-0.0092
0.0250,-0.8715,3.0624,-0.0106,0.0280,-1,-1,-0.0122,-0.0092
0.0271,-0.8303,1.9916,-0.0101,0.0182,-1,-1,-0.0122,-0.0092
0.0292,-0.7839,1.0572,-0.0096,0.0097,-1,-1,-0.0122,-0.0092
0.0312,-0.7322,0.2510,-0.0089,0.0023,-1,-28,-0.0122,-0.2563
0.0333,-0.6750,-0.4375,-0.0082,-0.0040,-1,27,-0.0122,0.2472
0.0354,-0.6123,-1.0198,-0.0075,-0.0093,-1,-1,-0.0122,-0.0092
0.0375,-0.5441,-1.5068,-0.0066,-0.0138,-1,-1,-0.0122,-0.0092
0.0396,-0.4707,-1.9075,-0.0057,-0.0175,-1,-1,-0.0122,-0.0092
0.0417,-0.3924,-2.2304,-0.0048,-0.0204,-1,-1,-0.0122,-0.0092
0.0437,-0.3095,-2.4840,-0.0038,-0.0227,0,-2,0.0000,-0.0183
0.0458,-0.2227,-2.6761,-0.0027,-0.0245,0,-1,0.0000,-0.0092
0.0479,-0.1325,-2.8144,-0.0016,-0.0258,0,-1,0.0000,-0.0092
0.0500,-0.0393,-2.9063,-0.0005,-0.0266,0,-1,0.0000,-0.0092
0.0521,0.0563,-2.9584,0.0007,-0.0271,0,-1,0.0000,-0.0092
0.0542,0.1539,-2.9769,0.0019,-0.0273,0,-1,0.0000,-0.0092
0.0563,0.2531,-2.9676,0.0031,-0.0272,0,-1,0.0000,-0.0092
0.0583,0.3534,-2.9354,0.0043,-0.0269,0,-1,0.0000,-0.0092
0.0604,0.4541,-2.8848,0.0055,-0.0264,0,-1,0.0000,-0.0092
0.0625,0.5547,-2.8197,0.0068,-0.0258,1,-1,0.0122,-0.0092
0.0646,0.6543,-2.7440,0.0080,-0.0251,1,-28,0.0122,-0.2563
0.0667,0.7524,-2.6624,0.0092,-0.0244,1,27,0.0122,0.2472
0.0688,0.8483,-2.5802,0.0104,-0.0236,1,-1,0.0122,-0.0092
0.0708,0.9416,-2.5008,0.0115,-0.0229,1,-1,0.0122,-0.0092
0.0729,1.0317,-2.4260,0.0126,-0.0222,1,-1,0.0122,-0.0092
0.0750,1.1182,-2.3562,0.0136,-0.0216,1,-2,0.0122,-0.0183
0.0771,1.2007,-2.2919,0.0147,-0.0210,2,-2,0.0244,-0.0183
0.0792,1.2787,-2.2330,0.0156,-0.0204,2,-2,0.0244,-0.0183
0.0813,1.3522,-2.1797,0.0165,-0.0200,2,-2,0.0244,-0.0183
0.0833,1.4209,-2.1316,0.0173,-0.0195,2,-2,0.0244,-0.0183
0.0854,1.4851,-2.0889,0.0181,-0.0191,1,-1,0.0122,-0.0092
0.0875,1.5449,-2.0510,0.0189,-0.0188,2,-1,0.0244,-0.0092
0.0896,1.6007,-2.0176,0.0195,-0.0185,2,-1,0.0244,-0.0092
0.0917,1.6527,-1.9878,0.0202,-0.0182,2,-1,0.0244,-0.0092
0.0938,1.7014,-1.9605,0.0208,-0.0179,1,-1,0.0122,-0.0092
0.0958,1.7473,-1.9343,0.0213,-0.0177,2,-2,0.0244,-0.0183
0.0979,1.7907,-1.9081,0.0219,-0.0175,2,-29,0.0244,-0.2655
0.1000,1.8320,-1.8822,0.0224,-0.0172,3,27,0.0366,0.2472
0.1021,1.8720,-1.8579,0.0229,-0.0170,1,-3,0.0122,-0.0275
0.1042,1.9110,-1.8352,0.0233,-0.0168,1,-3,0.0122,-0.0275
0.1062,1.9497,-1.8127,0.0238,-0.0166,2,-2,0.0244,-0.0183
