time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0077,26.9772,-0.0123,0.2470,-1,27,-0.0122,0.2472
0.0021,-0.9997,24.3904,-0.0122,0.2233,-1,-1,-0.0122,-0.0092
0.0042,-0.9902,21.8395,-0.0121,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-0.9789,19.3572,-0.0119,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-0.9657,16.9704,-0.0118,0.1554,-1,-1,-0.0122,-0.0092
0.0104,-0.9504,14.6995,-0.0116,0.1346,-1,-1,-0.0122,-0.0092
0.0125,-0.9330,12.5600,-0.0114,0.1150,-1,-1,-0.0122,-0.0092
0.0146,-0.9133,10.5626,-0.0111,0.0967,-1,-1,-0.0122,-0.0092
0.0167,-0.8913,8.7138,-0.0109,0.0798,-1,-1,-0.0122,-0.0092
0.0187,-0.8668,7.0169,-0.0106,0.0642,-1,-1,-0.0122,-0.0092
0.0208,-0.8398,5.4723,-0.0103,0.0501,-1,-1,-0.0122,-0.0092
0.0229,-0.8104,4.0777,-0.0099,0.0373,-1,-1,-0.0122,-0.0092
0.0250,-0.7786,2.8294,-0.0095,0.0259,-1,-1,-0.0122,-0.0092
0.0271,-0.7445,1.7216,-0.0091,0.0158,-1,-1,-0.0122,-0.0092
0.0292,-0.7082,0.7478,-0.0086,0.0068,-1,-1,-0.0122,-0.0092
0.0312,-0.6701,-0.1000,-0.0082,-0.0009,-1,-28,-0.0122,-0.2563
0.0333,-0.6304,-0.8319,-0.0077,-0.0076,0,27,0.0000,0.2472
0.0354,-0.5895,-1.4591,-0.0072,-0.0134,0,-1,0.0000,-0.0092
0.0375,-0.5476,-1.9917,-0.0067,-0.0182,0,-1,0.0000,-0.0092
0.0396,-0.5048,-2.4382,-0.0062,-0.0223,0,-2,0.0000,-0.0183
0.0417,-0.4610,-2.8065,-0.0056,-0.0257,-1,-2,-0.0122,-0.0183
0.0437,-0.4161,-3.1040,-0.0051,-0.0284,-1,-2,-0.0122,-0.0183
0.0458,-0.3700,-3.3382,-0.0045,-0.0306,-1,-1,-0.0122,-0.0092
0.0479,-0.3228,-3.5159,-0.0039,-0.0322,-1,-2,-0.0122,-0.0183
0.0500,-0.2749,-3.6436,-0.0034,-0.0334,0,-3,0.0000,-0.0275
0.0521,-0.2265,-3.7273,-0.0028,-0.0341,0,-3,0.0000,-0.0275
0.0542,-0.1780,-3.7728,-0.0022,-0.0345,0,-2,0.0000,-0.0183
0.0563,-0.1299,-3.7854,-0.0016,-0.0347,-1,-1,-0.0122,-0.0092
0.0583,-0.0824,-3.7700,-0.0010,-0.0345,0,-2,0.0000,-0.0183
0.0604,-0.0360,-3.7309,-0.0004,-0.0342,0,-2,0.0000,-0.0183
0.0625,0.0087,-3.6716,0.0001,-0.0336,0,-2,0.0000,-0.0183
0.0646,0.0513,-3.5959,0.0006,-0.0329,0,-28,0.0000,-0.2563
0.0667,0.0913,-3.5083,0.0011,-0.0321,1,27,0.0122,0.2472
0.0688,0.1282,-3.4135,0.0016,-0.0313,1,-2,0.0122,-0.0183
0.0708,0.1619,-3.3146,0.0020,-0.0303,1,-3,0.0122,-0.0275
0.0729,0.1924,-3.2127,0.0023,-0.0294,0,-2,0.0000,-0.0183
0.0750,0.2197,-3.1080,0.0027,-0.0285,1,-3,0.0122,-0.0275
0.0771,0.2442,-3.0006,0.0030,-0.0275,0,-3,0.0000,-0.0275
0.0792,0.2661,-2.8904,0.0032,-0.0265,0,-3,0.0000,-0.0275
0.0813,0.2859,-2.7775,0.0035,-0.0254,0,-3,0.0000,-0.0275
0.0833,0.3039,-2.6618,0.0037,-0.0244,1,-3,0.0122,-0.0275
0.0854,0.3202,-2.5434,0.0039,-0.0233,0,-3,0.0000,-0.0275
0.0875,0.3353,-2.4224,0.0041,-0.0222,0,-3,0.0000,-0.0275
0.0896,0.3494,-2.2991,0.0043,-0.0210,0,-2,0.0000,-0.0183
0.0917,0.3627,-2.1738,0.0044,-0.0199,0,-2,0.0000,-0.0183
0.0938,0.3753,-2.0468,0.0046,-0.0187,0,-1,0.0000,-0.0092
0.0958,0.3872,-1.9185,0.0047,-0.0176,0,-2,0.0000,-0.0183
0.0979,0.3983,-1.7893,0.0049,-0.0164,-1,-28,-0.0122,-0.2563
0.1000,0.4083,-1.6612,0.0050,-0.0152,1,27,0.0122,0.2472
0.1021,0.4168,-1.5369,0.0051,-0.0141,1,-1,0.0122,-0.0092
0.1042,0.4232,-1.4177,0.0052,-0.0130,1,-2,0.0122,-0.0183
0.1062,0.4274,-1.3035,0.0052,-0.0119,1,-2,0.0122,-0.0183
0.1083,0.4292,-1.1936,0.0052,-0.0109,1,-2,0.0122,-0.0183
0.1104,0.4286,-1.0875,0.0052,-0.0100,1,-2,0.0122,-0.0183
0.1125,0.4258,-0.9850,0.0052,-0.0090,0,-1,0.0000,-0.0092
0.1146,0.4211,-0.8859,0.0051,-0.0081,0,-1,0.0000,-0.0092
0.1167,0.4149,-0.7904,0.0051,-0.0072,1,-1,0.0122,-0.0092
0.1187,0.4072,-0.6984,0.0050,-0.0064,0,0,0.0000,0.0000
0.1208,0.3983,-0.6100,0.0049,-0.0056,1,0,0.0122,0.0000
0.1229,0.3885,-0.5250,0.0047,-0.0048,0,0,0.0000,0.0000
0.1250,0.3781,-0.4433,0.0046,-0.0041,0,0,0.0000,0.0000
0.1271,0.3673,-0.3644,0.0045,-0.0033,-1,0,-0.0122,0.0000
0.1292,0.3561,-0.2878,0.0043,-0.0026,-1,0,-0.0122,0.0000
0.1313,0.3442,-0.2133,0.0042,-0.0020,0,-28,0.0000,-0.2563
0.1333,0.3311,-0.1423,0.0040,-0.0013,1,27,0.0122,0.2472
0.1354,0.3162,-0.0772,0.0039,-0.0007,1,0,0.0122,0.0000
0.1375,0.2989,-0.0193,0.0036,-0.0002,1,0,0.0122,0.0000
0.1396,0.2789,0.0313,0.0034,0.0003,2,0,0.0244,0.0000
0.1417,0.2561,0.0752,0.0031,0.0007,1,1,0.0122,0.0092
0.1437,0.2307,0.1132,0.0028,0.0010,0,0,0.0000,0.0000
0.1458,0.2032,0.1460,0.0025,0.0013,0,0,0.0000,0.0000
0.1479,0.1741,0.1744,0.0021,0.0016,0,0,0.0000,0.0000
0.1500,0.1438,0.1991,0.0018,0.0018,0,1,0.0000,0.0092
0.1521,0.1126,0.2209,0.0014,0.0020,0,0,0.0000,0.0000
0.1542,0.0810,0.2409,0.0010,0.0022,0,0,0.0000,0.0000
0.1562,0.0493,0.2597,0.0006,0.0024,0,-1,0.0000,-0.0092
0.1583,0.0178,0.2781,0.0002,0.0025,0,0,0.0000,0.0000
0.1604,-0.0134,0.2967,-0.0002,0.0027,0,1,0.0000,0.0092
0.1625,-0.0438,0.3159,-0.0005,0.0029,-1,1,-0.0122,0.0092
0.1646,-0.0734,0.3359,-0.0009,0.0031,0,-26,0.0000,-0.2380
0.1667,-0.1021,0.3554,-0.0012,0.0033,0,27,0.0000,0.2472
0.1688,-0.1297,0.3723,-0.0016,0.0034,0,1,0.0000,0.0092
0.1708,-0.1563,0.3857,-0.0019,0.0035,0,1,0.0000,0.0092
0.1729,-0.1818,0.3959,-0.0022,0.0036,0,0,0.0000,0.0000
0.1750,-0.2061,0.4042,-0.0025,0.0037,1,0,0.0122,0.0000
0.1771,-0.2288,0.4116,-0.0028,0.0038,0,0,0.0000,0.0000
0.1792,-0.2496,0.4192,-0.0030,0.0038,-1,0,-0.0122,0.0000
0.1812,-0.2679,0.4278,-0.0033,0.0039,0,0,0.0000,0.0000
0.1833,-0.2833,0.4381,-0.0035,0.0040,-1,0,-0.0122,0.0000
0.1854,-0.2954,0.4509,-0.0036,0.0041,-1,1,-0.0122,0.0092
0.1875,-0.3040,0.4667,-0.0037,0.0043,0,0,0.0000,0.0000
0.1896,-0.3089,0.4861,-0.0038,0.0045,-1,1,-0.0122,0.0092
0.1917,-0.3101,0.5097,-0.0038,0.0047,-1,0,-0.0122,0.0000
0.1938,-0.3077,0.5380,-0.0038,0.0049,-1,1,-0.0122,0.0092
0.1958,-0.3020,0.5717,-0.0037,0.0052,-1,0,-0.0122,0.0000
0.1979,-0.2934,0.6109,-0.0036,0.0056,0,-27,0.0000,-0.2472
0.2000,-0.2826,0.6540,-0.0034,0.0060,0,27,0.0000,0.2472
0.2021,-0.2700,0.6983,-0.0033,0.0064,0,1,0.0000,0.0092
0.2042,-0.2562,0.7421,-0.0031,0.0068,0,1,0.0000,0.0092
0.2062,-0.2417,0.7851,-0.0030,0.0072,0,1,0.0000,0.0092
0.2083,-0.2269,0.8275,-0.0028,0.0076,0,1,0.0000,0.0092
0.2104,-0.2119,0.8698,-0.0026,0.0080,0,1,0.0000,0.0092
0.2125,-0.1971,0.9123,-0.0024,0.0084,0,2,0.0000,0.0183
0.2146,-0.1826,0.9555,-0.0022,0.0087,0,1,0.0000,0.0092
0.2167,-0.1685,1.0001,-0.0021,0.0092,0,2,0.0000,0.0183
0.2188,-0.1549,1.0470,-0.0019,0.0096,0,0,0.0000,0.0000
0.2208,-0.1417,1.0970,-0.0017,0.0100,0,1,0.0000,0.0092
0.2229,-0.1290,1.1509,-0.0016,0.0105,0,0,0.0000,0.0000
0.2250,-0.1166,1.2094,-0.0014,0.0111,0,1,0.0000,0.0092
0.2271,-0.1044,1.2729,-0.0013,0.0117,0,1,0.0000,0.0092
0.2292,-0.0923,1.3418,-0.0011,0.0123,-1,1,-0.0122,0.0092
