time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0142,27.0970,-0.0124,0.2481,-1,27,-0.0122,0.2472
0.0021,-1.0144,24.5445,-0.0124,0.2247,-1,-1,-0.0122,-0.0092
0.0042,-1.0143,22.0318,-0.0124,0.2017,-1,-1,-0.0122,-0.0092
0.0063,-1.0140,19.5919,-0.0124,0.1794,-1,-1,-0.0122,-0.0092
0.0083,-1.0133,17.2516,-0.0124,0.1579,-1,-1,-0.0122,-0.0092
0.0104,-1.0123,15.0316,-0.0124,0.1376,-1,-1,-0.0122,-0.0092
0.0125,-1.0108,12.9469,-0.0123,0.1185,-1,-1,-0.0122,-0.0092
0.0146,-1.0088,11.0081,-0.0123,0.1008,-1,-1,-0.0122,-0.0092
0.0167,-1.0062,9.2215,-0.0123,0.0844,-1,-1,-0.0122,-0.0092
0.0187,-1.0030,7.5899,-0.0122,0.0695,-1,-1,-0.0122,-0.0092
0.0208,-0.9991,6.1130,-0.0122,0.0560,-1,-1,-0.0122,-0.0092
0.0229,-0.9944,4.7880,-0.0121,0.0438,-1,-1,-0.0122,-0.0092
0.0250,-0.9888,3.6098,-0.0121,0.0330,-1,-1,-0.0122,-0.0092
0.0271,-0.9824,2.5718,-0.0120,0.0235,-1,-1,-0.0122,-0.0092
0.0292,-0.9749,1.6659,-0.0119,0.0153,-1,-1,-0.0122,-0.0092
0.0312,-0.9664,0.8825,-0.0118,0.0081,-1,-28,-0.0122,-0.2563
0.0333,-0.9568,0.2096,-0.0117,0.0019,0,27,0.0000,0.2472
0.0354,-0.9460,-0.3658,-0.0115,-0.0033,-5,17,-0.0610,0.1556
0.0375,-0.9342,-0.8549,-0.0114,-0.0078,-1,-2,-0.0122,-0.0183
0.0396,-0.9219,-1.2653,-0.0113,-0.0116,0,-2,0.0000,-0.0183
0.0417,-0.9097,-1.6033,-0.0111,-0.0147,0,-1,0.0000,-0.0092
0.0437,-0.8983,-1.8749,-0.0110,-0.0172,0,-2,0.0000,-0.0183
0.0458,-0.8880,-2.0859,-0.0108,-0.0191,0,-2,0.0000,-0.0183
0.0479,-0.8790,-2.2425,-0.0107,-0.0205,0,-2,0.0000,-0.0183
0.0500,-0.8710,-2.3504,-0.0106,-0.0215,-1,-1,-0.0122,-0.0092
0.0521,-0.8637,-2.4156,-0.0105,-0.0221,0,-2,0.0000,-0.0183
0.0542,-0.8567,-2.4434,-0.0105,-0.0224,-1,-1,-0.0122,-0.0092
0.0563,-0.8493,-2.4392,-0.0104,-0.0223,-1,-2,-0.0122,-0.0183
0.0583,-0.8411,-2.4080,-0.0103,-0.0220,0,-2,0.0000,-0.0183
0.0604,-0.8312,-2.3547,-0.0101,-0.0216,0,-1,0.0000,-0.0092
0.0625,-0.8189,-2.2838,-0.0100,-0.0209,0,-1,0.0000,-0.0092
0.0646,-0.8030,-2.2000,-0.0098,-0.0201,-1,-29,-0.0122,-0.2655
0.0667,-0.7827,-2.1094,-0.0096,-0.0193,-5,27,-0.0610,0.2472
0.0688,-0.7569,-2.0184,-0.0092,-0.0185,-4,11,-0.0488,0.1007
0.0708,-0.7256,-1.9313,-0.0089,-0.0177,-2,-3,-0.0244,-0.0275
0.0729,-0.6896,-1.8492,-0.0084,-0.0169,-1,-2,-0.0122,-0.0183
0.0750,-0.6500,-1.7720,-0.0079,-0.0162,0,-2,0.0000,-0.0183
0.0771,-0.6081,-1.6995,-0.0074,-0.0156,0,-2,0.0000,-0.0183
0.0792,-0.5652,-1.6314,-0.0069,-0.0149,1,-2,0.0122,-0.0183
0.0813,-0.5221,-1.5677,-0.0064,-0.0144,0,-2,0.0000,-0.0183
0.0833,-0.4796,-1.5083,-0.0059,-0.0138,0,-1,0.0000,-0.0092
0.0854,-0.4382,-1.4533,-0.0053,-0.0133,0,-2,0.0000,-0.0183
0.0875,-0.3981,-1.4027,-0.0049,-0.0128,0,-1,0.0000,-0.0092
0.0896,-0.3596,-1.3567,-0.0044,-0.0124,0,-2,0.0000,-0.0183
0.0917,-0.3226,-1.3153,-0.0039,-0.0120,0,-2,0.0000,-0.0183
0.0938,-0.2871,-1.2788,-0.0035,-0.0117,0,-2,0.0000,-0.0183
0.0958,-0.2530,-1.2476,-0.0031,-0.0114,0,-2,0.0000,-0.0183
0.0979,-0.2201,-1.2228,-0.0027,-0.0112,0,-28,0.0000,-0.2563
0.1000,-0.1880,-1.2071,-0.0023,-0.0111,-1,27,-0.0122,0.2472
0.1021,-0.1566,-1.2039,-0.0019,-0.0110,-1,14,-0.0122,0.1282
0.1042,-0.1256,-1.2145,-0.0015,-0.0111,-3,-4,-0.0366,-0.0366
0.1062,-0.0955,-1.2368,-0.0012,-0.0113,0,-2,0.0000,-0.0183
0.1083,-0.0668,-1.2678,-0.0008,-0.0116,1,-2,0.0122,-0.0183
0.1104,-0.0404,-1.3045,-0.0005,-0.0119,1,-2,0.0122,-0.0183
0.1125,-0.0167,-1.3440,-0.0002,-0.0123,1,-3,0.0122,-0.0275
0.1146,0.0037,-1.3839,0.0000,-0.0127,1,-3,0.0122,-0.0275
0.1167,0.0210,-1.4220,0.0003,-0.0130,1,-2,0.0122,-0.0183
0.1187,0.0354,-1.4567,0.0004,-0.0133,0,-3,0.0000,-0.0275
0.1208,0.0474,-1.4865,0.0006,-0.0136,0,-3,0.0000,-0.0275
0.1229,0.0575,-1.5104,0.0007,-0.0138,0,-3,0.0000,-0.0275
0.1250,0.0662,-1.5280,0.0008,-0.0140,1,-3,0.0122,-0.0275
0.1271,0.0742,-1.5390,0.0009,-0.0141,1,-3,0.0122,-0.0275
0.1292,0.0824,-1.5439,0.0010,-0.0141,1,-2,0.0122,-0.0183
0.1313,0.0918,-1.5436,0.0011,-0.0141,0,-28,0.0000,-0.2563
0.1333,0.1035,-1.5410,0.0013,-0.0141,-5,27,-0.0610,0.2472
0.1354,0.1183,-1.5395,0.0014,-0.0141,-2,8,-0.0244,0.0732
0.1375,0.1363,-1.5406,0.0017,-0.0141,-2,-4,-0.0244,-0.0366
0.1396,0.1568,-1.5435,0.0019,-0.0141,0,-2,0.0000,-0.0183
0.1417,0.1786,-1.5464,0.0022,-0.0142,1,-2,0.0122,-0.0183
0.1437,0.2004,-1.5474,0.0024,-0.0142,1,-3,0.0122,-0.0275
0.1458,0.2208,-1.5452,0.0027,-0.0141,2,-3,0.0244,-0.0275
0.1479,0.2391,-1.5388,0.0029,-0.0141,1,-2,0.0122,-0.0183
0.1500,0.2546,-1.5271,0.0031,-0.0140,1,-2,0.0122,-0.0183
0.1521,0.2670,-1.5098,0.0033,-0.0138,1,-3,0.0122,-0.0275
0.1542,0.2764,-1.4865,0.0034,-0.0136,0,-3,0.0000,-0.0275
0.1562,0.2827,-1.4572,0.0035,-0.0133,0,-2,0.0000,-0.0183
0.1583,0.2860,-1.4224,0.0035,-0.0130,1,-3,0.0122,-0.0275
0.1604,0.2866,-1.3827,0.0035,-0.0127,1,-3,0.0122,-0.0275
0.1625,0.2846,-1.3392,0.0035,-0.0123,1,-2,0.0122,-0.0183
0.1646,0.2804,-1.2939,0.0034,-0.0118,0,-28,0.0000,-0.2563
0.1667,0.2746,-1.2504,0.0034,-0.0114,1,27,0.0122,0.2472
0.1688,0.2679,-1.2131,0.0033,-0.0111,-1,12,-0.0122,0.1099
0.1708,0.2608,-1.1842,0.0032,-0.0108,1,-3,0.0122,-0.0275
0.1729,0.2539,-1.1629,0.0031,-0.0106,-2,0,-0.0244,0.0000
0.1750,0.2475,-1.1472,0.0030,-0.0105,0,-2,0.0000,-0.0183
0.1771,0.2418,-1.1350,0.0030,-0.0104,1,-3,0.0122,-0.0275
0.1792,0.2367,-1.1241,0.0029,-0.0103,0,-3,0.0000,-0.0275
0.1812,0.2324,-1.1131,0.0028,-0.0102,1,-3,0.0122,-0.0275
0.1833,0.2290,-1.1009,0.0028,-0.0101,-1,-2,-0.0122,-0.0183
0.1854,0.2264,-1.0868,0.0028,-0.0100,1,-2,0.0122,-0.0183
0.1875,0.2249,-1.0707,0.0027,-0.0098,0,-2,0.0000,-0.0183
0.1896,0.2244,-1.0526,0.0027,-0.0096,0,-2,0.0000,-0.0183
0.1917,0.2249,-1.0329,0.0027,-0.0095,0,-2,0.0000,-0.0183
0.1938,0.2266,-1.0121,0.0028,-0.0093,0,-2,0.0000,-0.0183
0.1958,0.2293,-0.9911,0.0028,-0.0091,0,-2,0.0000,-0.0183
0.1979,0.2329,-0.9717,0.0028,-0.0089,1,-29,0.0122,-0.2655
0.2000,0.2373,-0.9572,0.0029,-0.0088,1,27,0.0122,0.2472
0.2021,0.2425,-0.9519,0.0030,-0.0087,0,16,0.0000,0.1465
0.2042,0.2487,-0.9579,0.0030,-0.0088,0,-3,0.0000,-0.0275
0.2062,0.2560,-0.9740,0.0031,-0.0089,-1,0,-0.0122,0.0000
0.2083,0.2645,-0.9972,0.0032,-0.0091,1,-3,0.0122,-0.0275
0.2104,0.2740,-1.0247,0.0033,-0.0094,0,-3,0.0000,-0.0275
0.2125,0.2844,-1.0539,0.0035,-0.0096,1,-3,0.0122,-0.0275
0.2146,0.2957,-1.0828,0.0036,-0.0099,0,-3,0.0000,-0.0275
0.2167,0.3079,-1.1100,0.0038,-0.0102,0,-3,0.0000,-0.0275
0.2188,0.3209,-1.1346,0.0039,-0.0104,0,-2,0.0000,-0.0183
0.2208,0.3347,-1.1561,0.0041,-0.0106,1,-2,0.0122,-0.0183
0.2229,0.3491,-1.1745,0.0043,-0.0108,0,-2,0.0000,-0.0183
0.2250,0.3641,-1.1899,0.0044,-0.0109,0,-3,0.0000,-0.0275
0.2271,0.3796,-1.2030,0.0046,-0.0110,1,-3,0.0122,-0.0275
0.2292,0.3954,-1.2147,0.0048,-0.0111,0,-3,0.0000,-0.0275
0.2312,0.4115,-1.2269,0.0050,-0.0112,0,-29,0.0000,-0.2655
0.2333,0.4276,-1.2436,0.0052,-0.0114,1,27,0.0122,0.2472
0.2354,0.4437,-1.2694,0.0054,-0.0116,1,17,0.0122,0.1556
0.2375,0.4596,-1.3067,0.0056,-0.0120,1,-3,0.0122,-0.0275
0.2396,0.4754,-1.3544,0.0058,-0.0124,-2,-1,-0.0244,-0.0092
0.2417,0.4910,-1.4095,0.0060,-0.0129,1,-3,0.0122,-0.0275
0.2437,0.5061,-1.4691,0.0062,-0.0135,0,-3,0.0000,-0.0275
0.2458,0.5205,-1.5307,0.0064,-0.0140,1,-3,0.0122,-0.0275
0.2479,0.5336,-1.5920,0.0065,-0.0146,2,-3,0.0244,-0.0275
0.2500,0.5453,-1.6513,0.0067,-0.0151,1,-3,0.0122,-0.0275
0.2521,0.5555,-1.7073,0.0068,-0.0156,0,-3,0.0000,-0.0275
0.2542,0.5643,-1.7589,0.0069,-0.0161,0,-3,0.0000,-0.0275
0.2562,0.5717,-1.8056,0.0070,-0.0165,1,-3,0.0122,-0.0275
