time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9819,27.0062,-0.0120,0.2472,-1,27,-0.0122,0.2472
0.0021,-0.9793,24.4263,-0.0120,0.2236,-1,-1,-0.0122,-0.0092
0.0042,-0.9765,21.8829,-0.0119,0.2003,-1,-1,-0.0122,-0.0092
0.0063,-0.9737,19.4089,-0.0119,0.1777,-1,-1,-0.0122,-0.0092
0.0083,-0.9707,17.0310,-0.0118,0.1559,-1,-1,-0.0122,-0.0092
0.0104,-0.9678,14.7698,-0.0118,0.1352,-1,-1,-0.0122,-0.0092
0.0125,-0.9648,12.6406,-0.0118,0.1157,-1,-1,-0.0122,-0.0092
0.0146,-0.9618,10.6539,-0.0117,0.0975,-1,-1,-0.0122,-0.0092
0.0167,-0.9590,8.8165,-0.0117,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-0.9564,7.1313,-0.0117,0.0653,-1,-1,-0.0122,-0.0092
0.0208,-0.9541,5.5985,-0.0116,0.0513,-1,-1,-0.0122,-0.0092
0.0229,-0.9522,4.2159,-0.0116,0.0386,-1,-1,-0.0122,-0.0092
0.0250,-0.9508,2.9793,-0.0116,0.0273,-1,-1,-0.0122,-0.0092
0.0271,-0.9500,1.8828,-0.0116,0.0172,-1,-1,-0.0122,-0.0092
0.0292,-0.9501,0.9196,-0.0116,0.0084,-1,-1,-0.0122,-0.0092
0.0312,-0.9510,0.0813,-0.0116,0.0007,-1,-28,-0.0122,-0.2563
0.0333,-0.9531,-0.6426,-0.0116,-0.0059,-1,27,-0.0122,0.2472
0.0354,-0.9565,-1.2637,-0.0117,-0.0116,-1,-1,-0.0122,-0.0092
0.0375,-0.9614,-1.7927,-0.0117,-0.0164,-1,-1,-0.0122,-0.0092
0.0396,-0.9681,-2.2386,-0.0118,-0.0205,-1,-1,-0.0122,-0.0092
0.0417,-0.9767,-2.6098,-0.0119,-0.0239,-1,-1,-0.0122,-0.0092
0.0437,-0.9874,-2.9141,-0.0121,-0.0267,-1,-1,-0.0122,-0.0092
0.0458,-1.0006,-3.1591,-0.0122,-0.0289,-1,-1,-0.0122,-0.0092
0.0479,-1.0165,-3.3517,-0.0124,-0.0307,-1,-1,-0.0122,-0.0092
0.0500,-1.0353,-3.4982,-0.0126,-0.0320,-1,-1,-0.0122,-0.0092
0.0521,-1.0572,-3.6042,-0.0129,-0.0330,-1,-1,-0.0122,-0.0092
0.0542,-1.0825,-3.6746,-0.0132,-0.0336,0,-3,0.0000,-0.0275
0.0563,-1.1113,-3.7138,-0.0136,-0.0340,0,-3,0.0000,-0.0275
0.0583,-1.1435,-3.7258,-0.0140,-0.0341,-1,-3,-0.0122,-0.0275
0.0604,-1.1786,-3.7142,-0.0144,-0.0340,0,-2,0.0000,-0.0183
0.0625,-1.2162,-3.6824,-0.0148,-0.0337,-1,-3,-0.0122,-0.0275
0.0646,-1.2555,-3.6341,-0.0153,-0.0333,-1,-30,-0.0122,-0.2747
0.0667,-1.2957,-3.5739,-0.0158,-0.0327,-1,27,-0.0122,0.2472
0.0688,-1.3357,-3.5073,-0.0163,-0.0321,-3,-3,-0.0366,-0.0275
0.0708,-1.3749,-3.4381,-0.0168,-0.0315,-2,-3,-0.0244,-0.0275
0.0729,-1.4124,-3.3681,-0.0172,-0.0308,-2,-3,-0.0244,-0.0275
0.0750,-1.4480,-3.2988,-0.0177,-0.0302,-2,-2,-0.0244,-0.0183
0.0771,-1.4814,-3.2311,-0.0181,-0.0296,-2,-2,-0.0244,-0.0183
0.0792,-1.5125,-3.1659,-0.0185,-0.0290,-1,-2,-0.0122,-0.0183
0.0813,-1.5414,-3.1035,-0.0188,-0.0284,-2,-2,-0.0244,-0.0183
0.0833,-1.5681,-3.0440,-0.0191,-0.0279,-1,-2,-0.0122,-0.0183
0.0854,-1.5927,-2.9873,-0.0194,-0.0273,-2,-4,-0.0244,-0.0366
0.0875,-1.6150,-2.9330,-0.0197,-0.0269,-1,-4,-0.0122,-0.0366
0.0896,-1.6352,-2.8809,-0.0200,-0.0264,-1,-4,-0.0122,-0.0366
0.0917,-1.6530,-2.8311,-0.0202,-0.0259,-2,-3,-0.0244,-0.0275
0.0938,-1.6683,-2.7837,-0.0204,-0.0255,-2,-3,-0.0244,-0.0275
0.0958,-1.6808,-2.7393,-0.0205,-0.0251,-1,-2,-0.0122,-0.0183
0.0979,-1.6903,-2.6987,-0.0206,-0.0247,-2,-28,-0.0244,-0.2563
0.1000,-1.6966,-2.6640,-0.0207,-0.0244,-2,27,-0.0244,0.2472
0.1021,-1.6994,-2.6379,-0.0207,-0.0242,-2,-3,-0.0244,-0.0275
0.1042,-1.6988,-2.6217,-0.0207,-0.0240,-3,-4,-0.0366,-0.0366
0.1062,-1.6946,-2.6153,-0.0207,-0.0239,-2,-2,-0.0244,-0.0183
