time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.7455,26.7419,-0.0091,0.2448,-1,27,-0.0122,0.2472
0.0021,-0.7075,24.1302,-0.0086,0.2209,-1,-1,-0.0122,-0.0092
0.0042,-0.6673,21.5540,-0.0081,0.1973,-1,-1,-0.0122,-0.0092
0.0063,-0.6252,19.0468,-0.0076,0.1744,-1,-1,-0.0122,-0.0092
0.0083,-0.5815,16.6358,-0.0071,0.1523,-1,-1,-0.0122,-0.0092
0.0104,-0.5369,14.3422,-0.0066,0.1313,-1,-1,-0.0122,-0.0092
0.0125,-0.4919,12.1820,-0.0060,0.1115,-1,-1,-0.0122,-0.0092
0.0146,-0.4474,10.1668,-0.0055,0.0931,-1,-1,-0.0122,-0.0092
0.0167,-0.4042,8.3041,-0.0049,0.0760,-1,-1,-0.0122,-0.0092
0.0187,-0.3635,6.5982,-0.0044,0.0604,-1,-1,-0.0122,-0.0092
0.0208,-0.3265,5.0506,-0.0040,0.0462,-1,-1,-0.0122,-0.0092
0.0229,-0.2947,3.6604,-0.0036,0.0335,-1,-1,-0.0122,-0.0092
0.0250,-0.2697,2.4252,-0.0033,0.0222,-1,-1,-0.0122,-0.0092
0.0271,-0.2533,1.3409,-0.0031,0.0123,-1,-1,-0.0122,-0.0092
0.0292,-0.2477,0.4024,-0.0030,0.0037,-1,-1,-0.0122,-0.0092
0.0312,-0.2552,-0.3963,-0.0031,-0.0036,-1,-28,-0.0122,-0.2563
0.0333,-0.2782,-1.0636,-0.0034,-0.0097,-1,27,-0.0122,0.2472
0.0354,-0.3195,-1.6086,-0.0039,-0.0147,-1,-1,-0.0122,-0.0092
0.0375,-0.3821,-2.0395,-0.0047,-0.0187,-1,-1,-0.0122,-0.0092
0.0396,-0.4689,-2.3627,-0.0057,-0.0216,-1,-1,-0.0122,-0.0092
0.0417,-0.5835,-2.5839,-0.0071,-0.0237,-1,-1,-0.0122,-0.0092
0.0437,-0.7293,-2.7083,-0.0089,-0.0248,-1,-1,-0.0122,-0.0092
0.0458,-0.9097,-2.7406,-0.0111,-0.0251,-1,-1,-0.0122,-0.0092
0.0479,-1.1286,-2.6851,-0.0138,-0.0246,-1,-1,-0.0122,-0.0092
0.0500,-1.3896,-2.5457,-0.0170,-0.0233,-1,-1,-0.0122,-0.0092
0.0521,-1.6962,-2.3256,-0.0207,-0.0213,-1,-2,-0.0122,-0.0183
0.0542,-2.0522,-2.0279,-0.0251,-0.0186,-1,-2,-0.0122,-0.0183
0.0563,-2.4606,-1.6552,-0.0300,-0.0152,-1,-2,-0.0122,-0.0183
0.0583,-2.9246,-1.2104,-0.0357,-0.0111,-1,-2,-0.0122,-0.0183
0.0604,-3.4467,-0.6963,-0.0421,-0.0064,0,-2,0.0000,-0.0183
0.0625,-4.0287,-0.1162,-0.0492,-0.0011,0,-1,0.0000,-0.0092
0.0646,-4.6716,0.5262,-0.0570,0.0048,-1,-27,-0.0122,-0.2472
0.0667,-5.3751,1.2252,-0.0656,0.0112,0,27,0.0000,0.2472
0.0688,-6.1379,1.9739,-0.0749,0.0181,0,-1,0.0000,-0.0092
0.0708,-6.9571,2.7657,-0.0849,0.0253,-1,-1,-0.0122,-0.0092
0.0729,-7.8279,3.5950,-0.0956,0.0329,-1,0,-0.0122,0.0000
0.0750,-8.7439,4.4557,-0.1067,0.0408,-1,1,-0.0122,0.0092
0.0771,-9.6964,5.3403,-0.1184,0.0489,-2,2,-0.0244,0.0183
0.0792,-10.6750,6.2408,-0.1303,0.0571,-5,4,-0.0610,0.0366
0.0813,-11.6667,7.1480,-0.1424,0.0654,-10,7,-0.1221,0.0641
0.0833,-12.6577,8.0522,-0.1545,0.0737,-16,10,-0.1953,0.0916
0.0854,-13.6334,8.9437,-0.1664,0.0819,-22,13,-0.2686,0.1190
0.0875,-14.5804,9.8135,-0.1780,0.0898,-27,16,-0.3296,0.1465
0.0896,-15.4876,10.6537,-0.1891,0.0975,-29,18,-0.3540,0.1648
0.0917,-16.3472,11.4581,-0.1996,0.1049,-29,18,-0.3540,0.1648
0.0938,-17.1549,12.2222,-0.2094,0.1119,-28,19,-0.3418,0.1740
0.0958,-17.9103,12.9440,-0.2186,0.1185,-27,18,-0.3296,0.1648
0.0979,-18.6161,13.6223,-0.2272,0.1247,-26,-9,-0.3174,-0.0824
0.1000,-19.2766,14.2560,-0.2353,0.1305,23,27,0.2808,0.2472
0.1021,-19.8950,14.8428,-0.2429,0.1359,-26,18,-0.3174,0.1648
0.1042,-20.4710,15.3806,-0.2499,0.1408,-25,18,-0.3052,0.1648
0.1062,-21.0024,15.8684,-0.2564,0.1453,-25,18,-0.3052,0.1648
0.1083,-21.4875,16.3061,-0.2623,0.1493,-24,18,-0.2930,0.1648
0.1104,-21.9257,16.6943,-0.2676,0.1528,-24,19,-0.2930,0.1740
0.1125,-22.3174,17.0342,-0.2724,0.1560,-24,19,-0.2930,0.1740
0.1146,-22.6634,17.3275,-0.2767,0.1586,-24,20,-0.2930,0.1831
0.1167,-22.9650,17.5769,-0.2803,0.1609,-25,20,-0.3052,0.1831
0.1187,-23.2244,17.7853,-0.2835,0.1628,-25,20,-0.3052,0.1831
0.1208,-23.4438,17.9567,-0.2862,0.1644,-24,19,-0.2930,0.1740
0.1229,-23.6262,18.0955,-0.2884,0.1657,-24,19,-0.2930,0.1740
0.1250,-23.7745,18.2065,-0.2902,0.1667,-24,19,-0.2930,0.1740
0.1271,-23.8921,18.2948,-0.2917,0.1675,-24,19,-0.2930,0.1740
0.1292,-23.9822,18.3658,-0.2928,0.1681,-24,18,-0.2930,0.1648
0.1313,-24.0482,18.4243,-0.2936,0.1687,-24,-8,-0.2930,-0.0732
0.1333,-24.0933,18.4737,-0.2941,0.1691,-16,27,-0.1953,0.2472
0.1354,-24.1200,18.5149,-0.2944,0.1695,-24,19,-0.2930,0.1740
0.1375,-24.1302,18.5476,-0.2946,0.1698,-24,19,-0.2930,0.1740
0.1396,-24.1248,18.5722,-0.2945,0.1700,-24,19,-0.2930,0.1740
0.1417,-24.1046,18.5891,-0.2942,0.1702,-24,19,-0.2930,0.1740
0.1437,-24.0707,18.5988,-0.2938,0.1703,-24,19,-0.2930,0.1740
0.1458,-24.0237,18.6021,-0.2933,0.1703,-24,19,-0.2930,0.1740
0.1479,-23.9645,18.5997,-0.2925,0.1703,-24,19,-0.2930,0.1740
0.1500,-23.8939,18.5927,-0.2917,0.1702,-24,20,-0.2930,0.1831
0.1521,-23.8126,18.5821,-0.2907,0.1701,-24,19,-0.2930,0.1740
0.1542,-23.7215,18.5694,-0.2896,0.1700,-24,19,-0.2930,0.1740
0.1562,-23.6216,18.5562,-0.2883,0.1699,-24,19,-0.2930,0.1740
0.1583,-23.5137,18.5441,-0.2870,0.1698,-24,19,-0.2930,0.1740
0.1604,-23.3990,18.5351,-0.2856,0.1697,-23,20,-0.2808,0.1831
0.1625,-23.2786,18.5312,-0.2842,0.1697,-24,20,-0.2930,0.1831
0.1646,-23.1538,18.5343,-0.2826,0.1697,-24,-7,-0.2930,-0.0641
0.1667,-23.0256,18.5451,-0.2811,0.1698,-14,27,-0.1709,0.2472
0.1688,-22.8947,18.5618,-0.2795,0.1699,-24,20,-0.2930,0.1831
0.1708,-22.7610,18.5823,-0.2778,0.1701,-24,20,-0.2930,0.1831
0.1729,-22.6239,18.6045,-0.2762,0.1703,-24,19,-0.2930,0.1740
0.1750,-22.4831,18.6271,-0.2745,0.1705,-24,20,-0.2930,0.1831
0.1771,-22.3385,18.6488,-0.2727,0.1707,-24,20,-0.2930,0.1831
0.1792,-22.1905,18.6689,-0.2709,0.1709,-24,20,-0.2930,0.1831
0.1812,-22.0403,18.6870,-0.2690,0.1711,-24,20,-0.2930,0.1831
0.1833,-21.8892,18.7030,-0.2672,0.1712,-24,20,-0.2930,0.1831
0.1854,-21.7394,18.7172,-0.2654,0.1714,-24,20,-0.2930,0.1831
0.1875,-21.5934,18.7305,-0.2636,0.1715,-23,19,-0.2808,0.1740
0.1896,-21.4546,18.7438,-0.2619,0.1716,-23,20,-0.2808,0.1831
0.1917,-21.3267,18.7583,-0.2603,0.1717,-23,20,-0.2808,0.1831
0.1938,-21.2140,18.7758,-0.2590,0.1719,-23,20,-0.2808,0.1831
0.1958,-21.1211,18.7981,-0.2578,0.1721,-23,20,-0.2808,0.1831
0.1979,-21.0533,18.8270,-0.2570,0.1724,-23,-7,-0.2808,-0.0641
0.2000,-21.0156,18.8628,-0.2565,0.1727,26,27,0.3174,0.2472
0.2021,-21.0097,18.9037,-0.2565,0.1731,-24,21,-0.2930,0.1923
0.2042,-21.0327,18.9470,-0.2567,0.1735,-23,20,-0.2808,0.1831
0.2062,-21.0789,18.9906,-0.2573,0.1739,-24,20,-0.2930,0.1831
0.2083,-21.1423,19.0328,-0.2581,0.1743,-24,21,-0.2930,0.1923
0.2104,-21.2177,19.0724,-0.2590,0.1746,-23,21,-0.2808,0.1923
0.2125,-21.3006,19.1086,-0.2600,0.1749,-23,21,-0.2808,0.1923
0.2146,-21.3872,19.1413,-0.2611,0.1752,-24,20,-0.2930,0.1831
0.2167,-21.4742,19.1706,-0.2621,0.1755,-24,21,-0.2930,0.1923
0.2188,-21.5591,19.1973,-0.2632,0.1758,-24,20,-0.2930,0.1831
0.2208,-21.6401,19.2224,-0.2642,0.1760,-23,20,-0.2808,0.1831
0.2229,-21.7159,19.2473,-0.2651,0.1762,-23,20,-0.2808,0.1831
0.2250,-21.7859,19.2737,-0.2659,0.1765,-23,21,-0.2808,0.1923
0.2271,-21.8498,19.3034,-0.2667,0.1767,-23,20,-0.2808,0.1831
0.2292,-21.9075,19.3388,-0.2674,0.1771,-23,20,-0.2808,0.1831
0.2312,-21.9595,19.3818,-0.2681,0.1774,-23,-7,-0.2808,-0.0641
0.2333,-22.0063,19.4330,-0.2686,0.1779,-15,27,-0.1831,0.2472
0.2354,-22.0482,19.4903,-0.2691,0.1784,-23,21,-0.2808,0.1923
0.2375,-22.0849,19.5509,-0.2696,0.1790,-23,21,-0.2808,0.1923
0.2396,-22.1158,19.6125,-0.2700,0.1796,-23,21,-0.2808,0.1923
0.2417,-22.1404,19.6729,-0.2703,0.1801,-23,21,-0.2808,0.1923
0.2437,-22.1584,19.7308,-0.2705,0.1806,-23,21,-0.2808,0.1923
0.2458,-22.1699,19.7850,-0.2706,0.1811,-23,21,-0.2808,0.1923
0.2479,-22.1751,19.8347,-0.2707,0.1816,-23,21,-0.2808,0.1923
0.2500,-22.1746,19.8796,-0.2707,0.1820,-22,22,-0.2686,0.2014
0.2521,-22.1689,19.9196,-0.2706,0.1824,-22,21,-0.2686,0.1923
0.2542,-22.1588,19.9554,-0.2705,0.1827,-22,21,-0.2686,0.1923
0.2562,-22.1449,19.9877,-0.2703,0.1830,-22,22,-0.2686,0.2014
0.2583,-22.1279,20.0178,-0.2701,0.1833,-22,21,-0.2686,0.1923
0.2604,-22.1083,20.0476,-0.2699,0.1835,-22,21,-0.2686,0.1923
0.2625,-22.0866,20.0790,-0.2696,0.1838,-22,22,-0.2686,0.2014
0.2646,-22.0634,20.1141,-0.2693,0.1841,-22,-5,-0.2686,-0.0458
0.2667,-22.0391,20.1534,-0.2690,0.1845,-21,27,-0.2563,0.2472
0.2687,-22.0141,20.1953,-0.2687,0.1849,-22,22,-0.2686,0.2014
0.2708,-21.9885,20.2375,-0.2684,0.1853,-22,22,-0.2686,0.2014
0.2729,-21.9627,20.2779,-0.2681,0.1856,-22,21,-0.2686,0.1923
0.2750,-21.9367,20.3151,-0.2678,0.1860,-22,22,-0.2686,0.2014
0.2771,-21.9106,20.3478,-0.2675,0.1863,-22,22,-0.2686,0.2014
0.2792,-21.8848,20.3756,-0.2671,0.1865,-22,22,-0.2686,0.2014
0.2812,-21.8593,20.3980,-0.2668,0.1867,-22,22,-0.2686,0.2014
0.2833,-21.8345,20.4155,-0.2665,0.1869,-22,22,-0.2686,0.2014
0.2854,-21.8105,20.4288,-0.2662,0.1870,-22,22,-0.2686,0.2014
0.2875,-21.7878,20.4390,-0.2660,0.1871,-22,21,-0.2686,0.1923
0.2896,-21.7667,20.4477,-0.2657,0.1872,-21,21,-0.2563,0.1923
0.2917,-21.7476,20.4569,-0.2655,0.1873,-22,21,-0.2686,0.1923
0.2938,-21.7307,20.4684,-0.2653,0.1874,-22,21,-0.2686,0.1923
0.2958,-21.7164,20.4845,-0.2651,0.1875,-22,22,-0.2686,0.2014
0.2979,-21.7050,20.5071,-0.2650,0.1877,-22,-5,-0.2686,-0.0458
0.3000,-21.6970,20.5366,-0.2649,0.1880,-17,27,-0.2075,0.2472
0.3021,-21.6925,20.5712,-0.2648,0.1883,-22,23,-0.2686,0.2106
0.3042,-21.6909,20.6083,-0.2648,0.1887,-22,22,-0.2686,0.2014
0.3063,-21.6917,20.6454,-0.2648,0.1890,-22,22,-0.2686,0.2014
0.3083,-21.6942,20.6808,-0.2648,0.1893,-22,22,-0.2686,0.2014
0.3104,-21.6979,20.7133,-0.2649,0.1896,-22,22,-0.2686,0.2014
0.3125,-21.7023,20.7419,-0.2649,0.1899,-22,23,-0.2686,0.2106
0.3146,-21.7069,20.7661,-0.2650,0.1901,-22,22,-0.2686,0.2014
0.3167,-21.7114,20.7860,-0.2650,0.1903,-22,22,-0.2686,0.2014
0.3187,-21.7158,20.8020,-0.2651,0.1904,-22,22,-0.2686,0.2014
0.3208,-21.7197,20.8150,-0.2651,0.1906,-21,22,-0.2563,0.2014
0.3229,-21.7231,20.8261,-0.2652,0.1907,-22,22,-0.2686,0.2014
0.3250,-21.7258,20.8369,-0.2652,0.1908,-22,22,-0.2686,0.2014
0.3271,-21.7277,20.8494,-0.2652,0.1909,-22,22,-0.2686,0.2014
0.3292,-21.7285,20.8656,-0.2652,0.1910,-22,22,-0.2686,0.2014
0.3312,-21.7284,20.8878,-0.2652,0.1912,-22,-4,-0.2686,-0.0366
0.3333,-21.7273,20.9165,-0.2652,0.1915,-16,27,-0.1953,0.2472
0.3354,-21.7248,20.9502,-0.2652,0.1918,-23,23,-0.2808,0.2106
0.3375,-21.7200,20.9863,-0.2651,0.1921,-23,23,-0.2808,0.2106
0.3396,-21.7118,21.0227,-0.2650,0.1925,-22,22,-0.2686,0.2014
0.3417,-21.6994,21.0579,-0.2649,0.1928,-22,22,-0.2686,0.2014
0.3438,-21.6820,21.0906,-0.2647,0.1931,-22,23,-0.2686,0.2106
0.3458,-21.6590,21.1202,-0.2644,0.1934,-22,23,-0.2686,0.2106
0.3479,-21.6299,21.1463,-0.2640,0.1936,-22,23,-0.2686,0.2106
0.3500,-21.5943,21.1691,-0.2636,0.1938,-22,23,-0.2686,0.2106
0.3521,-21.5518,21.1895,-0.2631,0.1940,-22,23,-0.2686,0.2106
0.3542,-21.5023,21.2087,-0.2625,0.1942,-21,22,-0.2563,0.2014
0.3563,-21.4455,21.2285,-0.2618,0.1944,-21,21,-0.2563,0.1923
0.3583,-21.3814,21.2509,-0.2610,0.1946,-21,22,-0.2563,0.2014
0.3604,-21.3094,21.2780,-0.2601,0.1948,-21,22,-0.2563,0.2014
0.3625,-21.2293,21.3121,-0.2591,0.1951,-22,23,-0.2686,0.2106
0.3646,-21.1406,21.3553,-0.2581,0.1955,-22,-4,-0.2686,-0.0366
0.3667,-21.0428,21.4080,-0.2569,0.1960,-17,27,-0.2075,0.2472
0.3688,-20.9356,21.4687,-0.2556,0.1966,-22,23,-0.2686,0.2106
0.3708,-20.8180,21.5346,-0.2541,0.1972,-22,23,-0.2686,0.2106
0.3729,-20.6894,21.6032,-0.2526,0.1978,-22,23,-0.2686,0.2106
0.3750,-20.5490,21.6724,-0.2508,0.1984,-22,23,-0.2686,0.2106
0.3771,-20.3967,21.7408,-0.2490,0.1990,-22,23,-0.2686,0.2106
0.3792,-20.2328,21.8071,-0.2470,0.1997,-22,23,-0.2686,0.2106
0.3812,-20.0580,21.8705,-0.2448,0.2002,-22,23,-0.2686,0.2106
0.3833,-19.8735,21.9306,-0.2426,0.2008,-22,23,-0.2686,0.2106
0.3854,-19.6811,21.9871,-0.2402,0.2013,-22,23,-0.2686,0.2106
0.3875,-19.4833,22.0403,-0.2378,0.2018,-22,22,-0.2686,0.2014
0.3896,-19.2833,22.0906,-0.2354,0.2022,-22,22,-0.2686,0.2014
0.3917,-19.0847,22.1383,-0.2330,0.2027,-22,23,-0.2686,0.2106
0.3937,-18.8925,22.1841,-0.2306,0.2031,-22,23,-0.2686,0.2106
0.3958,-18.7120,22.2287,-0.2284,0.2035,-23,23,-0.2808,0.2106
0.3979,-18.5500,22.2725,-0.2264,0.2039,-22,-3,-0.2686,-0.0275
0.4000,-18.4126,22.3145,-0.2248,0.2043,44,27,0.5371,0.2472
0.4021,-18.3027,22.3510,-0.2234,0.2046,-22,24,-0.2686,0.2197
0.4042,-18.2165,22.3774,-0.2224,0.2049,-23,24,-0.2808,0.2197
0.4062,-18.1469,22.3892,-0.2215,0.2050,-23,24,-0.2808,0.2197
0.4083,-18.0865,22.3825,-0.2208,0.2049,-23,24,-0.2808,0.2197
0.4104,-18.0297,22.3538,-0.2201,0.2047,-22,24,-0.2686,0.2197
0.4125,-17.9720,22.3001,-0.2194,0.2042,-22,24,-0.2686,0.2197
0.4146,-17.9102,22.2190,-0.2186,0.2034,-22,25,-0.2686,0.2289
0.4167,-17.8424,22.1086,-0.2178,0.2024,-23,25,-0.2808,0.2289
0.4188,-17.7679,21.9677,-0.2169,0.2011,-23,25,-0.2808,0.2289
0.4208,-17.6876,21.7961,-0.2159,0.1995,-22,24,-0.2686,0.2197
0.4229,-17.6035,21.5942,-0.2149,0.1977,-23,24,-0.2808,0.2197
0.4250,-17.5195,21.3633,-0.2139,0.1956,-23,25,-0.2808,0.2289
0.4271,-17.4408,21.1054,-0.2129,0.1932,-23,25,-0.2808,0.2289
0.4292,-17.3740,20.8236,-0.2121,0.1906,-23,26,-0.2808,0.2380
0.4312,-17.3277,20.5218,-0.2115,0.1879,-23,-1,-0.2808,-0.0092
0.4333,-17.3112,20.2033,-0.2113,0.1850,23,27,0.2808,0.2472
0.4354,-17.3318,19.8699,-0.2116,0.1819,-20,25,-0.2441,0.2289
0.4375,-17.3934,19.5233,-0.2123,0.1787,-17,24,-0.2075,0.2197
0.4396,-17.4969,19.1663,-0.2136,0.1755,-14,22,-0.1709,0.2014
0.4417,-17.6425,18.8029,-0.2154,0.1721,-12,21,-0.1465,0.1923
0.4437,-17.8294,18.4378,-0.2176,0.1688,-10,19,-0.1221,0.1740
0.4458,-18.0550,18.0766,-0.2204,0.1655,-11,17,-0.1343,0.1556
0.4479,-18.3150,17.7248,-0.2236,0.1623,-13,16,-0.1587,0.1465
0.4500,-18.6032,17.3879,-0.2271,0.1592,-16,15,-0.1953,0.1373
0.4521,-18.9117,17.0707,-0.2309,0.1563,-19,14,-0.2319,0.1282
0.4542,-19.2321,16.7775,-0.2348,0.1536,-21,14,-0.2563,0.1282
0.4562,-19.5557,16.5117,-0.2387,0.1512,-23,14,-0.2808,0.1282
0.4583,-19.8745,16.2759,-0.2426,0.1490,-24,15,-0.2930,0.1373
0.4604,-20.1812,16.0721,-0.2464,0.1471,-25,15,-0.3052,0.1373
0.4625,-20.4697,15.9017,-0.2499,0.1456,-25,15,-0.3052,0.1373
0.4646,-20.7355,15.7655,-0.2531,0.1443,-25,-12,-0.3052,-0.1099
0.4667,-20.9749,15.6620,-0.2560,0.1434,-17,27,-0.2075,0.2472
0.4688,-21.1851,15.5876,-0.2586,0.1427,-25,16,-0.3052,0.1465
0.4708,-21.3635,15.5377,-0.2608,0.1423,-25,16,-0.3052,0.1465
0.4729,-21.5082,15.5084,-0.2626,0.1420,-25,17,-0.3052,0.1556
0.4750,-21.6179,15.4960,-0.2639,0.1419,-25,17,-0.3052,0.1556
0.4771,-21.6927,15.4973,-0.2648,0.1419,-24,17,-0.2930,0.1556
0.4792,-21.7334,15.5094,-0.2653,0.1420,-24,17,-0.2930,0.1556
0.4813,-21.7417,15.5300,-0.2654,0.1422,-24,17,-0.2930,0.1556
0.4833,-21.7197,15.5570,-0.2651,0.1424,-24,18,-0.2930,0.1648
0.4854,-21.6706,15.5891,-0.2645,0.1427,-24,17,-0.2930,0.1556
0.4875,-21.5979,15.6253,-0.2636,0.1431,-23,17,-0.2808,0.1556
0.4896,-21.5060,15.6654,-0.2625,0.1434,-24,18,-0.2930,0.1648
0.4917,-21.3997,15.7092,-0.2612,0.1438,-24,17,-0.2930,0.1556
0.4937,-21.2844,15.7576,-0.2598,0.1443,-23,17,-0.2808,0.1556
0.4958,-21.1664,15.8115,-0.2584,0.1448,-23,18,-0.2808,0.1648
0.4979,-21.0525,15.8721,-0.2570,0.1453,-23,-10,-0.2808,-0.0916
0.5000,-20.9491,15.9389,-0.2557,0.1459,25,27,0.3052,0.2472
0.5021,-20.8596,16.0099,-0.2546,0.1466,-24,18,-0.2930,0.1648
0.5042,-20.7829,16.0825,-0.2537,0.1472,-24,17,-0.2930,0.1556
0.5062,-20.7152,16.1547,-0.2529,0.1479,-24,17,-0.2930,0.1556
0.5083,-20.6528,16.2250,-0.2521,0.1485,-23,17,-0.2808,0.1556
