time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0146,26.9390,-0.0124,0.2466,-1,27,-0.0122,0.2472
0.0021,-1.0115,24.3626,-0.0123,0.2230,-1,-1,-0.0122,-0.0092
0.0042,-1.0077,21.8246,-0.0123,0.1998,-1,-1,-0.0122,-0.0092
0.0063,-1.0028,19.3581,-0.0122,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-0.9970,16.9903,-0.0122,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-0.9899,14.7420,-0.0121,0.1350,-1,-1,-0.0122,-0.0092
0.0125,-0.9817,12.6288,-0.0120,0.1156,-1,-1,-0.0122,-0.0092
0.0146,-0.9721,10.6617,-0.0119,0.0976,-1,-1,-0.0122,-0.0092
0.0167,-0.9612,8.8475,-0.0117,0.0810,-1,-1,-0.0122,-0.0092
0.0187,-0.9487,7.1898,-0.0116,0.0658,-1,-1,-0.0122,-0.0092
0.0208,-0.9346,5.6890,-0.0114,0.0521,-1,-1,-0.0122,-0.0092
0.0229,-0.9189,4.3432,-0.0112,0.0398,-1,-1,-0.0122,-0.0092
0.0250,-0.9015,3.1485,-0.0110,0.0288,-1,-1,-0.0122,-0.0092
0.0271,-0.8825,2.0993,-0.0108,0.0192,-1,-1,-0.0122,-0.0092
0.0292,-0.8618,1.1887,-0.0105,0.0109,-1,-1,-0.0122,-0.0092
0.0312,-0.8395,0.4088,-0.0102,0.0037,-1,-28,-0.0122,-0.2563
0.0333,-0.8158,-0.2511,-0.0100,-0.0023,-1,27,-0.0122,0.2472
0.0354,-0.7906,-0.8025,-0.0097,-0.0073,-1,-1,-0.0122,-0.0092
0.0375,-0.7643,-1.2563,-0.0093,-0.0115,-1,-1,-0.0122,-0.0092
0.0396,-0.7370,-1.6218,-0.0090,-0.0148,-1,-1,-0.0122,-0.0092
0.0417,-0.7092,-1.9078,-0.0087,-0.0175,-1,-1,-0.0122,-0.0092
0.0437,-0.6812,-2.1230,-0.0083,-0.0194,-1,-1,-0.0122,-0.0092
0.0458,-0.6535,-2.2756,-0.0080,-0.0208,-1,-1,-0.0122,-0.0092
0.0479,-0.6268,-2.3737,-0.0077,-0.0217,-1,-1,-0.0122,-0.0092
0.0500,-0.6016,-2.4249,-0.0073,-0.0222,0,-1,0.0000,-0.0092
0.0521,-0.5786,-2.4365,-0.0071,-0.0223,0,0,0.0000,0.0000
0.0542,-0.5585,-2.4151,-0.0068,-0.0221,0,0,0.0000,0.0000
0.0563,-0.5418,-2.3669,-0.0066,-0.0217,-1,0,-0.0122,0.0000
0.0583,-0.5287,-2.2973,-0.0065,-0.0210,-1,1,-0.0122,0.0092
0.0604,-0.5198,-2.2109,-0.0063,-0.0202,1,0,0.0122,0.0000
0.0625,-0.5154,-2.1115,-0.0063,-0.0193,0,0,0.0000,0.0000
0.0646,-0.5156,-2.0027,-0.0063,-0.0183,0,-28,0.0000,-0.2563
0.0667,-0.5204,-1.8892,-0.0064,-0.0173,0,27,0.0000,0.2472
0.0688,-0.5297,-1.7759,-0.0065,-0.0163,0,-1,0.0000,-0.0092
0.0708,-0.5431,-1.6667,-0.0066,-0.0153,-1,-1,-0.0122,-0.0092
0.0729,-0.5602,-1.5634,-0.0068,-0.0143,0,-1,0.0000,-0.0092
0.0750,-0.5804,-1.4672,-0.0071,-0.0134,0,-2,0.0000,-0.0183
0.0771,-0.6033,-1.3792,-0.0074,-0.0126,0,-1,0.0000,-0.0092
0.0792,-0.6282,-1.3005,-0.0077,-0.0119,0,0,0.0000,0.0000
0.0813,-0.6541,-1.2321,-0.0080,-0.0113,-1,0,-0.0122,0.0000
0.0833,-0.6802,-1.1746,-0.0083,-0.0108,-1,0,-0.0122,0.0000
0.0854,-0.7053,-1.1283,-0.0086,-0.0103,0,0,0.0000,0.0000
0.0875,-0.7286,-1.0931,-0.0089,-0.0100,-2,1,-0.0244,0.0092
0.0896,-0.7492,-1.0687,-0.0091,-0.0098,-2,1,-0.0244,0.0092
0.0917,-0.7664,-1.0539,-0.0094,-0.0096,-1,0,-0.0122,0.0000
0.0938,-0.7798,-1.0474,-0.0095,-0.0096,-1,-1,-0.0122,-0.0092
0.0958,-0.7890,-1.0473,-0.0096,-0.0096,-1,-1,-0.0122,-0.0092
0.0979,-0.7938,-1.0523,-0.0097,-0.0096,-1,-29,-0.0122,-0.2655
0.1000,-0.7941,-1.0624,-0.0097,-0.0097,-1,27,-0.0122,0.2472
