time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0179,26.9304,-0.0124,0.2466,-1,27,-0.0122,0.2472
0.0021,-1.0430,24.3518,-0.0127,0.2229,-1,-1,-0.0122,-0.0092
0.0042,-1.0723,21.8113,-0.0131,0.1997,-1,-1,-0.0122,-0.0092
0.0063,-1.1063,19.3421,-0.0135,0.1771,-1,-1,-0.0122,-0.0092
0.0083,-1.1452,16.9713,-0.0140,0.1554,-1,-1,-0.0122,-0.0092
0.0104,-1.1892,14.7198,-0.0145,0.1348,-1,-1,-0.0122,-0.0092
0.0125,-1.2386,12.6031,-0.0151,0.1154,-1,-1,-0.0122,-0.0092
0.0146,-1.2936,10.6323,-0.0158,0.0973,-1,-1,-0.0122,-0.0092
0.0167,-1.3543,8.8143,-0.0165,0.0807,-1,-1,-0.0122,-0.0092
0.0187,-1.4205,7.1526,-0.0173,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-1.4924,5.6477,-0.0182,0.0517,-1,-1,-0.0122,-0.0092
0.0229,-1.5695,4.2977,-0.0192,0.0393,-1,-1,-0.0122,-0.0092
0.0250,-1.6516,3.0987,-0.0202,0.0284,-1,-1,-0.0122,-0.0092
0.0271,-1.7381,2.0454,-0.0212,0.0187,-1,-1,-0.0122,-0.0092
0.0292,-1.8284,1.1309,-0.0223,0.0104,-1,-1,-0.0122,-0.0092
0.0312,-1.9213,0.3473,-0.0235,0.0032,-1,-28,-0.0122,-0.2563
0.0333,-2.0158,-0.3158,-0.0246,-0.0029,-4,27,-0.0488,0.2472
0.0354,-2.1108,-0.8698,-0.0258,-0.0080,-3,-1,-0.0366,-0.0092
0.0375,-2.2052,-1.3256,-0.0269,-0.0121,-3,-1,-0.0366,-0.0092
0.0396,-2.2985,-1.6921,-0.0281,-0.0155,-4,-1,-0.0488,-0.0092
0.0417,-2.3905,-1.9781,-0.0292,-0.0181,-3,-2,-0.0366,-0.0183
0.0437,-2.4810,-2.1920,-0.0303,-0.0201,-2,-1,-0.0244,-0.0092
0.0458,-2.5702,-2.3420,-0.0314,-0.0214,-4,-1,-0.0488,-0.0092
0.0479,-2.6586,-2.4363,-0.0325,-0.0223,-2,-1,-0.0244,-0.0092
