time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0544,26.9605,-0.0129,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0622,24.3642,-0.0130,0.2231,-1,-1,-0.0122,-0.0092
0.0042,-1.0705,21.8022,-0.0131,0.1996,-1,-1,-0.0122,-0.0092
0.0063,-1.0791,19.3073,-0.0132,0.1768,-1,-1,-0.0122,-0.0092
0.0083,-1.0880,16.9062,-0.0133,0.1548,-1,-1,-0.0122,-0.0092
0.0104,-1.0970,14.6195,-0.0134,0.1338,-1,-1,-0.0122,-0.0092
0.0125,-1.1060,12.4624,-0.0135,0.1141,-1,-1,-0.0122,-0.0092
0.0146,-1.1148,10.4456,-0.0136,0.0956,-1,-1,-0.0122,-0.0092
0.0167,-1.1233,8.5757,-0.0137,0.0785,-1,-1,-0.0122,-0.0092
0.0187,-1.1312,6.8561,-0.0138,0.0628,-1,-1,-0.0122,-0.0092
0.0208,-1.1382,5.2870,-0.0139,0.0484,-1,-1,-0.0122,-0.0092
0.0229,-1.1440,3.8666,-0.0140,0.0354,-1,-1,-0.0122,-0.0092
0.0250,-1.1484,2.5911,-0.0140,0.0237,-1,-1,-0.0122,-0.0092
0.0271,-1.1507,1.4552,-0.0140,0.0133,-1,-1,-0.0122,-0.0092
0.0292,-1.1508,0.4526,-0.0140,0.0041,-1,-1,-0.0122,-0.0092
0.0312,-1.1480,-0.4244,-0.0140,-0.0039,-1,-28,-0.0122,-0.2563
0.0333,-1.1418,-1.1853,-0.0139,-0.0109,-1,27,-0.0122,0.2472
0.0354,-1.1317,-1.8407,-0.0138,-0.0169,-1,-3,-0.0122,-0.0275
0.0375,-1.1171,-2.4003,-0.0136,-0.0220,-2,-3,-0.0244,-0.0275
0.0396,-1.0974,-2.8724,-0.0134,-0.0263,-1,-2,-0.0122,-0.0183
0.0417,-1.0722,-3.2650,-0.0131,-0.0299,-2,-3,-0.0244,-0.0275
0.0437,-1.0412,-3.5856,-0.0127,-0.0328,-2,-2,-0.0244,-0.0183
0.0458,-1.0041,-3.8420,-0.0123,-0.0352,-2,-3,-0.0244,-0.0275
0.0479,-0.9613,-4.0413,-0.0117,-0.0370,-2,-3,-0.0244,-0.0275
0.0500,-0.9130,-4.1904,-0.0111,-0.0384,-1,-2,-0.0122,-0.0183
0.0521,-0.8600,-4.2960,-0.0105,-0.0393,-1,-2,-0.0122,-0.0183
0.0542,-0.8030,-4.3640,-0.0098,-0.0400,-1,-3,-0.0122,-0.0275
0.0563,-0.7427,-4.3999,-0.0091,-0.0403,-1,-3,-0.0122,-0.0275
0.0583,-0.6802,-4.4084,-0.0083,-0.0404,-1,-3,-0.0122,-0.0275
0.0604,-0.6163,-4.3943,-0.0075,-0.0402,-1,-2,-0.0122,-0.0183
0.0625,-0.5521,-4.3614,-0.0067,-0.0399,-1,-3,-0.0122,-0.0275
0.0646,-0.4887,-4.3137,-0.0060,-0.0395,-1,-29,-0.0122,-0.2655
0.0667,-0.4274,-4.2561,-0.0052,-0.0390,2,27,0.0244,0.2472
0.0688,-0.3694,-4.1937,-0.0045,-0.0384,-2,-4,-0.0244,-0.0366
0.0708,-0.3157,-4.1299,-0.0039,-0.0378,-1,-3,-0.0122,-0.0275
0.0729,-0.2675,-4.0663,-0.0033,-0.0372,-1,-4,-0.0122,-0.0366
0.0750,-0.2263,-4.0036,-0.0028,-0.0367,-1,-3,-0.0122,-0.0275
0.0771,-0.1935,-3.9423,-0.0024,-0.0361,-1,-4,-0.0122,-0.0366
0.0792,-0.1712,-3.8828,-0.0021,-0.0355,-2,-3,-0.0244,-0.0275
0.0813,-0.1615,-3.8255,-0.0020,-0.0350,-2,-3,-0.0244,-0.0275
0.0833,-0.1670,-3.7705,-0.0020,-0.0345,-2,-4,-0.0244,-0.0366
0.0854,-0.1910,-3.7176,-0.0023,-0.0340,-1,-4,-0.0122,-0.0366
0.0875,-0.2369,-3.6669,-0.0029,-0.0336,-1,-3,-0.0122,-0.0275
0.0896,-0.3087,-3.6182,-0.0038,-0.0331,-1,-3,-0.0122,-0.0275
0.0917,-0.4105,-3.5714,-0.0050,-0.0327,-1,-3,-0.0122,-0.0275
0.0938,-0.5468,-3.5260,-0.0067,-0.0323,-1,-3,-0.0122,-0.0275
0.0958,-0.7221,-3.4816,-0.0088,-0.0319,-1,-3,-0.0122,-0.0275
0.0979,-0.9409,-3.4379,-0.0115,-0.0315,-1,-29,-0.0122,-0.2655
0.1000,-1.2081,-3.3959,-0.0147,-0.0311,0,27,0.0000,0.2472
0.1021,-1.5283,-3.3571,-0.0187,-0.0307,-2,-4,-0.0244,-0.0366
0.1042,-1.9060,-3.3218,-0.0233,-0.0304,-2,-4,-0.0244,-0.0366
0.1062,-2.3459,-3.2885,-0.0286,-0.0301,-2,-4,-0.0244,-0.0366
0.1083,-2.8524,-3.2551,-0.0348,-0.0298,-3,-4,-0.0366,-0.0366
0.1104,-3.4301,-3.2202,-0.0419,-0.0295,-2,-4,-0.0244,-0.0366
0.1125,-4.0834,-3.1822,-0.0498,-0.0291,-2,-4,-0.0244,-0.0366
0.1146,-4.8162,-3.1398,-0.0588,-0.0287,-3,-3,-0.0366,-0.0275
0.1167,-5.6320,-3.0921,-0.0688,-0.0283,-3,-3,-0.0366,-0.0275
0.1187,-6.5337,-3.0381,-0.0798,-0.0278,-2,-4,-0.0244,-0.0366
0.1208,-7.5233,-2.9766,-0.0918,-0.0273,-2,-3,-0.0244,-0.0275
0.1229,-8.6014,-2.9070,-0.1050,-0.0266,-2,-3,-0.0244,-0.0275
0.1250,-9.7670,-2.8285,-0.1192,-0.0259,-2,-3,-0.0244,-0.0275
0.1271,-11.0173,-2.7402,-0.1345,-0.0251,-2,-2,-0.0244,-0.0183
0.1292,-12.3471,-2.6416,-0.1507,-0.0242,-3,-3,-0.0366,-0.0275
0.1313,-13.7485,-2.5321,-0.1678,-0.0232,-3,-29,-0.0366,-0.2655
