time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9848,26.7531,-0.0120,0.2449,-1,27,-0.0122,0.2472
0.0021,-0.9776,24.1120,-0.0119,0.2208,-1,-1,-0.0122,-0.0092
0.0042,-0.9693,21.5009,-0.0118,0.1968,-1,-1,-0.0122,-0.0092
0.0063,-0.9600,18.9527,-0.0117,0.1735,-1,-1,-0.0122,-0.0092
0.0083,-0.9495,16.4940,-0.0116,0.1510,-1,-1,-0.0122,-0.0092
0.0104,-0.9378,14.1457,-0.0114,0.1295,-1,-1,-0.0122,-0.0092
0.0125,-0.9249,11.9235,-0.0113,0.1092,-1,-1,-0.0122,-0.0092
0.0146,-0.9108,9.8385,-0.0111,0.0901,-1,-1,-0.0122,-0.0092
0.0167,-0.8955,7.8981,-0.0109,0.0723,-1,-1,-0.0122,-0.0092
0.0187,-0.8790,6.1062,-0.0107,0.0559,-1,-1,-0.0122,-0.0092
0.0208,-0.8616,4.4644,-0.0105,0.0409,-1,-1,-0.0122,-0.0092
0.0229,-0.8431,2.9720,-0.0103,0.0272,-1,-1,-0.0122,-0.0092
0.0250,-0.8239,1.6267,-0.0101,0.0149,-1,-1,-0.0122,-0.0092
0.0271,-0.8041,0.4250,-0.0098,0.0039,-1,-1,-0.0122,-0.0092
0.0292,-0.7839,-0.6375,-0.0096,-0.0058,-1,-1,-0.0122,-0.0092
0.0312,-0.7637,-1.5659,-0.0093,-0.0143,-1,-28,-0.0122,-0.2563
0.0333,-0.7438,-2.3671,-0.0091,-0.0217,2,27,0.0244,0.2472
0.0354,-0.7244,-3.0487,-0.0088,-0.0279,2,-2,0.0244,-0.0183
0.0375,-0.7049,-3.6175,-0.0086,-0.0331,-2,-28,-0.0244,-0.2563
0.0396,-0.6849,-4.0802,-0.0084,-0.0374,-2,-7,-0.0244,-0.0641
