time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9719,26.9697,-0.0119,0.2469,-1,27,-0.0122,0.2472
0.0021,-0.9648,24.4039,-0.0118,0.2234,-1,-1,-0.0122,-0.0092
0.0042,-0.9569,21.8779,-0.0117,0.2003,-1,-1,-0.0122,-0.0092
0.0063,-0.9482,19.4250,-0.0116,0.1778,-1,-1,-0.0122,-0.0092
0.0083,-0.9387,17.0721,-0.0115,0.1563,-1,-1,-0.0122,-0.0092
0.0104,-0.9284,14.8402,-0.0113,0.1359,-1,-1,-0.0122,-0.0092
0.0125,-0.9175,12.7449,-0.0112,0.1167,-1,-1,-0.0122,-0.0092
0.0146,-0.9058,10.7971,-0.0111,0.0989,-1,-1,-0.0122,-0.0092
0.0167,-0.8935,9.0038,-0.0109,0.0824,-1,-1,-0.0122,-0.0092
0.0187,-0.8808,7.3681,-0.0108,0.0675,-1,-1,-0.0122,-0.0092
0.0208,-0.8677,5.8905,-0.0106,0.0539,-1,-1,-0.0122,-0.0092
0.0229,-0.8544,4.5687,-0.0104,0.0418,-1,-1,-0.0122,-0.0092
0.0250,-0.8412,3.3987,-0.0103,0.0311,-1,-1,-0.0122,-0.0092
0.0271,-0.8283,2.3745,-0.0101,0.0217,-1,-1,-0.0122,-0.0092
0.0292,-0.8160,1.4889,-0.0100,0.0136,-1,-1,-0.0122,-0.0092
0.0312,-0.8046,0.7332,-0.0098,0.0067,-1,-28,-0.0122,-0.2563
0.0333,-0.7947,0.0965,-0.0097,0.0009,-1,27,-0.0122,0.2472
0.0354,-0.7865,-0.4335,-0.0096,-0.0040,0,1,0.0000,0.0092
0.0375,-0.7806,-0.8683,-0.0095,-0.0079,0,0,0.0000,0.0000
0.0396,-0.7772,-1.2177,-0.0095,-0.0111,0,0,0.0000,0.0000
0.0417,-0.7765,-1.4904,-0.0095,-0.0136,0,0,0.0000,0.0000
0.0437,-0.7781,-1.6950,-0.0095,-0.0155,-1,0,-0.0122,0.0000
0.0458,-0.7819,-1.8397,-0.0095,-0.0168,0,0,0.0000,0.0000
0.0479,-0.7874,-1.9320,-0.0096,-0.0177,-1,0,-0.0122,0.0000
0.0500,-0.7942,-1.9791,-0.0097,-0.0181,-1,0,-0.0122,0.0000
0.0521,-0.8018,-1.9874,-0.0098,-0.0182,-1,0,-0.0122,0.0000
0.0542,-0.8097,-1.9628,-0.0099,-0.0180,-1,0,-0.0122,0.0000
0.0563,-0.8176,-1.9108,-0.0100,-0.0175,-1,0,-0.0122,0.0000
0.0583,-0.8251,-1.8361,-0.0101,-0.0168,-1,0,-0.0122,0.0000
0.0604,-0.8320,-1.7429,-0.0102,-0.0160,-1,0,-0.0122,0.0000
0.0625,-0.8380,-1.6349,-0.0102,-0.0150,-1,-1,-0.0122,-0.0092
0.0646,-0.8431,-1.5160,-0.0103,-0.0139,-1,-28,-0.0122,-0.2563
0.0667,-0.8470,-1.3909,-0.0103,-0.0127,-1,27,-0.0122,0.2472
0.0688,-0.8498,-1.2655,-0.0104,-0.0116,-1,1,-0.0122,0.0092
0.0708,-0.8513,-1.1440,-0.0104,-0.0105,-1,1,-0.0122,0.0092
0.0729,-0.8515,-1.0287,-0.0104,-0.0094,0,0,0.0000,0.0000
0.0750,-0.8505,-0.9208,-0.0104,-0.0084,-1,0,-0.0122,0.0000
0.0771,-0.8482,-0.8211,-0.0104,-0.0075,-1,0,-0.0122,0.0000
0.0792,-0.8444,-0.7302,-0.0103,-0.0067,-1,0,-0.0122,0.0000
0.0813,-0.8389,-0.6483,-0.0102,-0.0059,-1,0,-0.0122,0.0000
0.0833,-0.8319,-0.5755,-0.0102,-0.0053,-1,0,-0.0122,0.0000
0.0854,-0.8232,-0.5118,-0.0100,-0.0047,-1,0,-0.0122,0.0000
0.0875,-0.8128,-0.4567,-0.0099,-0.0042,-1,0,-0.0122,0.0000
0.0896,-0.8010,-0.4099,-0.0098,-0.0038,-1,0,-0.0122,0.0000
0.0917,-0.7878,-0.3708,-0.0096,-0.0034,-1,0,-0.0122,0.0000
0.0938,-0.7735,-0.3387,-0.0094,-0.0031,-1,0,-0.0122,0.0000
0.0958,-0.7583,-0.3127,-0.0093,-0.0029,-1,0,-0.0122,0.0000
0.0979,-0.7425,-0.2925,-0.0091,-0.0027,-1,-28,-0.0122,-0.2563
0.1000,-0.7266,-0.2792,-0.0089,-0.0026,0,27,0.0000,0.2472
0.1021,-0.7110,-0.2749,-0.0087,-0.0025,0,1,0.0000,0.0092
0.1042,-0.6958,-0.2804,-0.0085,-0.0026,0,0,0.0000,0.0000
0.1062,-0.6812,-0.2953,-0.0083,-0.0027,-1,0,-0.0122,0.0000
0.1083,-0.6671,-0.3181,-0.0081,-0.0029,-1,0,-0.0122,0.0000
0.1104,-0.6536,-0.3474,-0.0080,-0.0032,-1,0,-0.0122,0.0000
0.1125,-0.6406,-0.3817,-0.0078,-0.0035,-1,0,-0.0122,0.0000
0.1146,-0.6283,-0.4194,-0.0077,-0.0038,0,-1,0.0000,-0.0092
0.1167,-0.6168,-0.4588,-0.0075,-0.0042,-1,-1,-0.0122,-0.0092
0.1187,-0.6064,-0.4984,-0.0074,-0.0046,-1,-1,-0.0122,-0.0092
0.1208,-0.5971,-0.5369,-0.0073,-0.0049,0,-1,0.0000,-0.0092
0.1229,-0.5893,-0.5728,-0.0072,-0.0052,-1,-1,-0.0122,-0.0092
0.1250,-0.5831,-0.6051,-0.0071,-0.0055,0,-1,0.0000,-0.0092
0.1271,-0.5787,-0.6328,-0.0071,-0.0058,-1,-1,-0.0122,-0.0092
0.1292,-0.5762,-0.6550,-0.0070,-0.0060,0,-2,0.0000,-0.0183
0.1313,-0.5757,-0.6716,-0.0070,-0.0061,-1,-28,-0.0122,-0.2563
0.1333,-0.5774,-0.6841,-0.0070,-0.0063,0,27,0.0000,0.2472
0.1354,-0.5814,-0.6949,-0.0071,-0.0064,0,0,0.0000,0.0000
0.1375,-0.5875,-0.7057,-0.0072,-0.0065,0,-1,0.0000,-0.0092
0.1396,-0.5956,-0.7164,-0.0073,-0.0066,-1,0,-0.0122,0.0000
0.1417,-0.6054,-0.7262,-0.0074,-0.0066,0,-1,0.0000,-0.0092
0.1437,-0.6166,-0.7345,-0.0075,-0.0067,-1,-1,-0.0122,-0.0092
0.1458,-0.6289,-0.7406,-0.0077,-0.0068,-1,-1,-0.0122,-0.0092
0.1479,-0.6420,-0.7438,-0.0078,-0.0068,-1,-1,-0.0122,-0.0092
0.1500,-0.6557,-0.7435,-0.0080,-0.0068,-1,-1,-0.0122,-0.0092
0.1521,-0.6699,-0.7392,-0.0082,-0.0068,-1,-1,-0.0122,-0.0092
0.1542,-0.6846,-0.7305,-0.0084,-0.0067,-1,-1,-0.0122,-0.0092
0.1562,-0.6998,-0.7172,-0.0085,-0.0066,0,-1,0.0000,-0.0092
0.1583,-0.7157,-0.6988,-0.0087,-0.0064,0,-1,0.0000,-0.0092
0.1604,-0.7323,-0.6752,-0.0089,-0.0062,-1,-1,-0.0122,-0.0092
0.1625,-0.7494,-0.6464,-0.0091,-0.0059,-1,-1,-0.0122,-0.0092
0.1646,-0.7669,-0.6129,-0.0094,-0.0056,-1,-28,-0.0122,-0.2563
0.1667,-0.7847,-0.5767,-0.0096,-0.0053,-1,27,-0.0122,0.2472
0.1688,-0.8029,-0.5409,-0.0098,-0.0050,0,0,0.0000,0.0000
0.1708,-0.8213,-0.5076,-0.0100,-0.0046,0,0,0.0000,0.0000
0.1729,-0.8398,-0.4772,-0.0103,-0.0044,-1,0,-0.0122,0.0000
0.1750,-0.8582,-0.4494,-0.0105,-0.0041,-1,0,-0.0122,0.0000
0.1771,-0.8760,-0.4239,-0.0107,-0.0039,-1,0,-0.0122,0.0000
0.1792,-0.8928,-0.4000,-0.0109,-0.0037,-1,0,-0.0122,0.0000
0.1812,-0.9086,-0.3772,-0.0111,-0.0035,-1,0,-0.0122,0.0000
0.1833,-0.9228,-0.3547,-0.0113,-0.0032,-1,-1,-0.0122,-0.0092
0.1854,-0.9355,-0.3317,-0.0114,-0.0030,-1,-1,-0.0122,-0.0092
0.1875,-0.9462,-0.3076,-0.0116,-0.0028,-1,-1,-0.0122,-0.0092
0.1896,-0.9549,-0.2818,-0.0117,-0.0026,-1,-1,-0.0122,-0.0092
0.1917,-0.9613,-0.2541,-0.0117,-0.0023,-1,-1,-0.0122,-0.0092
0.1938,-0.9653,-0.2244,-0.0118,-0.0021,-1,-1,-0.0122,-0.0092
0.1958,-0.9668,-0.1928,-0.0118,-0.0018,-1,0,-0.0122,0.0000
0.1979,-0.9656,-0.1601,-0.0118,-0.0015,-1,-28,-0.0122,-0.2563
0.2000,-0.9616,-0.1287,-0.0117,-0.0012,-1,27,-0.0122,0.2472
0.2021,-0.9547,-0.1020,-0.0117,-0.0009,-1,1,-0.0122,0.0092
0.2042,-0.9447,-0.0824,-0.0115,-0.0008,-1,1,-0.0122,0.0092
0.2062,-0.9316,-0.0706,-0.0114,-0.0006,-1,1,-0.0122,0.0092
0.2083,-0.9153,-0.0665,-0.0112,-0.0006,-1,1,-0.0122,0.0092
0.2104,-0.8957,-0.0696,-0.0109,-0.0006,-1,0,-0.0122,0.0000
0.2125,-0.8729,-0.0793,-0.0107,-0.0007,-1,0,-0.0122,0.0000
0.2146,-0.8468,-0.0949,-0.0103,-0.0009,-1,1,-0.0122,0.0092
0.2167,-0.8175,-0.1154,-0.0100,-0.0011,-1,0,-0.0122,0.0000
0.2188,-0.7850,-0.1398,-0.0096,-0.0013,-1,0,-0.0122,0.0000
0.2208,-0.7495,-0.1670,-0.0091,-0.0015,-1,0,-0.0122,0.0000
0.2229,-0.7112,-0.1957,-0.0087,-0.0018,-1,-1,-0.0122,-0.0092
0.2250,-0.6703,-0.2249,-0.0082,-0.0021,0,-1,0.0000,-0.0092
0.2271,-0.6272,-0.2535,-0.0077,-0.0023,-1,-1,-0.0122,-0.0092
0.2292,-0.5821,-0.2808,-0.0071,-0.0026,-1,-1,-0.0122,-0.0092
0.2312,-0.5353,-0.3067,-0.0065,-0.0028,-1,-28,-0.0122,-0.2563
0.2333,-0.4871,-0.3328,-0.0059,-0.0030,0,27,0.0000,0.2472
0.2354,-0.4381,-0.3618,-0.0053,-0.0033,0,1,0.0000,0.0092
0.2375,-0.3885,-0.3954,-0.0047,-0.0036,0,0,0.0000,0.0000
0.2396,-0.3386,-0.4335,-0.0041,-0.0040,0,0,0.0000,0.0000
0.2417,-0.2887,-0.4754,-0.0035,-0.0044,0,0,0.0000,0.0000
0.2437,-0.2387,-0.5202,-0.0029,-0.0048,0,0,0.0000,0.0000
0.2458,-0.1886,-0.5668,-0.0023,-0.0052,0,-1,0.0000,-0.0092
0.2479,-0.1383,-0.6142,-0.0017,-0.0056,0,-1,0.0000,-0.0092
0.2500,-0.0877,-0.6613,-0.0011,-0.0061,0,-1,0.0000,-0.0092
0.2521,-0.0365,-0.7072,-0.0004,-0.0065,0,-1,0.0000,-0.0092
0.2542,0.0155,-0.7511,0.0002,-0.0069,0,-1,0.0000,-0.0092
0.2562,0.0684,-0.7921,0.0008,-0.0073,0,-1,0.0000,-0.0092
0.2583,0.1227,-0.8296,0.0015,-0.0076,0,-1,0.0000,-0.0092
0.2604,0.1784,-0.8630,0.0022,-0.0079,0,-2,0.0000,-0.0183
0.2625,0.2357,-0.8919,0.0029,-0.0082,0,-2,0.0000,-0.0183
0.2646,0.2948,-0.9164,0.0036,-0.0084,0,-29,0.0000,-0.2655
0.2667,0.3557,-0.9387,0.0043,-0.0086,1,27,0.0122,0.2472
0.2687,0.4185,-0.9620,0.0051,-0.0088,0,0,0.0000,0.0000
0.2708,0.4833,-0.9882,0.0059,-0.0090,1,0,0.0122,0.0000
0.2729,0.5502,-1.0179,0.0067,-0.0093,0,0,0.0000,0.0000
0.2750,0.6192,-1.0505,0.0076,-0.0096,0,-1,0.0000,-0.0092
0.2771,0.6904,-1.0854,0.0084,-0.0099,0,-1,0.0000,-0.0092
0.2792,0.7636,-1.1219,0.0093,-0.0103,0,-1,0.0000,-0.0092
0.2812,0.8384,-1.1591,0.0102,-0.0106,1,-1,0.0122,-0.0092
0.2833,0.9145,-1.1964,0.0112,-0.0110,1,-1,0.0122,-0.0092
0.2854,0.9912,-1.2327,0.0121,-0.0113,1,-1,0.0122,-0.0092
0.2875,1.0680,-1.2672,0.0130,-0.0116,1,-1,0.0122,-0.0092
0.2896,1.1445,-1.2989,0.0140,-0.0119,1,-2,0.0122,-0.0183
0.2917,1.2200,-1.3269,0.0149,-0.0121,1,-2,0.0122,-0.0183
0.2938,1.2940,-1.3502,0.0158,-0.0124,2,-2,0.0244,-0.0183
0.2958,1.3661,-1.3683,0.0167,-0.0125,2,-2,0.0244,-0.0183
0.2979,1.4357,-1.3811,0.0175,-0.0126,2,-29,0.0244,-0.2655
0.3000,1.5026,-1.3904,0.0183,-0.0127,1,27,0.0122,0.2472
0.3021,1.5666,-1.3988,0.0191,-0.0128,2,-1,0.0244,-0.0092
0.3042,1.6276,-1.4078,0.0199,-0.0129,1,-1,0.0122,-0.0092
0.3063,1.6855,-1.4174,0.0206,-0.0130,2,-1,0.0244,-0.0092
