time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9330,26.9341,-0.0114,0.2466,-1,27,-0.0122,0.2472
0.0021,-0.8913,24.3418,-0.0109,0.2229,-1,-1,-0.0122,-0.0092
0.0042,-0.8432,21.7851,-0.0103,0.1994,-1,-1,-0.0122,-0.0092
0.0063,-0.7883,19.2970,-0.0096,0.1767,-1,-1,-0.0122,-0.0092
0.0083,-0.7262,16.9041,-0.0089,0.1548,-1,-1,-0.0122,-0.0092
0.0104,-0.6566,14.6274,-0.0080,0.1339,-1,-1,-0.0122,-0.0092
0.0125,-0.5793,12.4821,-0.0071,0.1143,-1,-1,-0.0122,-0.0092
0.0146,-0.4942,10.4792,-0.0060,0.0959,-1,-1,-0.0122,-0.0092
0.0167,-0.4014,8.6254,-0.0049,0.0790,-1,-1,-0.0122,-0.0092
0.0187,-0.3010,6.9241,-0.0037,0.0634,-1,-1,-0.0122,-0.0092
0.0208,-0.1933,5.3760,-0.0024,0.0492,-1,-1,-0.0122,-0.0092
0.0229,-0.0790,3.9790,-0.0010,0.0364,-1,-1,-0.0122,-0.0092
0.0250,0.0412,2.7296,0.0005,0.0250,-1,-1,-0.0122,-0.0092
0.0271,0.1663,1.6225,0.0020,0.0149,-1,-1,-0.0122,-0.0092
0.0292,0.2948,0.6513,0.0036,0.0060,-1,-1,-0.0122,-0.0092
0.0312,0.4251,-0.1915,0.0052,-0.0018,-1,-28,-0.0122,-0.2563
0.0333,0.5549,-0.9157,0.0068,-0.0084,0,27,0.0000,0.2472
0.0354,0.6821,-1.5320,0.0083,-0.0140,0,-2,0.0000,-0.0183
0.0375,0.8037,-2.0503,0.0098,-0.0188,0,-2,0.0000,-0.0183
0.0396,0.9171,-2.4789,0.0112,-0.0227,0,-2,0.0000,-0.0183
0.0417,1.0189,-2.8256,0.0124,-0.0259,-1,-2,-0.0122,-0.0183
0.0437,1.1058,-3.0981,0.0135,-0.0284,0,-2,0.0000,-0.0183
0.0458,1.1739,-3.3038,0.0143,-0.0302,0,-2,0.0000,-0.0183
0.0479,1.2188,-3.4498,0.0149,-0.0316,0,-1,0.0000,-0.0092
0.0500,1.2359,-3.5428,0.0151,-0.0324,0,-1,0.0000,-0.0092
0.0521,1.2202,-3.5887,0.0149,-0.0329,0,-1,0.0000,-0.0092
0.0542,1.1663,-3.5929,0.0142,-0.0329,0,-2,0.0000,-0.0183
0.0563,1.0685,-3.5601,0.0130,-0.0326,0,-2,0.0000,-0.0183
0.0583,0.9207,-3.4942,0.0112,-0.0320,0,-2,0.0000,-0.0183
0.0604,0.7166,-3.3990,0.0087,-0.0311,0,-2,0.0000,-0.0183
0.0625,0.4495,-3.2775,0.0055,-0.0300,0,-2,0.0000,-0.0183
0.0646,0.1126,-3.1331,0.0014,-0.0287,0,-28,0.0000,-0.2563
0.0667,-0.3011,-2.9699,-0.0037,-0.0272,1,27,0.0122,0.2472
0.0688,-0.7984,-2.7926,-0.0097,-0.0256,1,-2,0.0122,-0.0183
0.0708,-1.3859,-2.6044,-0.0169,-0.0238,1,-2,0.0122,-0.0183
0.0729,-2.0696,-2.4064,-0.0253,-0.0220,1,-2,0.0122,-0.0183
0.0750,-2.8548,-2.1991,-0.0348,-0.0201,1,-2,0.0122,-0.0183
0.0771,-3.7461,-1.9828,-0.0457,-0.0182,2,-2,0.0244,-0.0183
0.0792,-4.7463,-1.7578,-0.0579,-0.0161,2,-2,0.0244,-0.0183
0.0813,-5.8572,-1.5245,-0.0715,-0.0140,1,-2,0.0122,-0.0183
0.0833,-7.0783,-1.2832,-0.0864,-0.0117,1,-1,0.0122,-0.0092
0.0854,-8.4072,-1.0344,-0.1026,-0.0095,2,-2,0.0244,-0.0183
0.0875,-9.8388,-0.7785,-0.1201,-0.0071,2,-2,0.0244,-0.0183
0.0896,-11.3650,-0.5163,-0.1387,-0.0047,1,-2,0.0122,-0.0183
0.0917,-12.9746,-0.2490,-0.1584,-0.0023,0,-1,0.0000,-0.0092
0.0938,-14.6524,0.0222,-0.1789,0.0002,-2,-1,-0.0244,-0.0092
0.0958,-16.3799,0.2955,-0.1999,0.0027,-6,-1,-0.0732,-0.0092
0.0979,-18.1348,0.5682,-0.2214,0.0052,-14,-27,-0.1709,-0.2472
0.1000,-19.8924,0.8362,-0.2428,0.0077,-20,27,-0.2441,0.2472
0.1021,-21.6266,1.0939,-0.2640,0.0100,-31,1,-0.3784,0.0092
0.1042,-23.3120,1.3366,-0.2846,0.0122,-40,2,-0.4883,0.0183
0.1062,-24.9255,1.5609,-0.3043,0.0143,-44,3,-0.5371,0.0275
0.1083,-26.4486,1.7645,-0.3229,0.0162,-44,4,-0.5371,0.0366
0.1104,-27.8674,1.9453,-0.3402,0.0178,-42,4,-0.5127,0.0366
0.1125,-29.1734,2.1015,-0.3561,0.0192,-41,4,-0.5005,0.0366
0.1146,-30.3621,2.2323,-0.3706,0.0204,-39,5,-0.4761,0.0458
0.1167,-31.4325,2.3374,-0.3837,0.0214,-38,5,-0.4639,0.0458
0.1187,-32.3862,2.4173,-0.3953,0.0221,-37,5,-0.4517,0.0458
0.1208,-33.2268,2.4730,-0.4056,0.0226,-36,4,-0.4395,0.0366
0.1229,-33.9593,2.5066,-0.4145,0.0229,-36,4,-0.4395,0.0366
0.1250,-34.5898,2.5202,-0.4222,0.0231,-36,3,-0.4395,0.0275
0.1271,-35.1247,2.5169,-0.4288,0.0230,-36,3,-0.4395,0.0275
0.1292,-35.5711,2.4994,-0.4342,0.0229,-36,3,-0.4395,0.0275
0.1313,-35.9364,2.4704,-0.4387,0.0226,-36,-25,-0.4395,-0.2289
0.1333,-36.2278,2.4312,-0.4422,0.0223,-35,27,-0.4272,0.2472
0.1354,-36.4529,2.3817,-0.4450,0.0218,-35,1,-0.4272,0.0092
0.1375,-36.6186,2.3224,-0.4470,0.0213,-36,2,-0.4395,0.0183
0.1396,-36.7319,2.2550,-0.4484,0.0206,-36,2,-0.4395,0.0183
0.1417,-36.7992,2.1815,-0.4492,0.0200,-36,2,-0.4395,0.0183
0.1437,-36.8267,2.1038,-0.4495,0.0193,-35,2,-0.4272,0.0183
0.1458,-36.8206,2.0237,-0.4495,0.0185,-35,2,-0.4272,0.0183
0.1479,-36.7863,1.9429,-0.4491,0.0178,-35,1,-0.4272,0.0092
0.1500,-36.7288,1.8631,-0.4483,0.0171,-35,1,-0.4272,0.0092
0.1521,-36.6526,1.7859,-0.4474,0.0164,-35,1,-0.4272,0.0092
0.1542,-36.5617,1.7125,-0.4463,0.0157,-35,1,-0.4272,0.0092
0.1562,-36.4595,1.6439,-0.4451,0.0151,-35,1,-0.4272,0.0092
0.1583,-36.3492,1.5809,-0.4437,0.0145,-36,1,-0.4395,0.0092
0.1604,-36.2334,1.5241,-0.4423,0.0140,-35,1,-0.4272,0.0092
0.1625,-36.1145,1.4741,-0.4409,0.0135,-35,1,-0.4272,0.0092
0.1646,-35.9946,1.4305,-0.4394,0.0131,-35,-26,-0.4272,-0.2380
0.1667,-35.8756,1.3916,-0.4379,0.0127,-34,27,-0.4150,0.2472
0.1688,-35.7589,1.3542,-0.4365,0.0124,-34,1,-0.4150,0.0092
0.1708,-35.6453,1.3161,-0.4351,0.0120,-35,1,-0.4272,0.0092
0.1729,-35.5354,1.2763,-0.4338,0.0117,-35,2,-0.4272,0.0183
0.1750,-35.4296,1.2344,-0.4325,0.0113,-35,2,-0.4272,0.0183
0.1771,-35.3279,1.1899,-0.4312,0.0109,-35,2,-0.4272,0.0183
0.1792,-35.2302,1.1428,-0.4301,0.0105,-35,2,-0.4272,0.0183
0.1812,-35.1365,1.0931,-0.4289,0.0100,-35,1,-0.4272,0.0092
0.1833,-35.0465,1.0412,-0.4278,0.0095,-35,2,-0.4272,0.0183
0.1854,-34.9600,0.9873,-0.4268,0.0090,-35,2,-0.4272,0.0183
0.1875,-34.8767,0.9321,-0.4257,0.0085,-35,2,-0.4272,0.0183
0.1896,-34.7964,0.8765,-0.4248,0.0080,-35,1,-0.4272,0.0092
0.1917,-34.7188,0.8216,-0.4238,0.0075,-35,1,-0.4272,0.0092
0.1938,-34.6439,0.7687,-0.4229,0.0070,-35,1,-0.4272,0.0092
0.1958,-34.5715,0.7191,-0.4220,0.0066,-35,1,-0.4272,0.0092
0.1979,-34.5016,0.6735,-0.4212,0.0062,-35,-27,-0.4272,-0.2472
0.2000,-34.4345,0.6314,-0.4203,0.0058,-34,27,-0.4150,0.2472
0.2021,-34.3704,0.5911,-0.4196,0.0054,-34,0,-0.4150,0.0000
0.2042,-34.3093,0.5515,-0.4188,0.0050,-34,0,-0.4150,0.0000
0.2062,-34.2513,0.5131,-0.4181,0.0047,-34,0,-0.4150,0.0000
0.2083,-34.1965,0.4767,-0.4174,0.0044,-34,0,-0.4150,0.0000
0.2104,-34.1448,0.4428,-0.4168,0.0041,-34,0,-0.4150,0.0000
0.2125,-34.0959,0.4118,-0.4162,0.0038,-34,0,-0.4150,0.0000
0.2146,-34.0497,0.3841,-0.4156,0.0035,-34,0,-0.4150,0.0000
0.2167,-34.0059,0.3598,-0.4151,0.0033,-34,0,-0.4150,0.0000
0.2188,-33.9644,0.3390,-0.4146,0.0031,-34,0,-0.4150,0.0000
