time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0162,26.9595,-0.0124,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0046,24.3791,-0.0123,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-0.9906,21.8360,-0.0121,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-0.9740,19.3632,-0.0119,0.1773,-1,-1,-0.0122,-0.0092
0.0083,-0.9544,16.9877,-0.0117,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-0.9318,14.7301,-0.0114,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-0.9058,12.6060,-0.0111,0.1154,-1,-1,-0.0122,-0.0092
0.0146,-0.8763,10.6263,-0.0107,0.0973,-1,-1,-0.0122,-0.0092
0.0167,-0.8431,8.7976,-0.0103,0.0805,-1,-1,-0.0122,-0.0092
0.0187,-0.8062,7.1233,-0.0098,0.0652,-1,-1,-0.0122,-0.0092
0.0208,-0.7654,5.6037,-0.0093,0.0513,-1,-1,-0.0122,-0.0092
0.0229,-0.7207,4.2370,-0.0088,0.0388,-1,-1,-0.0122,-0.0092
0.0250,-0.6722,3.0191,-0.0082,0.0276,-1,-1,-0.0122,-0.0092
0.0271,-0.6200,1.9444,-0.0076,0.0178,-1,-1,-0.0122,-0.0092
0.0292,-0.5643,1.0062,-0.0069,0.0092,-1,-1,-0.0122,-0.0092
0.0312,-0.5056,0.1964,-0.0062,0.0018,-1,-28,-0.0122,-0.2563
0.0333,-0.4442,-0.4954,-0.0054,-0.0045,0,27,0.0000,0.2472
0.0354,-0.3807,-1.0807,-0.0046,-0.0099,0,-1,0.0000,-0.0092
0.0375,-0.3155,-1.5699,-0.0039,-0.0144,0,-1,0.0000,-0.0092
0.0396,-0.2490,-1.9723,-0.0030,-0.0181,0,-1,0.0000,-0.0092
0.0417,-0.1815,-2.2960,-0.0022,-0.0210,0,-1,0.0000,-0.0092
0.0437,-0.1133,-2.5492,-0.0014,-0.0233,0,-1,0.0000,-0.0092
0.0458,-0.0444,-2.7395,-0.0005,-0.0251,0,-1,0.0000,-0.0092
0.0479,0.0250,-2.8743,0.0003,-0.0263,1,-2,0.0122,-0.0183
0.0500,0.0949,-2.9603,0.0012,-0.0271,0,-1,0.0000,-0.0092
0.0521,0.1653,-3.0039,0.0020,-0.0275,0,-1,0.0000,-0.0092
0.0542,0.2365,-3.0111,0.0029,-0.0276,0,-1,0.0000,-0.0092
0.0563,0.3084,-2.9871,0.0038,-0.0273,0,-1,0.0000,-0.0092
0.0583,0.3812,-2.9368,0.0047,-0.0269,0,-2,0.0000,-0.0183
0.0604,0.4547,-2.8643,0.0056,-0.0262,0,-2,0.0000,-0.0183
0.0625,0.5289,-2.7736,0.0065,-0.0254,0,-1,0.0000,-0.0092
0.0646,0.6033,-2.6688,0.0074,-0.0244,0,-29,0.0000,-0.2655
0.0667,0.6775,-2.5549,0.0083,-0.0234,1,27,0.0122,0.2472
0.0688,0.7510,-2.4377,0.0092,-0.0223,1,-1,0.0122,-0.0092
0.0708,0.8233,-2.3214,0.0101,-0.0213,1,-1,0.0122,-0.0092
0.0729,0.8939,-2.2083,0.0109,-0.0202,2,-1,0.0244,-0.0092
0.0750,0.9625,-2.0998,0.0117,-0.0192,1,-1,0.0122,-0.0092
0.0771,1.0288,-1.9967,0.0126,-0.0183,1,-1,0.0122,-0.0092
0.0792,1.0929,-1.8998,0.0133,-0.0174,1,-1,0.0122,-0.0092
0.0813,1.1545,-1.8094,0.0141,-0.0166,1,-1,0.0122,-0.0092
0.0833,1.2136,-1.7256,0.0148,-0.0158,1,-1,0.0122,-0.0092
0.0854,1.2699,-1.6483,0.0155,-0.0151,1,-1,0.0122,-0.0092
0.0875,1.3234,-1.5772,0.0162,-0.0144,2,-1,0.0244,-0.0092
0.0896,1.3738,-1.5116,0.0168,-0.0138,2,-1,0.0244,-0.0092
0.0917,1.4209,-1.4509,0.0173,-0.0133,1,-1,0.0122,-0.0092
0.0938,1.4649,-1.3942,0.0179,-0.0128,1,-1,0.0122,-0.0092
0.0958,1.5055,-1.3405,0.0184,-0.0123,1,-1,0.0122,-0.0092
0.0979,1.5426,-1.2891,0.0188,-0.0118,1,-28,0.0122,-0.2563
0.1000,1.5759,-1.2409,0.0192,-0.0114,2,27,0.0244,0.2472
0.1021,1.6050,-1.1974,0.0196,-0.0110,2,-2,0.0244,-0.0183
0.1042,1.6296,-1.1591,0.0199,-0.0106,2,-2,0.0244,-0.0183
0.1062,1.6494,-1.1251,0.0201,-0.0103,2,-1,0.0244,-0.0092
0.1083,1.6642,-1.0942,0.0203,-0.0100,2,-2,0.0244,-0.0183
0.1104,1.6742,-1.0652,0.0204,-0.0098,2,-2,0.0244,-0.0183
0.1125,1.6792,-1.0372,0.0205,-0.0095,2,-1,0.0244,-0.0092
0.1146,1.6795,-1.0092,0.0205,-0.0092,2,-1,0.0244,-0.0092
0.1167,1.6754,-0.9808,0.0205,-0.0090,2,-1,0.0244,-0.0092
0.1187,1.6671,-0.9510,0.0204,-0.0087,2,-1,0.0244,-0.0092
0.1208,1.6552,-0.9193,0.0202,-0.0084,2,-1,0.0244,-0.0092
0.1229,1.6402,-0.8849,0.0200,-0.0081,1,-1,0.0122,-0.0092
0.1250,1.6225,-0.8472,0.0198,-0.0078,1,-1,0.0122,-0.0092
0.1271,1.6028,-0.8056,0.0196,-0.0074,1,-1,0.0122,-0.0092
0.1292,1.5811,-0.7596,0.0193,-0.0070,1,-1,0.0122,-0.0092
0.1313,1.5577,-0.7090,0.0190,-0.0065,1,-28,0.0122,-0.2563
0.1333,1.5325,-0.6554,0.0187,-0.0060,2,27,0.0244,0.2472
0.1354,1.5053,-0.6014,0.0184,-0.0055,1,-1,0.0122,-0.0092
0.1375,1.4760,-0.5484,0.0180,-0.0050,2,0,0.0244,0.0000
0.1396,1.4445,-0.4965,0.0176,-0.0045,2,0,0.0244,0.0000
0.1417,1.4105,-0.4451,0.0172,-0.0041,2,-1,0.0244,-0.0092
0.1437,1.3743,-0.3935,0.0168,-0.0036,2,-1,0.0244,-0.0092
0.1458,1.3361,-0.3411,0.0163,-0.0031,2,-1,0.0244,-0.0092
0.1479,1.2963,-0.2876,0.0158,-0.0026,2,-1,0.0244,-0.0092
0.1500,1.2555,-0.2327,0.0153,-0.0021,2,0,0.0244,0.0000
0.1521,1.2146,-0.1763,0.0148,-0.0016,1,0,0.0122,0.0000
0.1542,1.1745,-0.1184,0.0143,-0.0011,1,0,0.0122,0.0000
0.1562,1.1362,-0.0588,0.0139,-0.0005,1,0,0.0122,0.0000
0.1583,1.1006,0.0026,0.0134,0.0000,1,0,0.0122,0.0000
0.1604,1.0686,0.0660,0.0130,0.0006,0,0,0.0000,0.0000
0.1625,1.0410,0.1315,0.0127,0.0012,0,0,0.0000,0.0000
0.1646,1.0183,0.1989,0.0124,0.0018,0,-27,0.0000,-0.2472
0.1667,1.0007,0.2662,0.0122,0.0024,1,27,0.0122,0.2472
0.1688,0.9884,0.3304,0.0121,0.0030,1,0,0.0122,0.0000
0.1708,0.9813,0.3896,0.0120,0.0036,1,1,0.0122,0.0092
0.1729,0.9794,0.4433,0.0120,0.0041,1,1,0.0122,0.0092
0.1750,0.9825,0.4915,0.0120,0.0045,1,1,0.0122,0.0092
0.1771,0.9907,0.5344,0.0121,0.0049,0,1,0.0000,0.0092
0.1792,1.0038,0.5725,0.0123,0.0052,1,1,0.0122,0.0092
0.1812,1.0216,0.6061,0.0125,0.0055,1,0,0.0122,0.0000
0.1833,1.0437,0.6359,0.0127,0.0058,1,1,0.0122,0.0092
0.1854,1.0698,0.6624,0.0131,0.0061,0,1,0.0000,0.0092
0.1875,1.0994,0.6862,0.0134,0.0063,0,1,0.0000,0.0092
0.1896,1.1319,0.7080,0.0138,0.0065,0,1,0.0000,0.0092
0.1917,1.1663,0.7284,0.0142,0.0067,0,1,0.0000,0.0092
0.1938,1.2012,0.7484,0.0147,0.0069,0,1,0.0000,0.0092
0.1958,1.2349,0.7689,0.0151,0.0070,0,1,0.0000,0.0092
0.1979,1.2654,0.7903,0.0154,0.0072,-1,-26,-0.0122,-0.2380
0.2000,1.2903,0.8118,0.0158,0.0074,1,27,0.0122,0.2472
0.2021,1.3066,0.8314,0.0159,0.0076,0,0,0.0000,0.0000
0.2042,1.3112,0.8479,0.0160,0.0078,0,1,0.0000,0.0092
0.2062,1.3004,0.8616,0.0159,0.0079,1,1,0.0122,0.0092
0.2083,1.2706,0.8732,0.0155,0.0080,0,0,0.0000,0.0000
0.2104,1.2176,0.8834,0.0149,0.0081,0,1,0.0000,0.0092
0.2125,1.1370,0.8926,0.0139,0.0082,0,1,0.0000,0.0092
0.2146,1.0240,0.9015,0.0125,0.0083,0,1,0.0000,0.0092
