time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9720,26.9664,-0.0119,0.2469,-1,27,-0.0122,0.2472
0.0021,-0.9652,24.3948,-0.0118,0.2233,-1,-1,-0.0122,-0.0092
0.0042,-0.9577,21.8619,-0.0117,0.2002,-1,-1,-0.0122,-0.0092
0.0063,-0.9494,19.4009,-0.0116,0.1776,-1,-1,-0.0122,-0.0092
0.0083,-0.9403,17.0389,-0.0115,0.1560,-1,-1,-0.0122,-0.0092
0.0104,-0.9306,14.7966,-0.0114,0.1355,-1,-1,-0.0122,-0.0092
0.0125,-0.9202,12.6897,-0.0112,0.1162,-1,-1,-0.0122,-0.0092
0.0146,-0.9092,10.7289,-0.0111,0.0982,-1,-1,-0.0122,-0.0092
0.0167,-0.8976,8.9212,-0.0110,0.0817,-1,-1,-0.0122,-0.0092
0.0187,-0.8857,7.2698,-0.0108,0.0666,-1,-1,-0.0122,-0.0092
0.0208,-0.8734,5.7751,-0.0107,0.0529,-1,-1,-0.0122,-0.0092
0.0229,-0.8611,4.4350,-0.0105,0.0406,-1,-1,-0.0122,-0.0092
0.0250,-0.8488,3.2454,-0.0104,0.0297,-1,-1,-0.0122,-0.0092
0.0271,-0.8369,2.2006,-0.0102,0.0201,-1,-1,-0.0122,-0.0092
0.0292,-0.8257,1.2934,-0.0101,0.0118,-1,-1,-0.0122,-0.0092
0.0312,-0.8155,0.5154,-0.0100,0.0047,-1,-28,-0.0122,-0.2563
0.0333,-0.8067,-0.1440,-0.0098,-0.0013,-1,27,-0.0122,0.2472
0.0354,-0.7996,-0.6968,-0.0098,-0.0064,5,-2,0.0610,-0.0183
0.0375,-0.7942,-1.1545,-0.0097,-0.0106,-1,1,-0.0122,0.0092
0.0396,-0.7899,-1.5266,-0.0096,-0.0140,-2,2,-0.0244,0.0183
0.0417,-0.7856,-1.8220,-0.0096,-0.0167,-1,-1,-0.0122,-0.0092
0.0437,-0.7807,-2.0488,-0.0095,-0.0188,-1,-1,-0.0122,-0.0092
0.0458,-0.7742,-2.2148,-0.0095,-0.0203,-1,-1,-0.0122,-0.0092
0.0479,-0.7656,-2.3272,-0.0093,-0.0213,-1,-1,-0.0122,-0.0092
0.0500,-0.7542,-2.3931,-0.0092,-0.0219,-1,-1,-0.0122,-0.0092
0.0521,-0.7395,-2.4191,-0.0090,-0.0221,-1,-1,-0.0122,-0.0092
0.0542,-0.7211,-2.4112,-0.0088,-0.0221,-1,-1,-0.0122,-0.0092
0.0563,-0.6986,-2.3754,-0.0085,-0.0217,-1,-1,-0.0122,-0.0092
