time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0112,26.9841,-0.0123,0.2470,-1,27,-0.0122,0.2472
0.0021,-1.0080,24.4144,-0.0123,0.2235,-1,-1,-0.0122,-0.0092
0.0042,-1.0041,21.8835,-0.0123,0.2003,-1,-1,-0.0122,-0.0092
0.0063,-0.9993,19.4246,-0.0122,0.1778,-1,-1,-0.0122,-0.0092
0.0083,-0.9935,17.0645,-0.0121,0.1562,-1,-1,-0.0122,-0.0092
0.0104,-0.9867,14.8241,-0.0120,0.1357,-1,-1,-0.0122,-0.0092
0.0125,-0.9788,12.7189,-0.0119,0.1164,-1,-1,-0.0122,-0.0092
0.0146,-0.9696,10.7597,-0.0118,0.0985,-1,-1,-0.0122,-0.0092
0.0167,-0.9591,8.9533,-0.0117,0.0820,-1,-1,-0.0122,-0.0092
0.0187,-0.9473,7.3028,-0.0116,0.0669,-1,-1,-0.0122,-0.0092
0.0208,-0.9341,5.8086,-0.0114,0.0532,-1,-1,-0.0122,-0.0092
0.0229,-0.9194,4.4685,-0.0112,0.0409,-1,-1,-0.0122,-0.0092
0.0250,-0.9032,3.2783,-0.0110,0.0300,-1,-1,-0.0122,-0.0092
0.0271,-0.8856,2.2320,-0.0108,0.0204,-1,-1,-0.0122,-0.0092
0.0292,-0.8666,1.3225,-0.0106,0.0121,-1,-1,-0.0122,-0.0092
0.0312,-0.8462,0.5413,-0.0103,0.0050,-1,-28,-0.0122,-0.2563
0.0333,-0.8246,-0.1226,-0.0101,-0.0011,-1,27,-0.0122,0.2472
0.0354,-0.8019,-0.6811,-0.0098,-0.0062,-1,2,-0.0122,0.0183
0.0375,-0.7783,-1.1455,-0.0095,-0.0105,-1,1,-0.0122,0.0092
0.0396,-0.7540,-1.5247,-0.0092,-0.0140,-1,1,-0.0122,0.0092
0.0417,-0.7295,-1.8267,-0.0089,-0.0167,0,0,0.0000,0.0000
0.0437,-0.7049,-2.0588,-0.0086,-0.0188,0,0,0.0000,0.0000
0.0458,-0.6805,-2.2275,-0.0083,-0.0204,0,-1,0.0000,-0.0092
0.0479,-0.6563,-2.3391,-0.0080,-0.0214,0,-1,0.0000,-0.0092
0.0500,-0.6319,-2.3992,-0.0077,-0.0220,-1,-2,-0.0122,-0.0183
0.0521,-0.6072,-2.4132,-0.0074,-0.0221,-1,-1,-0.0122,-0.0092
0.0542,-0.5818,-2.3862,-0.0071,-0.0218,0,-2,0.0000,-0.0183
0.0563,-0.5554,-2.3231,-0.0068,-0.0213,-1,-1,-0.0122,-0.0092
0.0583,-0.5278,-2.2283,-0.0064,-0.0204,-1,-2,-0.0122,-0.0183
0.0604,-0.4988,-2.1062,-0.0061,-0.0193,-1,-2,-0.0122,-0.0183
0.0625,-0.4682,-1.9612,-0.0057,-0.0180,-1,-2,-0.0122,-0.0183
0.0646,-0.4361,-1.7977,-0.0053,-0.0165,-1,-28,-0.0122,-0.2563
0.0667,-0.4028,-1.6220,-0.0049,-0.0148,-1,27,-0.0122,0.2472
0.0688,-0.3685,-1.4406,-0.0045,-0.0132,-1,2,-0.0122,0.0183
0.0708,-0.3340,-1.2589,-0.0041,-0.0115,0,2,0.0000,0.0183
0.0729,-0.2997,-1.0798,-0.0037,-0.0099,0,2,0.0000,0.0183
0.0750,-0.2663,-0.9048,-0.0033,-0.0083,0,1,0.0000,0.0092
0.0771,-0.2344,-0.7346,-0.0029,-0.0067,1,1,0.0122,0.0092
0.0792,-0.2043,-0.5692,-0.0025,-0.0052,0,0,0.0000,0.0000
0.0813,-0.1763,-0.4083,-0.0022,-0.0037,0,0,0.0000,0.0000
0.0833,-0.1504,-0.2512,-0.0018,-0.0023,0,0,0.0000,0.0000
0.0854,-0.1266,-0.0972,-0.0015,-0.0009,-1,0,-0.0122,0.0000
0.0875,-0.1050,0.0547,-0.0013,0.0005,0,0,0.0000,0.0000
0.0896,-0.0857,0.2053,-0.0010,0.0019,0,-1,0.0000,-0.0092
0.0917,-0.0688,0.3553,-0.0008,0.0033,0,-1,0.0000,-0.0092
0.0938,-0.0546,0.5053,-0.0007,0.0046,0,-1,0.0000,-0.0092
0.0958,-0.0431,0.6553,-0.0005,0.0060,0,-1,0.0000,-0.0092
0.0979,-0.0346,0.8045,-0.0004,0.0074,0,-28,0.0000,-0.2563
0.1000,-0.0290,0.9502,-0.0004,0.0087,0,27,0.0000,0.2472
0.1021,-0.0264,1.0881,-0.0003,0.0100,-1,4,-0.0122,0.0366
0.1042,-0.0272,1.2152,-0.0003,0.0111,0,4,0.0000,0.0366
0.1062,-0.0315,1.3302,-0.0004,0.0122,1,3,0.0122,0.0275
0.1083,-0.0396,1.4330,-0.0005,0.0131,1,3,0.0122,0.0275
0.1104,-0.0515,1.5242,-0.0006,0.0140,1,3,0.0122,0.0275
0.1125,-0.0669,1.6047,-0.0008,0.0147,1,2,0.0122,0.0183
0.1146,-0.0854,1.6760,-0.0010,0.0153,0,2,0.0000,0.0183
0.1167,-0.1061,1.7395,-0.0013,0.0159,0,1,0.0000,0.0092
0.1187,-0.1283,1.7969,-0.0016,0.0165,-1,2,-0.0122,0.0183
