time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0996,27.0905,-0.0134,0.2480,-1,27,-0.0122,0.2472
0.0021,-1.1269,24.5122,-0.0138,0.2244,-1,-1,-0.0122,-0.0092
0.0042,-1.1574,21.9690,-0.0141,0.2011,-1,-1,-0.0122,-0.0092
0.0063,-1.1911,19.4937,-0.0145,0.1785,-1,-1,-0.0122,-0.0092
0.0083,-1.2281,17.1127,-0.0150,0.1567,-1,-1,-0.0122,-0.0092
0.0104,-1.2683,14.8461,-0.0155,0.1359,-1,-1,-0.0122,-0.0092
0.0125,-1.3116,12.7090,-0.0160,0.1164,-1,-1,-0.0122,-0.0092
0.0146,-1.3578,10.7116,-0.0166,0.0981,-1,-1,-0.0122,-0.0092
0.0167,-1.4068,8.8601,-0.0172,0.0811,-1,-1,-0.0122,-0.0092
0.0187,-1.4579,7.1571,-0.0178,0.0655,-1,-1,-0.0122,-0.0092
0.0208,-1.5109,5.6025,-0.0184,0.0513,-1,-1,-0.0122,-0.0092
0.0229,-1.5650,4.1936,-0.0191,0.0384,-1,-1,-0.0122,-0.0092
0.0250,-1.6195,2.9257,-0.0198,0.0268,-1,-1,-0.0122,-0.0092
0.0271,-1.6733,1.7927,-0.0204,0.0164,-1,-1,-0.0122,-0.0092
0.0292,-1.7254,0.7871,-0.0211,0.0072,-1,-1,-0.0122,-0.0092
0.0312,-1.7745,-0.0997,-0.0217,-0.0009,-1,-28,-0.0122,-0.2563
0.0333,-1.8189,-0.8785,-0.0222,-0.0080,-1,27,-0.0122,0.2472
0.0354,-1.8571,-1.5610,-0.0227,-0.0143,-16,13,-0.1953,0.1190
0.0375,-1.8887,-2.1567,-0.0231,-0.0197,-2,4,-0.0244,0.0366
0.0396,-1.9144,-2.6714,-0.0234,-0.0245,-2,-5,-0.0244,-0.0458
0.0417,-1.9361,-3.1090,-0.0236,-0.0285,0,0,0.0000,0.0000
0.0437,-1.9558,-3.4730,-0.0239,-0.0318,-1,-26,-0.0122,-0.2380
0.0458,-1.9753,-3.7682,-0.0241,-0.0345,0,-1,0.0000,-0.0092
0.0479,-1.9959,-4.0015,-0.0244,-0.0366,-1,-1,-0.0122,-0.0092
0.0500,-2.0184,-4.1807,-0.0246,-0.0383,-1,-1,-0.0122,-0.0092
0.0521,-2.0433,-4.3133,-0.0249,-0.0395,-1,-1,-0.0122,-0.0092
0.0542,-2.0708,-4.4059,-0.0253,-0.0403,-1,-1,-0.0122,-0.0092
0.0563,-2.1008,-4.4640,-0.0256,-0.0409,-2,-1,-0.0244,-0.0092
0.0583,-2.1330,-4.4922,-0.0260,-0.0411,-1,0,-0.0122,0.0000
0.0604,-2.1667,-4.4940,-0.0264,-0.0411,0,-2,0.0000,-0.0183
0.0625,-2.2011,-4.4717,-0.0269,-0.0409,0,1,0.0000,0.0092
0.0646,-2.2346,-4.4270,-0.0273,-0.0405,-1,-28,-0.0122,-0.2563
0.0667,-2.2655,-4.3621,-0.0277,-0.0399,-4,27,-0.0488,0.2472
0.0688,-2.2918,-4.2790,-0.0280,-0.0392,-18,-23,-0.2197,-0.2106
0.0708,-2.3128,-4.1798,-0.0282,-0.0383,-1,-12,-0.0122,-0.1099
0.0729,-2.3297,-4.0669,-0.0284,-0.0372,-2,-1,-0.0244,-0.0092
0.0750,-2.3445,-3.9445,-0.0286,-0.0361,0,-1,0.0000,-0.0092
0.0771,-2.3592,-3.8169,-0.0288,-0.0349,-1,-2,-0.0122,-0.0183
0.0792,-2.3755,-3.6878,-0.0290,-0.0338,-1,-2,-0.0122,-0.0183
0.0813,-2.3944,-3.5603,-0.0292,-0.0326,-1,-2,-0.0122,-0.0183
0.0833,-2.4168,-3.4372,-0.0295,-0.0315,-1,-2,-0.0122,-0.0183
0.0854,-2.4428,-3.3205,-0.0298,-0.0304,-1,-1,-0.0122,-0.0092
0.0875,-2.4723,-3.2118,-0.0302,-0.0294,-1,-1,-0.0122,-0.0092
0.0896,-2.5049,-3.1122,-0.0306,-0.0285,0,1,0.0000,0.0092
0.0917,-2.5393,-3.0218,-0.0310,-0.0277,-1,2,-0.0122,0.0183
0.0938,-2.5741,-2.9397,-0.0314,-0.0269,-1,-2,-0.0122,-0.0183
0.0958,-2.6070,-2.8640,-0.0318,-0.0262,-2,-1,-0.0244,-0.0092
0.0979,-2.6354,-2.7926,-0.0322,-0.0256,-1,-28,-0.0122,-0.2563
0.1000,-2.6566,-2.7242,-0.0324,-0.0249,-3,27,-0.0366,0.2472
0.1021,-2.6674,-2.6582,-0.0326,-0.0243,-4,0,-0.0488,0.0000
0.1042,-2.6652,-2.5925,-0.0325,-0.0237,-25,-28,-0.3052,-0.2563
0.1062,-2.6490,-2.5250,-0.0323,-0.0231,0,-1,0.0000,-0.0092
0.1083,-2.6203,-2.4555,-0.0320,-0.0225,-3,-2,-0.0366,-0.0183
