time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9769,26.9687,-0.0119,0.2469,-1,27,-0.0122,0.2472
0.0021,-0.9650,24.3884,-0.0118,0.2233,-1,-1,-0.0122,-0.0092
0.0042,-0.9515,21.8453,-0.0116,0.2000,-1,-1,-0.0122,-0.0092
0.0063,-0.9360,19.3723,-0.0114,0.1774,-1,-1,-0.0122,-0.0092
0.0083,-0.9186,16.9962,-0.0112,0.1556,-1,-1,-0.0122,-0.0092
0.0104,-0.8993,14.7380,-0.0110,0.1349,-1,-1,-0.0122,-0.0092
0.0125,-0.8779,12.6129,-0.0107,0.1155,-1,-1,-0.0122,-0.0092
0.0146,-0.8544,10.6318,-0.0104,0.0973,-1,-1,-0.0122,-0.0092
0.0167,-0.8289,8.8014,-0.0101,0.0806,-1,-1,-0.0122,-0.0092
0.0187,-0.8014,7.1249,-0.0098,0.0652,-1,-1,-0.0122,-0.0092
0.0208,-0.7721,5.6028,-0.0094,0.0513,-1,-1,-0.0122,-0.0092
0.0229,-0.7412,4.2330,-0.0090,0.0388,-1,-1,-0.0122,-0.0092
0.0250,-0.7088,3.0114,-0.0087,0.0276,-1,-1,-0.0122,-0.0092
0.0271,-0.6753,1.9324,-0.0082,0.0177,-1,-1,-0.0122,-0.0092
0.0292,-0.6412,0.9893,-0.0078,0.0091,-1,-1,-0.0122,-0.0092
0.0312,-0.6069,0.1739,-0.0074,0.0016,-1,-28,-0.0122,-0.2563
0.0333,-0.5729,-0.5243,-0.0070,-0.0048,-1,27,-0.0122,0.2472
0.0354,-0.5402,-1.1166,-0.0066,-0.0102,1,-2,0.0122,-0.0183
0.0375,-0.5091,-1.6138,-0.0062,-0.0148,0,-1,0.0000,-0.0092
0.0396,-0.4803,-2.0252,-0.0059,-0.0185,0,-2,0.0000,-0.0183
0.0417,-0.4541,-2.3594,-0.0055,-0.0216,0,-1,0.0000,-0.0092
0.0437,-0.4304,-2.6250,-0.0053,-0.0240,0,-1,0.0000,-0.0092
0.0458,-0.4093,-2.8303,-0.0050,-0.0259,0,-1,0.0000,-0.0092
0.0479,-0.3906,-2.9829,-0.0048,-0.0273,1,-1,0.0122,-0.0092
0.0500,-0.3739,-3.0901,-0.0046,-0.0283,-1,-1,-0.0122,-0.0092
