time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9111,26.8977,-0.0111,0.2463,-1,27,-0.0122,0.2472
0.0021,-0.9044,24.3310,-0.0110,0.2228,-1,-1,-0.0122,-0.0092
0.0042,-0.8981,21.8053,-0.0110,0.1996,-1,-1,-0.0122,-0.0092
0.0063,-0.8925,19.3540,-0.0109,0.1772,-1,-1,-0.0122,-0.0092
0.0083,-0.8877,17.0045,-0.0108,0.1557,-1,-1,-0.0122,-0.0092
0.0104,-0.8841,14.7780,-0.0108,0.1353,-1,-1,-0.0122,-0.0092
0.0125,-0.8819,12.6903,-0.0108,0.1162,-1,-1,-0.0122,-0.0092
0.0146,-0.8815,10.7528,-0.0108,0.0984,-1,-1,-0.0122,-0.0092
0.0167,-0.8832,8.9726,-0.0108,0.0821,-1,-1,-0.0122,-0.0092
0.0187,-0.8876,7.3533,-0.0108,0.0673,-1,-1,-0.0122,-0.0092
0.0208,-0.8949,5.8957,-0.0109,0.0540,-1,-1,-0.0122,-0.0092
0.0229,-0.9057,4.5979,-0.0111,0.0421,-1,-1,-0.0122,-0.0092
0.0250,-0.9204,3.4562,-0.0112,0.0316,-1,-1,-0.0122,-0.0092
0.0271,-0.9397,2.4649,-0.0115,0.0226,-1,-1,-0.0122,-0.0092
0.0292,-0.9640,1.6173,-0.0118,0.0148,-1,-1,-0.0122,-0.0092
0.0312,-0.9939,0.9049,-0.0121,0.0083,-1,-28,-0.0122,-0.2563
0.0333,-1.0300,0.3171,-0.0126,0.0029,-2,27,-0.0244,0.2472
0.0354,-1.0731,-0.1584,-0.0131,-0.0015,0,-4,0.0000,-0.0366
0.0375,-1.1235,-0.5339,-0.0137,-0.0049,7,-28,0.0854,-0.2563
