time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9832,26.9587,-0.0120,0.2468,-1,27,-0.0122,0.2472
0.0021,-0.9775,24.3955,-0.0119,0.2233,-1,-1,-0.0122,-0.0092
0.0042,-0.9710,21.8729,-0.0119,0.2003,-1,-1,-0.0122,-0.0092
0.0063,-0.9638,19.4241,-0.0118,0.1778,-1,-1,-0.0122,-0.0092
0.0083,-0.9557,17.0761,-0.0117,0.1563,-1,-1,-0.0122,-0.0092
0.0104,-0.9469,14.8502,-0.0116,0.1360,-1,-1,-0.0122,-0.0092
0.0125,-0.9373,12.7619,-0.0114,0.1168,-1,-1,-0.0122,-0.0092
0.0146,-0.9268,10.8222,-0.0113,0.0991,-1,-1,-0.0122,-0.0092
0.0167,-0.9157,9.0381,-0.0112,0.0827,-1,-1,-0.0122,-0.0092
0.0187,-0.9038,7.4128,-0.0110,0.0679,-1,-1,-0.0122,-0.0092
0.0208,-0.8914,5.9470,-0.0109,0.0544,-1,-1,-0.0122,-0.0092
0.0229,-0.8785,4.6383,-0.0107,0.0425,-1,-1,-0.0122,-0.0092
0.0250,-0.8652,3.4827,-0.0106,0.0319,-1,-1,-0.0122,-0.0092
0.0271,-0.8518,2.4742,-0.0104,0.0227,-1,-1,-0.0122,-0.0092
0.0292,-0.8385,1.6057,-0.0102,0.0147,-1,-1,-0.0122,-0.0092
0.0312,-0.8255,0.8684,-0.0101,0.0080,-1,-28,-0.0122,-0.2563
0.0333,-0.8131,0.2512,-0.0099,0.0023,-1,27,-0.0122,0.2472
0.0354,-0.8018,-0.2582,-0.0098,-0.0024,-1,-1,-0.0122,-0.0092
0.0375,-0.7919,-0.6718,-0.0097,-0.0062,-1,-1,-0.0122,-0.0092
0.0396,-0.7839,-1.0000,-0.0096,-0.0092,-1,-1,-0.0122,-0.0092
0.0417,-0.7782,-1.2528,-0.0095,-0.0115,2,4,0.0244,0.0366
0.0437,-0.7753,-1.4396,-0.0095,-0.0132,2,4,0.0244,0.0366
0.0458,-0.7747,-1.5689,-0.0095,-0.0144,0,3,0.0000,0.0275
0.0479,-0.7758,-1.6479,-0.0095,-0.0151,-2,1,-0.0244,0.0092
0.0500,-0.7775,-1.6822,-0.0095,-0.0154,-2,0,-0.0244,0.0000
0.0521,-0.7790,-1.6769,-0.0095,-0.0154,-2,-1,-0.0244,-0.0092
0.0542,-0.7797,-1.6364,-0.0095,-0.0150,-2,-1,-0.0244,-0.0092
0.0563,-0.7795,-1.5650,-0.0095,-0.0143,-1,-1,-0.0122,-0.0092
0.0583,-0.7783,-1.4664,-0.0095,-0.0134,-1,-1,-0.0122,-0.0092
0.0604,-0.7764,-1.3445,-0.0095,-0.0123,-1,-1,-0.0122,-0.0092
0.0625,-0.7741,-1.2030,-0.0094,-0.0110,-1,-1,-0.0122,-0.0092
0.0646,-0.7718,-1.0458,-0.0094,-0.0096,-2,-27,-0.0244,-0.2472
0.0667,-0.7700,-0.8783,-0.0094,-0.0080,-1,27,-0.0122,0.2472
0.0688,-0.7695,-0.7067,-0.0094,-0.0065,-1,-1,-0.0122,-0.0092
0.0708,-0.7711,-0.5360,-0.0094,-0.0049,-1,0,-0.0122,0.0000
0.0729,-0.7758,-0.3696,-0.0095,-0.0034,-1,0,-0.0122,0.0000
0.0750,-0.7843,-0.2102,-0.0096,-0.0019,4,5,0.0488,0.0458
0.0771,-0.7974,-0.0600,-0.0097,-0.0005,2,5,0.0244,0.0458
0.0792,-0.8148,0.0798,-0.0099,0.0007,0,4,0.0000,0.0366
0.0813,-0.8356,0.2095,-0.0102,0.0019,-2,2,-0.0244,0.0183
0.0833,-0.8587,0.3301,-0.0105,0.0030,-2,1,-0.0244,0.0092
0.0854,-0.8831,0.4437,-0.0108,0.0041,-2,-1,-0.0244,-0.0092
0.0875,-0.9081,0.5519,-0.0111,0.0051,-2,0,-0.0244,0.0000
0.0896,-0.9331,0.6569,-0.0114,0.0060,-1,-1,-0.0122,-0.0092
0.0917,-0.9581,0.7599,-0.0117,0.0070,-2,0,-0.0244,0.0000
0.0938,-0.9831,0.8623,-0.0120,0.0079,-2,-1,-0.0244,-0.0092
0.0958,-1.0083,0.9648,-0.0123,0.0088,-1,0,-0.0122,0.0000
0.0979,-1.0342,1.0673,-0.0126,0.0098,-1,-27,-0.0122,-0.2472
0.1000,-1.0612,1.1680,-0.0130,0.0107,-2,27,-0.0244,0.2472
0.1021,-1.0902,1.2636,-0.0133,0.0116,-1,1,-0.0122,0.0092
0.1042,-1.1216,1.3517,-0.0137,0.0124,-1,0,-0.0122,0.0000
0.1062,-1.1564,1.4308,-0.0141,0.0131,0,1,0.0000,0.0092
0.1083,-1.1951,1.5002,-0.0146,0.0137,3,6,0.0366,0.0549
0.1104,-1.2378,1.5592,-0.0151,0.0143,1,5,0.0122,0.0458
0.1125,-1.2839,1.6079,-0.0157,0.0147,0,4,0.0000,0.0366
0.1146,-1.3319,1.6473,-0.0163,0.0151,-2,2,-0.0244,0.0183
0.1167,-1.3804,1.6789,-0.0169,0.0154,-3,2,-0.0366,0.0183
0.1187,-1.4278,1.7046,-0.0174,0.0156,-3,1,-0.0366,0.0092
0.1208,-1.4729,1.7265,-0.0180,0.0158,-3,0,-0.0366,0.0000
0.1229,-1.5150,1.7461,-0.0185,0.0160,-2,0,-0.0244,0.0000
0.1250,-1.5536,1.7649,-0.0190,0.0162,-2,1,-0.0244,0.0092
0.1271,-1.5887,1.7837,-0.0194,0.0163,-3,1,-0.0366,0.0092
0.1292,-1.6203,1.8032,-0.0198,0.0165,-2,2,-0.0244,0.0183
0.1313,-1.6488,1.8234,-0.0201,0.0167,-2,-25,-0.0244,-0.2289
0.1333,-1.6747,1.8426,-0.0204,0.0169,-3,27,-0.0366,0.2472
0.1354,-1.6986,1.8581,-0.0207,0.0170,-2,1,-0.0244,0.0092
0.1375,-1.7216,1.8680,-0.0210,0.0171,-2,0,-0.0244,0.0000
0.1396,-1.7446,1.8714,-0.0213,0.0171,-1,3,-0.0122,0.0275
0.1417,-1.7688,1.8677,-0.0216,0.0171,2,6,0.0244,0.0549
0.1437,-1.7948,1.8567,-0.0219,0.0170,0,5,0.0000,0.0458
0.1458,-1.8226,1.8392,-0.0222,0.0168,-1,4,-0.0122,0.0366
0.1479,-1.8517,1.8165,-0.0226,0.0166,-2,3,-0.0244,0.0275
0.1500,-1.8813,1.7908,-0.0230,0.0164,-3,2,-0.0366,0.0183
0.1521,-1.9108,1.7644,-0.0233,0.0162,-3,0,-0.0366,0.0000
0.1542,-1.9396,1.7399,-0.0237,0.0159,-3,0,-0.0366,0.0000
0.1562,-1.9675,1.7192,-0.0240,0.0157,-2,0,-0.0244,0.0000
0.1583,-1.9943,1.7040,-0.0243,0.0156,-2,0,-0.0244,0.0000
0.1604,-2.0204,1.6955,-0.0247,0.0155,-3,0,-0.0366,0.0000
0.1625,-2.0457,1.6942,-0.0250,0.0155,-3,0,-0.0366,0.0000
0.1646,-2.0709,1.6998,-0.0253,0.0156,-3,-27,-0.0366,-0.2472
0.1667,-2.0965,1.7098,-0.0256,0.0157,-2,27,-0.0244,0.2472
0.1688,-2.1234,1.7205,-0.0259,0.0158,-2,1,-0.0244,0.0092
0.1708,-2.1525,1.7284,-0.0263,0.0158,-2,1,-0.0244,0.0092
0.1729,-2.1846,1.7316,-0.0267,0.0159,-2,4,-0.0244,0.0366
0.1750,-2.2206,1.7287,-0.0271,0.0158,2,6,0.0244,0.0549
0.1771,-2.2607,1.7187,-0.0276,0.0157,0,6,0.0000,0.0549
0.1792,-2.3049,1.7018,-0.0281,0.0156,-1,5,-0.0122,0.0458
0.1812,-2.3519,1.6791,-0.0287,0.0154,-3,3,-0.0366,0.0275
0.1833,-2.4007,1.6528,-0.0293,0.0151,-3,1,-0.0366,0.0092
0.1854,-2.4499,1.6253,-0.0299,0.0149,-3,0,-0.0366,0.0000
