time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9801,26.7111,-0.0120,0.2445,-1,27,-0.0122,0.2472
0.0021,-0.9845,24.0985,-0.0120,0.2206,-1,-1,-0.0122,-0.0092
0.0042,-0.9901,21.5219,-0.0121,0.1970,-1,-1,-0.0122,-0.0092
0.0063,-0.9970,19.0148,-0.0122,0.1741,-1,-1,-0.0122,-0.0092
0.0083,-1.0053,16.6044,-0.0123,0.1520,-1,-1,-0.0122,-0.0092
0.0104,-1.0153,14.3122,-0.0124,0.1310,-1,-1,-0.0122,-0.0092
0.0125,-1.0270,12.1544,-0.0125,0.1113,-1,-1,-0.0122,-0.0092
0.0146,-1.0405,10.1424,-0.0127,0.0929,-1,-1,-0.0122,-0.0092
0.0167,-1.0561,8.2842,-0.0129,0.0758,-1,-1,-0.0122,-0.0092
0.0187,-1.0738,6.5840,-0.0131,0.0603,-1,-1,-0.0122,-0.0092
0.0208,-1.0936,5.0434,-0.0133,0.0462,-1,-1,-0.0122,-0.0092
0.0229,-1.1158,3.6620,-0.0136,0.0335,-1,-1,-0.0122,-0.0092
0.0250,-1.1402,2.4372,-0.0139,0.0223,-1,-1,-0.0122,-0.0092
0.0271,-1.1670,1.3652,-0.0142,0.0125,-1,-1,-0.0122,-0.0092
0.0292,-1.1961,0.4412,-0.0146,0.0040,-1,-1,-0.0122,-0.0092
0.0312,-1.2274,-0.3410,-0.0150,-0.0031,-1,-28,-0.0122,-0.2563
0.0333,-1.2608,-0.9893,-0.0154,-0.0091,-2,27,-0.0244,0.2472
0.0354,-1.2962,-1.5131,-0.0158,-0.0139,0,-6,0.0000,-0.0549
0.0375,-1.3334,-1.9208,-0.0163,-0.0176,-2,-3,-0.0244,-0.0275
0.0396,-1.3722,-2.2200,-0.0167,-0.0203,2,-2,0.0244,-0.0183
0.0417,-1.4120,-2.4182,-0.0172,-0.0221,-3,-2,-0.0366,-0.0183
