time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9799,26.9076,-0.0120,0.2463,-1,27,-0.0122,0.2472
0.0021,-0.9777,24.3345,-0.0119,0.2228,-1,-1,-0.0122,-0.0092
0.0042,-0.9754,21.8010,-0.0119,0.1996,-1,-1,-0.0122,-0.0092
0.0063,-0.9732,19.3405,-0.0119,0.1771,-1,-1,-0.0122,-0.0092
0.0083,-0.9710,16.9801,-0.0119,0.1555,-1,-1,-0.0122,-0.0092
0.0104,-0.9690,14.7410,-0.0118,0.1350,-1,-1,-0.0122,-0.0092
0.0125,-0.9671,12.6389,-0.0118,0.1157,-1,-1,-0.0122,-0.0092
0.0146,-0.9654,10.6849,-0.0118,0.0978,-1,-1,-0.0122,-0.0092
0.0167,-0.9640,8.8861,-0.0118,0.0814,-1,-1,-0.0122,-0.0092
0.0187,-0.9631,7.2462,-0.0118,0.0663,-1,-1,-0.0122,-0.0092
0.0208,-0.9626,5.7657,-0.0118,0.0528,-1,-1,-0.0122,-0.0092
0.0229,-0.9627,4.4429,-0.0118,0.0407,-1,-1,-0.0122,-0.0092
0.0250,-0.9636,3.2739,-0.0118,0.0300,-1,-1,-0.0122,-0.0092
0.0271,-0.9654,2.2534,-0.0118,0.0206,-1,-1,-0.0122,-0.0092
0.0292,-0.9681,1.3745,-0.0118,0.0126,-1,-1,-0.0122,-0.0092
0.0312,-0.9720,0.6290,-0.0119,0.0058,-1,-28,-0.0122,-0.2563
0.0333,-0.9773,0.0065,-0.0119,0.0001,-1,27,-0.0122,0.2472
0.0354,-0.9840,-0.5047,-0.0120,-0.0046,-1,-1,-0.0122,-0.0092
0.0375,-0.9924,-0.9158,-0.0121,-0.0084,-1,-1,-0.0122,-0.0092
0.0396,-1.0026,-1.2364,-0.0122,-0.0113,-1,-1,-0.0122,-0.0092
0.0417,-1.0149,-1.4757,-0.0124,-0.0135,-1,0,-0.0122,0.0000
0.0437,-1.0294,-1.6425,-0.0126,-0.0150,-1,0,-0.0122,0.0000
0.0458,-1.0463,-1.7456,-0.0128,-0.0160,-1,0,-0.0122,0.0000
0.0479,-1.0658,-1.7931,-0.0130,-0.0164,-1,0,-0.0122,0.0000
0.0500,-1.0879,-1.7928,-0.0133,-0.0164,-1,0,-0.0122,0.0000
0.0521,-1.1130,-1.7519,-0.0136,-0.0160,-1,0,-0.0122,0.0000
0.0542,-1.1410,-1.6769,-0.0139,-0.0154,-1,0,-0.0122,0.0000
0.0563,-1.1720,-1.5739,-0.0143,-0.0144,-1,1,-0.0122,0.0092
0.0583,-1.2061,-1.4486,-0.0147,-0.0133,-1,0,-0.0122,0.0000
0.0604,-1.2432,-1.3059,-0.0152,-0.0120,-1,1,-0.0122,0.0092
0.0625,-1.2833,-1.1501,-0.0157,-0.0105,-2,1,-0.0244,0.0092
0.0646,-1.3264,-0.9856,-0.0162,-0.0090,-1,-26,-0.0122,-0.2380
0.0667,-1.3723,-0.8174,-0.0168,-0.0075,1,27,0.0122,0.2472
0.0688,-1.4208,-0.6512,-0.0173,-0.0060,-2,1,-0.0244,0.0092
0.0708,-1.4715,-0.4913,-0.0180,-0.0045,-1,1,-0.0122,0.0092
0.0729,-1.5238,-0.3399,-0.0186,-0.0031,-2,2,-0.0244,0.0183
0.0750,-1.5771,-0.1983,-0.0193,-0.0018,-2,1,-0.0244,0.0092
0.0771,-1.6307,-0.0673,-0.0199,-0.0006,-2,1,-0.0244,0.0092
0.0792,-1.6843,0.0527,-0.0206,0.0005,-1,1,-0.0122,0.0092
0.0813,-1.7373,0.1617,-0.0212,0.0015,-2,1,-0.0244,0.0092
0.0833,-1.7895,0.2600,-0.0218,0.0024,-1,2,-0.0122,0.0183
0.0854,-1.8401,0.3481,-0.0225,0.0032,-2,0,-0.0244,0.0000
0.0875,-1.8887,0.4270,-0.0231,0.0039,-2,1,-0.0244,0.0092
0.0896,-1.9346,0.4975,-0.0236,0.0046,-2,1,-0.0244,0.0092
0.0917,-1.9772,0.5609,-0.0241,0.0051,-3,1,-0.0366,0.0092
0.0938,-2.0160,0.6182,-0.0246,0.0057,-3,1,-0.0366,0.0092
0.0958,-2.0508,0.6710,-0.0250,0.0061,-3,1,-0.0366,0.0092
0.0979,-2.0816,0.7202,-0.0254,0.0066,-2,-26,-0.0244,-0.2380
0.1000,-2.1084,0.7653,-0.0257,0.0070,-2,27,-0.0244,0.2472
0.1021,-2.1316,0.8050,-0.0260,0.0074,-3,1,-0.0366,0.0092
0.1042,-2.1516,0.8387,-0.0263,0.0077,-2,0,-0.0244,0.0000
0.1062,-2.1686,0.8674,-0.0265,0.0079,-2,1,-0.0244,0.0092
0.1083,-2.1832,0.8925,-0.0267,0.0082,-3,0,-0.0366,0.0000
0.1104,-2.1957,0.9151,-0.0268,0.0084,-1,1,-0.0122,0.0092
0.1125,-2.2068,0.9363,-0.0269,0.0086,-3,1,-0.0366,0.0092
0.1146,-2.2168,0.9573,-0.0271,0.0088,-2,1,-0.0244,0.0092
0.1167,-2.2261,0.9790,-0.0272,0.0090,-2,1,-0.0244,0.0092
0.1187,-2.2352,1.0026,-0.0273,0.0092,-2,0,-0.0244,0.0000
0.1208,-2.2445,1.0290,-0.0274,0.0094,-2,0,-0.0244,0.0000
0.1229,-2.2543,1.0591,-0.0275,0.0097,-2,1,-0.0244,0.0092
0.1250,-2.2649,1.0934,-0.0276,0.0100,-2,1,-0.0244,0.0092
0.1271,-2.2763,1.1324,-0.0278,0.0104,-2,1,-0.0244,0.0092
0.1292,-2.2888,1.1766,-0.0279,0.0108,-2,1,-0.0244,0.0092
0.1313,-2.3022,1.2259,-0.0281,0.0112,-2,-26,-0.0244,-0.2380
0.1333,-2.3167,1.2786,-0.0283,0.0117,-3,27,-0.0366,0.2472
0.1354,-2.3319,1.3318,-0.0285,0.0122,-2,1,-0.0244,0.0092
0.1375,-2.3480,1.3837,-0.0287,0.0127,-2,2,-0.0244,0.0183
0.1396,-2.3649,1.4337,-0.0289,0.0131,-2,2,-0.0244,0.0183
0.1417,-2.3823,1.4818,-0.0291,0.0136,-3,2,-0.0366,0.0183
0.1437,-2.4001,1.5280,-0.0293,0.0140,-3,2,-0.0366,0.0183
0.1458,-2.4183,1.5728,-0.0295,0.0144,-3,1,-0.0366,0.0092
0.1479,-2.4369,1.6165,-0.0297,0.0148,-2,2,-0.0244,0.0183
0.1500,-2.4561,1.6594,-0.0300,0.0152,-2,1,-0.0244,0.0092
0.1521,-2.4760,1.7019,-0.0302,0.0156,-2,1,-0.0244,0.0092
0.1542,-2.4965,1.7441,-0.0305,0.0160,-2,3,-0.0244,0.0275
0.1562,-2.5175,1.7863,-0.0307,0.0164,-2,2,-0.0244,0.0183
0.1583,-2.5388,1.8287,-0.0310,0.0167,-3,2,-0.0366,0.0183
0.1604,-2.5599,1.8718,-0.0312,0.0171,-2,3,-0.0244,0.0275
0.1625,-2.5806,1.9161,-0.0315,0.0175,-3,2,-0.0366,0.0183
0.1646,-2.6004,1.9619,-0.0317,0.0180,-3,-24,-0.0366,-0.2197
0.1667,-2.6190,2.0081,-0.0320,0.0184,-3,27,-0.0366,0.2472
0.1688,-2.6361,2.0524,-0.0322,0.0188,-4,2,-0.0488,0.0183
0.1708,-2.6518,2.0938,-0.0324,0.0192,-3,3,-0.0366,0.0275
0.1729,-2.6663,2.1323,-0.0325,0.0195,-3,2,-0.0366,0.0183
0.1750,-2.6798,2.1686,-0.0327,0.0199,-2,2,-0.0244,0.0183
0.1771,-2.6928,2.2035,-0.0329,0.0202,-3,2,-0.0366,0.0183
0.1792,-2.7056,2.2377,-0.0330,0.0205,-3,3,-0.0366,0.0275
0.1812,-2.7187,2.2720,-0.0332,0.0208,-2,2,-0.0244,0.0183
0.1833,-2.7323,2.3071,-0.0334,0.0211,-3,2,-0.0366,0.0183
0.1854,-2.7469,2.3438,-0.0335,0.0215,-3,2,-0.0366,0.0183
0.1875,-2.7627,2.3829,-0.0337,0.0218,-2,2,-0.0244,0.0183
0.1896,-2.7801,2.4249,-0.0339,0.0222,-2,3,-0.0244,0.0275
0.1917,-2.7992,2.4705,-0.0342,0.0226,-3,3,-0.0366,0.0275
0.1938,-2.8201,2.5203,-0.0344,0.0231,-3,3,-0.0366,0.0275
0.1958,-2.8428,2.5752,-0.0347,0.0236,-3,2,-0.0366,0.0183
0.1979,-2.8673,2.6354,-0.0350,0.0241,-3,-24,-0.0366,-0.2197
0.2000,-2.8938,2.6999,-0.0353,0.0247,-3,27,-0.0366,0.2472
0.2021,-2.9224,2.7662,-0.0357,0.0253,-2,3,-0.0244,0.0275
0.2042,-2.9532,2.8328,-0.0360,0.0259,-3,3,-0.0366,0.0275
0.2062,-2.9861,2.8994,-0.0365,0.0265,-3,3,-0.0366,0.0275
0.2083,-3.0212,2.9662,-0.0369,0.0272,-3,3,-0.0366,0.0275
0.2104,-3.0582,3.0334,-0.0373,0.0278,-3,2,-0.0366,0.0183
0.2125,-3.0972,3.1011,-0.0378,0.0284,-4,3,-0.0488,0.0275
0.2146,-3.1382,3.1695,-0.0383,0.0290,-3,4,-0.0366,0.0366
0.2167,-3.1811,3.2386,-0.0388,0.0297,-3,3,-0.0366,0.0275
0.2188,-3.2261,3.3084,-0.0394,0.0303,-3,3,-0.0366,0.0275
0.2208,-3.2733,3.3791,-0.0400,0.0309,-3,4,-0.0366,0.0366
0.2229,-3.3227,3.4506,-0.0406,0.0316,-3,4,-0.0366,0.0366
0.2250,-3.3741,3.5234,-0.0412,0.0323,-4,4,-0.0488,0.0366
0.2271,-3.4276,3.5976,-0.0418,0.0329,-3,4,-0.0366,0.0366
0.2292,-3.4830,3.6738,-0.0425,0.0336,-4,4,-0.0488,0.0366
0.2312,-3.5404,3.7521,-0.0432,0.0344,-3,-23,-0.0366,-0.2106
0.2333,-3.5995,3.8311,-0.0439,0.0351,-3,27,-0.0366,0.2472
0.2354,-3.6604,3.9083,-0.0447,0.0358,-4,4,-0.0488,0.0366
0.2375,-3.7228,3.9816,-0.0454,0.0365,-5,4,-0.0610,0.0366
0.2396,-3.7867,4.0504,-0.0462,0.0371,-4,4,-0.0488,0.0366
0.2417,-3.8521,4.1142,-0.0470,0.0377,-4,5,-0.0488,0.0458
0.2437,-3.9192,4.1730,-0.0478,0.0382,-4,5,-0.0488,0.0458
0.2458,-3.9884,4.2265,-0.0487,0.0387,-4,4,-0.0488,0.0366
0.2479,-4.0598,4.2750,-0.0496,0.0391,-3,4,-0.0366,0.0366
0.2500,-4.1338,4.3183,-0.0505,0.0395,-3,4,-0.0366,0.0366
0.2521,-4.2102,4.3567,-0.0514,0.0399,-4,5,-0.0488,0.0458
0.2542,-4.2889,4.3901,-0.0524,0.0402,-4,5,-0.0488,0.0458
0.2562,-4.3694,4.4187,-0.0533,0.0405,-4,5,-0.0488,0.0458
0.2583,-4.4513,4.4428,-0.0543,0.0407,-4,5,-0.0488,0.0458
0.2604,-4.5341,4.4629,-0.0553,0.0409,-5,5,-0.0610,0.0458
0.2625,-4.6169,4.4795,-0.0564,0.0410,-5,5,-0.0610,0.0458
0.2646,-4.6994,4.4931,-0.0574,0.0411,-5,-22,-0.0610,-0.2014
0.2667,-4.7810,4.5024,-0.0584,0.0412,-6,27,-0.0732,0.2472
0.2687,-4.8614,4.5052,-0.0593,0.0412,-5,6,-0.0610,0.0549
0.2708,-4.9406,4.4997,-0.0603,0.0412,-5,5,-0.0610,0.0458
0.2729,-5.0184,4.4858,-0.0613,0.0411,-4,5,-0.0488,0.0458
0.2750,-5.0947,4.4637,-0.0622,0.0409,-5,6,-0.0610,0.0549
0.2771,-5.1696,4.4341,-0.0631,0.0406,-5,5,-0.0610,0.0458
0.2792,-5.2425,4.3978,-0.0640,0.0403,-6,4,-0.0732,0.0366
0.2812,-5.3133,4.3559,-0.0649,0.0399,-5,5,-0.0610,0.0458
0.2833,-5.3818,4.3095,-0.0657,0.0395,-5,4,-0.0610,0.0366
0.2854,-5.4478,4.2597,-0.0665,0.0390,-5,4,-0.0610,0.0366
0.2875,-5.5108,4.2076,-0.0673,0.0385,-5,4,-0.0610,0.0366
0.2896,-5.5704,4.1542,-0.0680,0.0380,-6,4,-0.0732,0.0366
0.2917,-5.6262,4.1006,-0.0687,0.0375,-6,4,-0.0732,0.0366
0.2938,-5.6777,4.0477,-0.0693,0.0371,-6,5,-0.0732,0.0458
0.2958,-5.7244,3.9965,-0.0699,0.0366,-6,4,-0.0732,0.0366
