time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9103,27.0304,-0.0111,0.2475,-1,27,-0.0122,0.2472
0.0021,-0.8843,24.4810,-0.0108,0.2241,-1,-1,-0.0122,-0.0092
0.0042,-0.8551,21.9733,-0.0104,0.2012,-1,-1,-0.0122,-0.0092
0.0063,-0.8228,19.5406,-0.0100,0.1789,-1,-1,-0.0122,-0.0092
0.0083,-0.7872,17.2099,-0.0096,0.1576,-1,-1,-0.0122,-0.0092
0.0104,-0.7484,15.0021,-0.0091,0.1373,-1,-1,-0.0122,-0.0092
0.0125,-0.7064,12.9327,-0.0086,0.1184,-1,-1,-0.0122,-0.0092
0.0146,-0.6614,11.0127,-0.0081,0.1008,-1,-1,-0.0122,-0.0092
0.0167,-0.6137,9.2486,-0.0075,0.0847,-1,-1,-0.0122,-0.0092
0.0187,-0.5635,7.6435,-0.0069,0.0700,-1,-1,-0.0122,-0.0092
0.0208,-0.5114,6.1975,-0.0062,0.0567,-1,-1,-0.0122,-0.0092
0.0229,-0.4579,4.9080,-0.0056,0.0449,-1,-1,-0.0122,-0.0092
0.0250,-0.4037,3.7704,-0.0049,0.0345,-1,-1,-0.0122,-0.0092
0.0271,-0.3497,2.7782,-0.0043,0.0254,-1,-1,-0.0122,-0.0092
0.0292,-0.2970,1.9235,-0.0036,0.0176,-1,-1,-0.0122,-0.0092
0.0312,-0.2469,1.1968,-0.0030,0.0110,-1,-28,-0.0122,-0.2563
0.0333,-0.2007,0.5863,-0.0025,0.0054,-1,27,-0.0122,0.2472
0.0354,-0.1603,0.0785,-0.0020,0.0007,-1,-1,-0.0122,-0.0092
0.0375,-0.1274,-0.3395,-0.0016,-0.0031,-1,-1,-0.0122,-0.0092
0.0396,-0.1043,-0.6792,-0.0013,-0.0062,-1,-1,-0.0122,-0.0092
0.0417,-0.0932,-0.9518,-0.0011,-0.0087,10,7,0.1221,0.0641
0.0437,-0.0955,-1.1678,-0.0012,-0.0107,9,5,0.1099,0.0458
0.0458,-0.1110,-1.3364,-0.0014,-0.0122,7,4,0.0854,0.0366
0.0479,-0.1369,-1.4650,-0.0017,-0.0134,3,2,0.0366,0.0183
0.0500,-0.1687,-1.5596,-0.0021,-0.0143,-2,1,-0.0244,0.0092
0.0521,-0.2011,-1.6249,-0.0025,-0.0149,-5,0,-0.0610,0.0000
0.0542,-0.2291,-1.6649,-0.0028,-0.0152,-6,-1,-0.0732,-0.0092
0.0563,-0.2487,-1.6834,-0.0030,-0.0154,-6,-1,-0.0732,-0.0092
0.0583,-0.2577,-1.6834,-0.0031,-0.0154,-5,-2,-0.0610,-0.0183
0.0604,-0.2552,-1.6682,-0.0031,-0.0153,-3,-1,-0.0366,-0.0092
0.0625,-0.2417,-1.6407,-0.0030,-0.0150,-2,-2,-0.0244,-0.0183
0.0646,-0.2186,-1.6046,-0.0027,-0.0147,-2,-28,-0.0244,-0.2563
0.0667,-0.1880,-1.5647,-0.0023,-0.0143,0,27,0.0000,0.2472
0.0688,-0.1523,-1.5267,-0.0019,-0.0140,-1,-2,-0.0122,-0.0183
0.0708,-0.1140,-1.4953,-0.0014,-0.0137,-1,-2,-0.0122,-0.0183
0.0729,-0.0761,-1.4736,-0.0009,-0.0135,-1,-2,-0.0122,-0.0183
0.0750,-0.0414,-1.4640,-0.0005,-0.0134,10,6,0.1221,0.0549
0.0771,-0.0120,-1.4687,-0.0001,-0.0134,10,4,0.1221,0.0366
0.0792,0.0119,-1.4882,0.0001,-0.0136,7,2,0.0854,0.0183
0.0813,0.0325,-1.5219,0.0004,-0.0139,4,1,0.0488,0.0092
0.0833,0.0538,-1.5680,0.0007,-0.0144,-2,-1,-0.0244,-0.0092
0.0854,0.0810,-1.6240,0.0010,-0.0149,-4,-2,-0.0488,-0.0183
0.0875,0.1189,-1.6871,0.0015,-0.0154,-6,-3,-0.0732,-0.0275
0.0896,0.1713,-1.7546,0.0021,-0.0161,-5,-3,-0.0610,-0.0275
0.0917,0.2405,-1.8241,0.0029,-0.0167,-4,-4,-0.0488,-0.0366
0.0938,0.3272,-1.8937,0.0040,-0.0173,-3,-4,-0.0366,-0.0366
0.0958,0.4310,-1.9620,0.0053,-0.0180,-2,-4,-0.0244,-0.0366
0.0979,0.5506,-2.0285,0.0067,-0.0186,0,-30,0.0000,-0.2747
0.1000,0.6838,-2.0950,0.0083,-0.0192,-3,27,-0.0366,0.2472
0.1021,0.8279,-2.1643,0.0101,-0.0198,0,-4,0.0000,-0.0366
0.1042,0.9796,-2.2382,0.0120,-0.0205,0,-4,0.0000,-0.0366
0.1062,1.1352,-2.3172,0.0139,-0.0212,-1,-3,-0.0122,-0.0275
0.1083,1.2908,-2.4017,0.0158,-0.0220,12,3,0.1465,0.0275
0.1104,1.4430,-2.4918,0.0176,-0.0228,11,1,0.1343,0.0092
0.1125,1.5903,-2.5867,0.0194,-0.0237,9,0,0.1099,0.0000
0.1146,1.7337,-2.6846,0.0212,-0.0246,5,-2,0.0610,-0.0183
0.1167,1.8762,-2.7833,0.0229,-0.0255,0,-3,0.0000,-0.0275
0.1187,2.0214,-2.8800,0.0247,-0.0264,-2,-4,-0.0244,-0.0366
0.1208,2.1729,-2.9720,0.0265,-0.0272,-3,-5,-0.0366,-0.0458
0.1229,2.3332,-3.0571,0.0285,-0.0280,-2,-6,-0.0244,-0.0549
0.1250,2.5037,-3.1334,0.0306,-0.0287,-1,-6,-0.0122,-0.0549
0.1271,2.6843,-3.2000,0.0328,-0.0293,0,-6,0.0000,-0.0549
0.1292,2.8740,-3.2568,0.0351,-0.0298,1,-5,0.0122,-0.0458
0.1313,3.0710,-3.3047,0.0375,-0.0303,2,-32,0.0244,-0.2930
0.1333,3.2729,-3.3469,0.0400,-0.0306,0,27,0.0000,0.2472
0.1354,3.4768,-3.3877,0.0424,-0.0310,3,-6,0.0366,-0.0549
0.1375,3.6790,-3.4302,0.0449,-0.0314,4,-6,0.0488,-0.0549
0.1396,3.8758,-3.4764,0.0473,-0.0318,0,0,0.0000,0.0000
0.1417,4.0633,-3.5280,0.0496,-0.0323,15,2,0.1831,0.0183
0.1437,4.2379,-3.5857,0.0517,-0.0328,15,1,0.1831,0.0092
0.1458,4.3982,-3.6493,0.0537,-0.0334,12,-1,0.1465,-0.0092
0.1479,4.5451,-3.7173,0.0555,-0.0340,8,-3,0.0977,-0.0275
0.1500,4.6819,-3.7874,0.0572,-0.0347,4,-5,0.0488,-0.0458
0.1521,4.8125,-3.8571,0.0587,-0.0353,1,-5,0.0122,-0.0458
0.1542,4.9411,-3.9240,0.0603,-0.0359,-1,-6,-0.0122,-0.0549
0.1562,5.0708,-3.9861,0.0619,-0.0365,0,-7,0.0000,-0.0641
0.1583,5.2033,-4.0422,0.0635,-0.0370,2,-7,0.0244,-0.0641
0.1604,5.3390,-4.0917,0.0652,-0.0375,3,-6,0.0366,-0.0549
0.1625,5.4771,-4.1347,0.0669,-0.0379,4,-6,0.0488,-0.0549
0.1646,5.6164,-4.1726,0.0686,-0.0382,5,-33,0.0610,-0.3021
0.1667,5.7551,-4.2087,0.0703,-0.0385,8,27,0.0977,0.2472
