time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-0.9688,26.7603,-0.0118,0.2450,-1,27,-0.0122,0.2472
0.0021,-0.9720,24.1219,-0.0119,0.2208,-1,-1,-0.0122,-0.0092
0.0042,-0.9764,21.5139,-0.0119,0.1970,-1,-1,-0.0122,-0.0092
0.0063,-0.9822,18.9691,-0.0120,0.1737,-1,-1,-0.0122,-0.0092
0.0083,-0.9894,16.5143,-0.0121,0.1512,-1,-1,-0.0122,-0.0092
0.0104,-0.9983,14.1703,-0.0122,0.1297,-1,-1,-0.0122,-0.0092
0.0125,-1.0091,11.9527,-0.0123,0.1094,-1,-1,-0.0122,-0.0092
0.0146,-1.0219,9.8727,-0.0125,0.0904,-1,-1,-0.0122,-0.0092
0.0167,-1.0369,7.9377,-0.0127,0.0727,-1,-1,-0.0122,-0.0092
0.0187,-1.0542,6.1516,-0.0129,0.0563,-1,-1,-0.0122,-0.0092
0.0208,-1.0741,4.5159,-0.0131,0.0413,-1,-1,-0.0122,-0.0092
0.0229,-1.0965,3.0298,-0.0134,0.0277,-1,-1,-0.0122,-0.0092
0.0250,-1.1218,1.6911,-0.0137,0.0155,-1,-1,-0.0122,-0.0092
0.0271,-1.1498,0.4960,-0.0140,0.0045,-1,-1,-0.0122,-0.0092
0.0292,-1.1808,-0.5597,-0.0144,-0.0051,-1,-1,-0.0122,-0.0092
0.0312,-1.2146,-1.4816,-0.0148,-0.0136,-1,-28,-0.0122,-0.2563
0.0333,-1.2513,-2.2764,-0.0153,-0.0208,-2,27,-0.0244,0.2472
0.0354,-1.2908,-2.9523,-0.0158,-0.0270,-1,-10,-0.0122,-0.0916
0.0375,-1.3331,-3.5164,-0.0163,-0.0322,-2,-6,-0.0244,-0.0549
0.0396,-1.3785,-3.9754,-0.0168,-0.0364,-2,-6,-0.0244,-0.0549
