time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0089,26.9648,-0.0123,0.2469,-1,27,-0.0122,0.2472
0.0021,-0.9983,24.3792,-0.0122,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-0.9856,21.8297,-0.0120,0.1999,-1,-1,-0.0122,-0.0092
0.0063,-0.9706,19.3495,-0.0118,0.1771,-1,-1,-0.0122,-0.0092
0.0083,-0.9530,16.9651,-0.0116,0.1553,-1,-1,-0.0122,-0.0092
0.0104,-0.9328,14.6974,-0.0114,0.1346,-1,-1,-0.0122,-0.0092
0.0125,-0.9098,12.5617,-0.0111,0.1150,-1,-1,-0.0122,-0.0092
0.0146,-0.8837,10.5688,-0.0108,0.0968,-1,-1,-0.0122,-0.0092
0.0167,-0.8546,8.7254,-0.0104,0.0799,-1,-1,-0.0122,-0.0092
0.0187,-0.8222,7.0348,-0.0100,0.0644,-1,-1,-0.0122,-0.0092
0.0208,-0.7867,5.4973,-0.0096,0.0503,-1,-1,-0.0122,-0.0092
0.0229,-0.7479,4.1109,-0.0091,0.0376,-1,-1,-0.0122,-0.0092
0.0250,-0.7060,2.8718,-0.0086,0.0263,-1,-1,-0.0122,-0.0092
0.0271,-0.6611,1.7743,-0.0081,0.0162,-1,-1,-0.0122,-0.0092
0.0292,-0.6135,0.8118,-0.0075,0.0074,-1,-1,-0.0122,-0.0092
0.0312,-0.5634,-0.0235,-0.0069,-0.0002,-1,-28,-0.0122,-0.2563
0.0333,-0.5114,-0.7419,-0.0062,-0.0068,1,27,0.0122,0.2472
0.0354,-0.4578,-1.3544,-0.0056,-0.0124,0,-2,0.0000,-0.0183
0.0375,-0.4028,-1.8715,-0.0049,-0.0171,0,-2,0.0000,-0.0183
0.0396,-0.3465,-2.3021,-0.0042,-0.0211,0,-2,0.0000,-0.0183
0.0417,-0.2886,-2.6545,-0.0035,-0.0243,0,-2,0.0000,-0.0183
0.0437,-0.2291,-2.9371,-0.0028,-0.0269,0,-2,0.0000,-0.0183
0.0458,-0.1675,-3.1579,-0.0020,-0.0289,0,-2,0.0000,-0.0183
0.0479,-0.1036,-3.3250,-0.0013,-0.0304,-1,-2,-0.0122,-0.0183
0.0500,-0.0371,-3.4457,-0.0005,-0.0315,0,-2,0.0000,-0.0183
0.0521,0.0324,-3.5273,0.0004,-0.0323,0,-2,0.0000,-0.0183
0.0542,0.1050,-3.5765,0.0013,-0.0327,-1,-1,-0.0122,-0.0092
0.0563,0.1808,-3.5995,0.0022,-0.0330,0,-1,0.0000,-0.0092
0.0583,0.2596,-3.6017,0.0032,-0.0330,0,-1,0.0000,-0.0092
0.0604,0.3413,-3.5880,0.0042,-0.0328,0,-1,0.0000,-0.0092
0.0625,0.4255,-3.5622,0.0052,-0.0326,0,-1,0.0000,-0.0092
0.0646,0.5119,-3.5283,0.0062,-0.0323,0,-28,0.0000,-0.2563
0.0667,0.6000,-3.4905,0.0073,-0.0320,2,27,0.0244,0.2472
0.0688,0.6892,-3.4536,0.0084,-0.0316,1,-3,0.0122,-0.0275
0.0708,0.7793,-3.4207,0.0095,-0.0313,1,-3,0.0122,-0.0275
0.0729,0.8701,-3.3927,0.0106,-0.0311,1,-3,0.0122,-0.0275
0.0750,0.9613,-3.3702,0.0117,-0.0309,1,-3,0.0122,-0.0275
