time[s],horizontal_motion[pixel],vertical_motion[pixel],horizontal_motion[deg],vertical_motion[deg],horizontal_motion_raw[pixel],vertical_motion_raw[pixel],horizontal_motion_raw[deg],vertical_motion_raw[deg]
0.0000,-1.0193,26.9593,-0.0124,0.2468,-1,27,-0.0122,0.2472
0.0021,-1.0232,24.3822,-0.0125,0.2232,-1,-1,-0.0122,-0.0092
0.0042,-1.0274,21.8430,-0.0125,0.2000,-1,-1,-0.0122,-0.0092
0.0063,-1.0320,19.3749,-0.0126,0.1774,-1,-1,-0.0122,-0.0092
0.0083,-1.0368,17.0047,-0.0127,0.1557,-1,-1,-0.0122,-0.0092
0.0104,-1.0420,14.7532,-0.0127,0.1351,-1,-1,-0.0122,-0.0092
0.0125,-1.0474,12.6360,-0.0128,0.1157,-1,-1,-0.0122,-0.0092
0.0146,-1.0531,10.6640,-0.0129,0.0976,-1,-1,-0.0122,-0.0092
0.0167,-1.0589,8.8439,-0.0129,0.0810,-1,-1,-0.0122,-0.0092
0.0187,-1.0647,7.1791,-0.0130,0.0657,-1,-1,-0.0122,-0.0092
0.0208,-1.0705,5.6699,-0.0131,0.0519,-1,-1,-0.0122,-0.0092
0.0229,-1.0762,4.3144,-0.0131,0.0395,-1,-1,-0.0122,-0.0092
0.0250,-1.0816,3.1085,-0.0132,0.0285,-1,-1,-0.0122,-0.0092
0.0271,-1.0866,2.0467,-0.0133,0.0187,-1,-1,-0.0122,-0.0092
0.0292,-1.0909,1.1219,-0.0133,0.0103,-1,-1,-0.0122,-0.0092
0.0312,-1.0944,0.3261,-0.0134,0.0030,-1,-28,-0.0122,-0.2563
0.0333,-1.0967,-0.3513,-0.0134,-0.0032,4,27,0.0488,0.2472
0.0354,-1.0972,-0.9218,-0.0134,-0.0084,0,4,0.0000,0.0366
0.0375,-1.0943,-1.3958,-0.0134,-0.0128,-3,0,-0.0366,0.0000
0.0396,-1.0866,-1.7814,-0.0133,-0.0163,-5,0,-0.0610,0.0000
0.0417,-1.0727,-2.0857,-0.0131,-0.0191,-5,-2,-0.0610,-0.0183
0.0437,-1.0523,-2.3152,-0.0128,-0.0212,-4,-3,-0.0488,-0.0275
0.0458,-1.0260,-2.4766,-0.0125,-0.0227,-3,-3,-0.0366,-0.0275
0.0479,-0.9953,-2.5764,-0.0121,-0.0236,-1,-4,-0.0122,-0.0366
0.0500,-0.9623,-2.6214,-0.0117,-0.0240,0,-3,0.0000,-0.0275
0.0521,-0.9290,-2.6188,-0.0113,-0.0240,1,-2,0.0122,-0.0183
0.0542,-0.8972,-2.5756,-0.0110,-0.0236,1,-1,0.0122,-0.0092
0.0563,-0.8684,-2.4989,-0.0106,-0.0229,0,-1,0.0000,-0.0092
0.0583,-0.8434,-2.3953,-0.0103,-0.0219,0,0,0.0000,0.0000
0.0604,-0.8228,-2.2709,-0.0100,-0.0208,0,0,0.0000,0.0000
0.0625,-0.8071,-2.1311,-0.0099,-0.0195,-1,1,-0.0122,0.0092
0.0646,-0.7964,-1.9813,-0.0097,-0.0181,0,-26,0.0000,-0.2380
0.0667,-0.7906,-1.8272,-0.0097,-0.0167,4,27,0.0488,0.2472
0.0688,-0.7893,-1.6750,-0.0096,-0.0153,1,4,0.0122,0.0366
0.0708,-0.7912,-1.5289,-0.0097,-0.0140,-2,3,-0.0244,0.0275
0.0729,-0.7947,-1.3900,-0.0097,-0.0127,-4,1,-0.0488,0.0092
0.0750,-0.7984,-1.2584,-0.0097,-0.0115,-4,-2,-0.0488,-0.0183
0.0771,-0.8017,-1.1330,-0.0098,-0.0104,-3,-2,-0.0366,-0.0183
0.0792,-0.8045,-1.0130,-0.0098,-0.0093,-2,-3,-0.0244,-0.0275
0.0813,-0.8076,-0.8978,-0.0099,-0.0082,-1,-2,-0.0122,-0.0183
0.0833,-0.8121,-0.7870,-0.0099,-0.0072,0,-2,0.0000,-0.0183
0.0854,-0.8189,-0.6809,-0.0100,-0.0062,1,-1,0.0122,-0.0092
0.0875,-0.8292,-0.5797,-0.0101,-0.0053,1,0,0.0122,0.0000
0.0896,-0.8433,-0.4840,-0.0103,-0.0044,0,1,0.0000,0.0092
0.0917,-0.8613,-0.3942,-0.0105,-0.0036,0,0,0.0000,0.0000
0.0938,-0.8829,-0.3102,-0.0108,-0.0028,-1,0,-0.0122,0.0000
0.0958,-0.9077,-0.2320,-0.0111,-0.0021,-1,0,-0.0122,0.0000
0.0979,-0.9352,-0.1599,-0.0114,-0.0015,-2,-27,-0.0244,-0.2472
0.1000,-0.9649,-0.0957,-0.0118,-0.0009,5,27,0.0610,0.2472
0.1021,-0.9959,-0.0418,-0.0122,-0.0004,1,6,0.0122,0.0549
0.1042,-1.0266,0.0007,-0.0125,0.0000,-3,4,-0.0366,0.0366
0.1062,-1.0551,0.0332,-0.0129,0.0003,-4,0,-0.0488,0.0000
0.1083,-1.0796,0.0586,-0.0132,0.0005,-5,-1,-0.0610,-0.0092
0.1104,-1.0992,0.0800,-0.0134,0.0007,-4,-2,-0.0488,-0.0183
0.1125,-1.1137,0.1003,-0.0136,0.0009,-3,-3,-0.0366,-0.0275
0.1146,-1.1241,0.1216,-0.0137,0.0011,-1,-2,-0.0122,-0.0183
0.1167,-1.1314,0.1457,-0.0138,0.0013,-1,-2,-0.0122,-0.0183
0.1187,-1.1372,0.1733,-0.0139,0.0016,0,0,0.0000,0.0000
0.1208,-1.1428,0.2049,-0.0139,0.0019,0,-1,0.0000,-0.0092
0.1229,-1.1491,0.2406,-0.0140,0.0022,0,0,0.0000,0.0000
0.1250,-1.1570,0.2802,-0.0141,0.0026,-1,0,-0.0122,0.0000
0.1271,-1.1669,0.3237,-0.0142,0.0030,-1,1,-0.0122,0.0092
0.1292,-1.1793,0.3705,-0.0144,0.0034,-1,0,-0.0122,0.0000
0.1313,-1.1945,0.4202,-0.0146,0.0038,-1,-27,-0.0122,-0.2472
0.1333,-1.2126,0.4703,-0.0148,0.0043,7,27,0.0854,0.2472
0.1354,-1.2329,0.5176,-0.0151,0.0047,-1,6,-0.0122,0.0549
0.1375,-1.2542,0.5601,-0.0153,0.0051,-3,3,-0.0366,0.0275
0.1396,-1.2744,0.5983,-0.0156,0.0055,-5,2,-0.0610,0.0183
0.1417,-1.2921,0.6338,-0.0158,0.0058,-6,0,-0.0732,0.0000
0.1437,-1.3068,0.6684,-0.0160,0.0061,-4,-2,-0.0488,-0.0183
0.1458,-1.3188,0.7040,-0.0161,0.0064,-3,-2,-0.0366,-0.0183
0.1479,-1.3295,0.7418,-0.0162,0.0068,-1,-2,-0.0122,-0.0183
0.1500,-1.3407,0.7823,-0.0164,0.0072,0,0,0.0000,0.0000
0.1521,-1.3541,0.8253,-0.0165,0.0076,1,0,0.0122,0.0000
0.1542,-1.3711,0.8703,-0.0167,0.0080,1,0,0.0122,0.0000
0.1562,-1.3925,0.9166,-0.0170,0.0084,0,2,0.0000,0.0183
0.1583,-1.4185,0.9631,-0.0173,0.0088,0,2,0.0000,0.0183
0.1604,-1.4488,1.0092,-0.0177,0.0092,-1,1,-0.0122,0.0092
0.1625,-1.4829,1.0544,-0.0181,0.0097,-1,2,-0.0122,0.0183
0.1646,-1.5199,1.0977,-0.0186,0.0100,-1,-26,-0.0122,-0.2380
0.1667,-1.5588,1.1368,-0.0190,0.0104,1,27,0.0122,0.2472
0.1688,-1.5982,1.1685,-0.0195,0.0107,-1,6,-0.0122,0.0549
0.1708,-1.6364,1.1910,-0.0200,0.0109,-4,6,-0.0488,0.0549
0.1729,-1.6719,1.2046,-0.0204,0.0110,-5,3,-0.0610,0.0275
0.1750,-1.7034,1.2113,-0.0208,0.0111,-5,0,-0.0610,0.0000
0.1771,-1.7304,1.2135,-0.0211,0.0111,-4,-2,-0.0488,-0.0183
0.1792,-1.7534,1.2134,-0.0214,0.0111,-3,-2,-0.0366,-0.0183
0.1812,-1.7735,1.2124,-0.0216,0.0111,-2,-1,-0.0244,-0.0092
0.1833,-1.7922,1.2113,-0.0219,0.0111,-1,-1,-0.0122,-0.0092
0.1854,-1.8110,1.2101,-0.0221,0.0111,0,0,0.0000,0.0000
0.1875,-1.8312,1.2080,-0.0224,0.0111,0,0,0.0000,0.0000
0.1896,-1.8538,1.2042,-0.0226,0.0110,-1,2,-0.0122,0.0183
0.1917,-1.8792,1.1973,-0.0229,0.0110,-1,2,-0.0122,0.0183
0.1938,-1.9076,1.1862,-0.0233,0.0109,-2,3,-0.0244,0.0275
0.1958,-1.9389,1.1701,-0.0237,0.0107,-2,3,-0.0244,0.0275
0.1979,-1.9730,1.1480,-0.0241,0.0105,-1,-25,-0.0122,-0.2289
0.2000,-2.0097,1.1178,-0.0245,0.0102,1,27,0.0122,0.2472
0.2021,-2.0484,1.0769,-0.0250,0.0099,-1,7,-0.0122,0.0641
0.2042,-2.0881,1.0240,-0.0255,0.0094,-4,4,-0.0488,0.0366
0.2062,-2.1275,0.9601,-0.0260,0.0088,-5,2,-0.0610,0.0183
0.2083,-2.1659,0.8876,-0.0264,0.0081,-5,0,-0.0610,0.0000
0.2104,-2.2030,0.8091,-0.0269,0.0074,-4,-2,-0.0488,-0.0183
0.2125,-2.2394,0.7271,-0.0273,0.0067,-4,-1,-0.0488,-0.0092
0.2146,-2.2762,0.6435,-0.0278,0.0059,-2,-2,-0.0244,-0.0183
0.2167,-2.3149,0.5597,-0.0283,0.0051,-1,0,-0.0122,0.0000
0.2188,-2.3570,0.4765,-0.0288,0.0044,0,0,0.0000,0.0000
